"geneID" "annotation"
"ostta01g02700" " V-ATPase proteolipid subunit"
"ostta01g02790" " Sulfotransferase"
"ostta01g02810" " CS domain"
"ostta01g02990" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta01g03010" " unnamed product"
"ostta01g03150" " S15/NS1, RNA-binding"
"ostta01g03180" " YjeF N-terminal domain"
"ostta01g03290" " Streptomyces cyclase/dehydrase"
"ostta01g03360" " Thioredoxin-like fold"
"ostta01g03410" " UBA/THIF-type NAD/FAD binding fold"
"ostta01g03430" " Flavinator of succinate dehydrogenase"
"ostta01g03470" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta01g03510" " unnamed product"
"ostta01g03520" " unnamed product"
"ostta01g03590" " unnamed product"
"ostta01g03640" " Haem peroxidase, plant/fungal/bacterial"
"ostta01g03650" " Short-chain dehydrogenase/reductase SDR"
"ostta01g03700" " unnamed product"
"ostta01g03710" " unnamed product"
"ostta01g03740" " unnamed product"
"ostta01g03930" " Rad21/Rec8-like protein, N-terminal"
"ostta01g03980" " Growth arrest-specific protein 8"
"ostta01g04000" " Peptidase S54, rhomboid domain"
"ostta01g04020" " Calycin-like"
"ostta01g04050" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta01g04080" " Membrane bound O-acyl transferase, MBOAT"
"ostta01g04090" " Conserved hypothetical protein CHP02450, tryptophan-rich"
"ostta01g04160" " Cytochrome c oxidase biogenesis protein Cmc1-like"
"ostta01g04260" " unnamed product"
"ostta01g04290" " unnamed product"
"ostta01g04350" " unnamed product"
"ostta01g04470" " Concanavalin A-like lectin/glucanase, subgroup"
"ostta01g04560" " AMP-dependent synthetase/ligase"
"ostta01g04590" " unnamed product"
"ostta01g04640" " unnamed product"
"ostta01g04650" " Cellulose-binding domain, fungal"
"ostta01g04730" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta01g04820" " Superoxide dismutase, copper/zinc binding domain"
"ostta01g04910" " Alpha-mannosyltransferase"
"ostta01g04990" " unnamed product"
"ostta01g05000" " Peptidase S1C"
"ostta01g05030" " Serine/threonine-protein kinase, active site"
"ostta01g05040" " Adenylate kinase"
"ostta01g05070" " Insulin-like growth factor binding protein, N-terminal"
"ostta01g05130" " unnamed product"
"ostta01g05140" " Nucleoporin FG repeat"
"ostta01g05240" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta01g05300" " Phytanoyl-CoA dioxygenase"
"ostta01g05390" " BolA protein"
"ostta01g05480" " Tim10/DDP family zinc finger"
"ostta01g05600" " Exportin/Importin, Cse1-like"
"ostta01g05680" " Serine/threonine-protein kinase, active site"
"ostta01g05710" " Domain of unknown function DUF1977, DnaJ-like"
"ostta01g05760" " Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp"
"ostta01g05830" " Carbonic anhydrase"
"ostta01g05940" " unnamed product"
"ostta01g05960" " C2 calcium-dependent membrane targeting"
"ostta01g06030" " Cyclin, N-terminal"
"ostta01g06040" " Sterol-sensing domain"
"ostta01g06090" " Nicotinamide N-methyltransferase-like"
"ostta01g06100" " CidB/LrgB family"
"ostta01g06160" " Nucleoporin Nup85-like"
"ostta01g06180" " unnamed product"
"ostta01g06260" " Acyl-CoA N-acyltransferase"
"ostta01g06320" " Ankyrin repeat"
"ostta01g06360" " unnamed product"
"ostta01g06460" " HAD hydrolase, subfamily IA"
"ostta01g06465" " Hepatocellular carcinoma-associated antigen 59"
"ostta01g06520" " Thioesterase"
"ostta01g06590" " unnamed product"
"ostta01g06640" " Voltage-dependent channel, four helix bundle domain"
"ostta01g06650" " Somatomedin B domain"
"ostta01g06660" " Acyl-ACP thioesterase"
"ostta02g00035" " hypothetical protein"
"ostta02g00087" " hypothetical protein"
"ostta02g00093" " Transcription factor IIA, helical"
"ostta02g00170" " Thiolase-like, subgroup"
"ostta02g00180" " Polyketide synthase, KR"
"ostta02g00240" " Ribonuclease H-like domain"
"ostta02g00290" " Methyltransferase domain"
"ostta02g00310" " RINT-1/TIP-1"
"ostta02g00320" " Transcriptional coactivator/pterin dehydratase"
"ostta02g00340" " Glycerol-3-phosphate O-acyltransferase, chloroplast"
"ostta02g00450" " unnamed product"
"ostta02g00500" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g00510" " unnamed product"
"ostta02g00690" " DNA replication licensing factor Mcm3"
"ostta02g00710" " Polyketide synthase, KR"
"ostta02g00720" " Thiolase-like, subgroup"
"ostta02g00740" " unnamed product"
"ostta02g00760" " unnamed product"
"ostta02g00780" " unnamed product"
"ostta02g00860" " Glycosyl transferase, family 1"
"ostta02g00890" " Ribosomal protein L36e"
"ostta02g00980" " Nucleotide-binding, alpha-beta plait"
"ostta02g00990" " Signal recognition particle, SRP9/SRP14 subunit"
"ostta02g01080" " Ribosomal protein L17"
"ostta02g01100" " Major facilitator superfamily domain, general substrate transporter"
"ostta02g01200" " Isochorismatase-like"
"ostta02g01250" " Fe-S metabolism associated domain, SufE-like"
"ostta02g01350" " Casein kinase II, regulatory subunit"
"ostta02g01400" " AP complex, mu/sigma subunit"
"ostta02g01500" " unnamed product"
"ostta02g01510" " Histone deacetylase superfamily"
"ostta02g01600" " V-ATPase proteolipid subunit"
"ostta02g01660" " Nucleotide-binding, alpha-beta plait"
"ostta02g01710" " RWP-RK domain"
"ostta02g01725" " hypothetical protein"
"ostta02g01780" " RNA polymerase archaeal subunit P/eukaryotic subunit RPC10"
"ostta02g01920" " ER lumen protein retaining receptor"
"ostta02g01950" " E2F Family"
"ostta02g02010" " Mini-chromosome maintenance, DNA-dependent ATPase"
"ostta02g02020" " unnamed product"
"ostta02g02100" " unnamed product"
"ostta02g02210" " Timeless protein"
"ostta02g02420" " Clathrin alpha-adaptin/coatomer adaptor, appendage, C-terminal subdomain"
"ostta02g02430" " unnamed product"
"ostta02g02450" " unnamed product"
"ostta02g02500" " Monooxygenase, FAD-binding"
"ostta02g02615" " Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type"
"ostta02g02630" " Deoxynucleoside kinase"
"ostta02g02680" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta02g02800" " Ribosomal protein S26e"
"ostta02g02860" " Phosphoglycerate kinase, C-terminal"
"ostta02g02870" " Glyceraldehyde 3-phosphate dehydrogenase, NADP binding domain"
"ostta02g03030" " Cold-shock protein, DNA-binding"
"ostta02g03070" " Myo-inositol-1-phosphate synthase, GAPDH-like"
"ostta02g03100" " Alpha-amylase, C-terminal beta-sheet"
"ostta02g03120" " Glutathione S-transferase, N-terminal"
"ostta02g03130" " NUDIX hydrolase domain-like"
"ostta02g03260" " Ribosomal S11, conserved site"
"ostta02g03390" " Conserved oligomeric Golgi complex, subunit 3"
"ostta02g03520" " Tetratricopeptide repeat-containing domain"
"ostta02g03580" " unnamed product"
"ostta02g03600" " Bacterial surface protein 26-residue repeat"
"ostta02g03700" " Beta-lactamase-like"
"ostta02g03710" " Serine/threonine dehydratase, pyridoxal-phosphate-binding site"
"ostta02g03750" " Protein of unknown function DUF3128"
"ostta02g03820" " unnamed product"
"ostta02g03890" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta02g03900" " KOW"
"ostta02g03920" " unnamed product"
"ostta02g03940" " Somatomedin B domain"
"ostta02g03990" " Uncharacterised protein family UPF0250"
"ostta02g04000" " Nucleotide-binding, alpha-beta plait"
"ostta02g04060" " WD40/YVTN repeat-like-containing domain"
"ostta02g04160" " Radical-activating enzyme, conserved site"
"ostta02g04230" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g04240" " Short-chain dehydrogenase/reductase SDR"
"ostta02g04250" " unnamed product"
"ostta02g04270" " Cytochrome b5-like heme/steroid binding domain"
"ostta02g04400" " EGF-like, conserved site"
"ostta02g04410" " unnamed product"
"ostta02g04420" " unnamed product"
"ostta02g04460" " Beta-ketoacyl synthase, active site"
"ostta02g04490" " unnamed product"
"ostta02g04530" " unnamed product"
"ostta02g04580" " WW domain"
"ostta02g04590" " unnamed product"
"ostta02g04620" " Nucleotide-diphospho-sugar transferase"
"ostta02g04630" " unnamed product"
"ostta02g04640" " unnamed product"
"ostta02g04660" " Polyketide synthase, KR"
"ostta02g04670" " WD40/YVTN repeat-like-containing domain"
"ostta02g04720" " unnamed product"
"ostta02g04760" " Mitochondrial substrate/solute carrier"
"ostta02g04810" " Glycoside hydrolase, catalytic domain"
"ostta02g04817" " Myb domain, plants n/a  Myb domain, plants"
"ostta02g04840" " unnamed product"
"ostta02g04960" " SGNH hydrolase-type esterase domain"
"ostta02g04990" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta02g05010" " Notch domain"
"ostta02g05140" " Nucleotide sugar epimerase"
"ostta02g05360" " Triose-phosphate transporter domain"
"ostta02g05370" " Ribosomal protein L11"
"ostta02g05420" " Lipopolysaccharide-modifying protein"
"ostta02g05440" "' 5''-Nucleotidase/apyrase'"
"ostta02g05500" " unnamed product"
"ostta02g05540" " unnamed product"
"ostta03g00090" " Uncharacterised protein family Ycf49"
"ostta03g00100" " unnamed product"
"ostta03g00230" " unnamed product"
"ostta03g00260" " Optic atrophy 3-like"
"ostta03g00280" " Thioredoxin-like fold"
"ostta03g00420" " HD/PDEase domain"
"ostta03g00520" " Phospholipid methyltransferase"
"ostta03g00540" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00550" " Histidine phosphatase superfamily, clade-1"
"ostta03g00570" " Ubiquitin fusion degradation protein UFD1"
"ostta03g00670" " unnamed product"
"ostta03g00680" " Thioredoxin, conserved site"
"ostta03g00700" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g00790" " NLI interacting factor"
"ostta03g00810" " unnamed product"
"ostta03g00850" " Ribosomal protein L18/L5"
"ostta03g00990" " unnamed product"
"ostta03g01020" " Ribosomal protein S10, eukaryotic/archaeal"
"ostta03g01180" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta03g01260" " Protein kinase-like domain"
"ostta03g01280" " Mitochondrial substrate/solute carrier"
"ostta03g01360" " unnamed product"
"ostta03g01450" " Armadillo-type fold"
"ostta03g01490" " Acyl-CoA N-acyltransferase"
"ostta03g01730" " unnamed product"
"ostta03g01760" " unnamed product"
"ostta03g01830" " WD40/YVTN repeat-like-containing domain"
"ostta03g01840" " Urease accessory protein UreD"
"ostta03g01850" " unnamed product"
"ostta03g01900" " Zinc finger, RING/FYVE/PHD-type"
"ostta03g02010" " Complex 1 LYR protein"
"ostta03g02030" " unnamed product"
"ostta03g02070" " unnamed product"
"ostta03g02160" " unnamed product"
"ostta03g02200" " Serine/threonine-protein kinase, active site"
"ostta03g02360" " TATA-binding protein interacting TIP20"
"ostta03g02430" " Leucine-rich repeat"
"ostta03g02440" " GPR1/FUN34/yaaH"
"ostta03g02480" " Ubiquitin-conjugating enzyme/RWD-like"
"ostta03g02490" " Apc13p"
"ostta03g02570" " AMP-dependent synthetase/ligase"
"ostta03g02580" " Pentatricopeptide repeat"
"ostta03g02720" " unnamed product"
"ostta03g02810" " Prefoldin"
"ostta03g02825" " Thioredoxin-like fold"
"ostta03g02925" " Photosystem II Psp29, biogenesis"
"ostta03g02940" " Acid phosphatase/vanadium-dependent haloperoxidase-related"
"ostta03g02950" " Tetratricopeptide repeat-containing domain"
"ostta03g03090" " unnamed product"
"ostta03g03110" " unnamed product"
"ostta03g03190" " unnamed product"
"ostta03g03220" " unnamed product"
"ostta03g03300" " Ribosomal protein L39e, conserved site"
"ostta03g03430" " Zinc finger, PHD-type, conserved site"
"ostta03g03500" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta03g03610" " Iron hydrogenase"
"ostta03g03710" " Shugoshin, C-terminal n/a  Shugoshin, C-terminal"
"ostta03g03760" " Arf GTPase activating protein"
"ostta03g03790" " unnamed product"
"ostta03g03800" " Domain of unknown function DUF1995"
"ostta03g03820" " Isochorismatase-like"
"ostta03g03850" " Cytidine deaminase-like"
"ostta03g03880" " unnamed product"
"ostta03g03990" " unnamed product"
"ostta03g04000" " unnamed product"
"ostta03g04090" " Forkhead-associated FHA domain"
"ostta03g04100" " unnamed product"
"ostta03g04110" " unnamed product"
"ostta03g04120" " unnamed product"
"ostta03g04230" " Helicase, C-terminal"
"ostta03g04290" " Ribosomal protein L10e/L16"
"ostta03g04345" " hypothetical protein"
"ostta03g04380" " Nascent polypeptide-associated complex subunit alpha"
"ostta03g04390" " unnamed product"
"ostta03g04440" " NIF system FeS cluster assembly, NifU-like scaffold, N-terminal"
"ostta03g04450" " unnamed product"
"ostta03g04510" " Ribosomal protein L5, conserved site n/a  Ribosomal protein L5, conserved site"
"ostta03g04530" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g04570" " Amidohydrolase 2"
"ostta03g04580" " unnamed product"
"ostta03g04630" " CD36 antigen"
"ostta03g04660" " Putative E3 ubiquitin-protein ligase, makorin-related"
"ostta03g04770" "' 3''5''-cyclic nucleotide phosphodiesterase'"
"ostta03g04780" " unnamed product"
"ostta03g04790" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta03g04880" " unnamed product"
"ostta03g04890" " Glycosyl transferase, family 1"
"ostta03g04900" " Cation-transporting P-type ATPase, C-terminal"
"ostta03g04980" " unnamed product"
"ostta03g05010" " DNA recombination and repair protein Rad51, C-terminal"
"ostta03g05200" " unnamed product"
"ostta03g05220" " Cytochrome c oxidase assembly protein PET191"
"ostta03g05260" " unnamed product"
"ostta03g05330" " unnamed product"
"ostta03g05350" " unnamed product"
"ostta03g05400" " unnamed product"
"ostta03g05410" " Ribosomal protein L11"
"ostta03g05440" " GPI biosynthesis protein Pig-F"
"ostta03g05470" " unnamed product"
"ostta03g05580" " unnamed product"
"ostta03g05610" " Protein of unknown function DUF4281"
"ostta03g05650" " Ribosomal protein L37, mitochondrial n/a  Ribosomal protein L37, mitochondrial protein L37, mitochondrial"
"ostta03g05660" " unnamed product"
"ostta03g05710" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta03g05715" " Erv1/Alr"
"ostta03g05750" " Peptide deformylase"
"ostta03g05770" " unnamed product"
"ostta03g05830" " Protein of unknown function DUF4336"
"ostta03g05850" " Thioredoxin, conserved site"
"ostta03g05980" " DEAD/DEAH-box helicase, putative"
"ostta03g06010" " Peptidase S9A, prolyl oligopeptidase"
"ostta04g00010" " unnamed product"
"ostta04g00015" " Universal stress protein A"
"ostta04g00020" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta04g00230" " Mechanosensitive ion channel MscS, transmembrane-2"
"ostta04g00280" " Ankyrin repeat"
"ostta04g00290" " Dimeric alpha-beta barrel"
"ostta04g00520" " unnamed product"
"ostta04g00690" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta04g00760" " unnamed product"
"ostta04g00790" " K Homology domain, type 1"
"ostta04g00840" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta04g01020" " unnamed product"
"ostta04g01090" " Ankyrin repeat"
"ostta04g01110" " APOBEC/CMP deaminase, zinc-binding"
"ostta04g01270" " Ribosomal protein S3, eukaryotic/archaeal"
"ostta04g01310" " Ribosomal protein L32e"
"ostta04g01320" " Armadillo-type fold"
"ostta04g01330" " GrpE nucleotide exchange factor, coiled-coil"
"ostta04g01480" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta04g01700" " Elongation factor G, III-V domain"
"ostta04g01740" " unnamed product"
"ostta04g01760" " Ribosomal protein L6, alpha-beta domain"
"ostta04g01780" " Acyl-CoA N-acyltransferase"
"ostta04g01890" " unnamed product"
"ostta04g01920" " Zinc finger, PHD-finger"
"ostta04g01950" " FAS1 domain"
"ostta04g01960" " Armadillo-type fold"
"ostta04g01995" " Peptidase M20, dimerisation domain"
"ostta04g02040" " Aminoglycoside phosphotransferase"
"ostta04g02070" " unnamed product"
"ostta04g02120" " unnamed product"
"ostta04g02200" " Concanavalin A-like lectin/glucanases superfamily"
"ostta04g02230" " unnamed product"
"ostta04g02290" " Nucleotide-diphospho-sugar transferase"
"ostta04g02310" " JmjC domain"
"ostta04g02340" " unnamed product"
"ostta04g02370" " Peptidase S16, lon N-terminal"
"ostta04g02430" " unnamed product"
"ostta04g02680" " unnamed product"
"ostta04g02730" " unnamed product"
"ostta04g02820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02840" " Cytochrome b561/ferric reductase transmembrane"
"ostta04g02940" " unnamed product"
"ostta04g02960" " unnamed product"
"ostta04g02990" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta04g03040" " unnamed product"
"ostta04g03060" " unnamed product"
"ostta04g03100" " Tetratricopeptide, MLP1/MLP2-like"
"ostta04g03130" " Complex 1 LYR protein"
"ostta04g03200" " unnamed product"
"ostta04g03210" " Isy1-like splicing"
"ostta04g03220" " unnamed product"
"ostta04g03280" " unnamed product"
"ostta04g03290" " Domain of unknown function DUF4200"
"ostta04g03340" " Ankyrin repeat"
"ostta04g03500" " Nucleotide-binding, alpha-beta plait"
"ostta04g03520" " Adenylate kinase"
"ostta04g03540" " ABC-2 type transporter"
"ostta04g03580" " Uncharacterised domain UPF0126"
"ostta04g03600" " unnamed product"
"ostta04g03610" " Glycolipid transfer protein domain"
"ostta04g03640" " unnamed product"
"ostta04g03670" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta04g03690" " unnamed product"
"ostta04g03770" " HSP20-like chaperone"
"ostta04g03790" " Ribonuclease P/MRP protein subunit"
"ostta04g03810" " Band 7 protein"
"ostta04g03830" " unnamed product"
"ostta04g03860" " Tubulin binding cofactor A"
"ostta04g03890" " unnamed product"
"ostta04g03980" " Riboflavin biosynthesis protein RibD"
"ostta04g04030" " unnamed product"
"ostta04g04100" " Ankyrin repeat-containing domain"
"ostta04g04130" " unnamed product"
"ostta04g04170" " Ribosomal protein L34Ae"
"ostta04g04200" " Uncharacterised protein family UPF0016"
"ostta04g04260" " Armadillo-like helical"
"ostta04g04290" " Homeobox KN domain"
"ostta04g04300" " unnamed product"
"ostta04g04380" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g04450" " unnamed product"
"ostta04g04480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04490" " unnamed product"
"ostta04g04540" " Ferredoxin-dependent bilin reductase"
"ostta04g04710" " Complex 1 LYR protein"
"ostta04g04990" " unnamed product"
"ostta04g05030" " Ribosomal protein S17e, conserved site"
"ostta04g05090" " unnamed product"
"ostta04g05180" " unnamed product"
"ostta04g05270" " unnamed product"
"ostta04g05320" " Sodium/calcium exchanger membrane region"
"ostta04g05370" " T-complex 11"
"ostta04g05500" " unnamed product"
"ostta04g05580" " unnamed product"
"ostta04g05600" " Helicase, C-terminal"
"ostta05g00110" " Ribosomal protein L27e"
"ostta05g00120" " unnamed product"
"ostta05g00160" " CST complex subunit CTC1, plant"
"ostta05g00260" " unnamed product"
"ostta05g00340" " NADP-dependent oxidoreductase domain"
"ostta05g00390" " ER lumen protein retaining receptor"
"ostta05g00430" " Ribosomal protein L29"
"ostta05g00590" " unnamed product"
"ostta05g00630" " FAD dependent oxidoreductase"
"ostta05g00650" " unnamed product"
"ostta05g00740" " Transferase 1, rSAM/selenodomain-associated"
"ostta05g00790" " unnamed product"
"ostta05g00810" " Glycosyltransferase, DXD sugar-binding motif"
"ostta05g00820" " Parallel beta-helix repeat"
"ostta05g00960" " Mitochondrial pyruvate carrier"
"ostta05g01020" " unnamed product"
"ostta05g01055" " Phosphoesterase domain"
"ostta05g01060" " Phosphoesterase domain"
"ostta05g01130" " Ribosomal protein L32p"
"ostta05g01170" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta05g01190" " Thioredoxin, conserved site"
"ostta05g01420" " Acyl-CoA N-acyltransferase"
"ostta05g01440" " RmlC-like jelly roll fold"
"ostta05g01460" " Ribosomal protein L29"
"ostta05g01560" " Isopenicillin N synthase-like"
"ostta05g01580" " unnamed product"
"ostta05g01590" " SNF2-related"
"ostta05g01620" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g01810" " Regulator of ribonuclease activity A"
"ostta05g01820" " 3-dehydroquinate synthase AroB"
"ostta05g01830" " unnamed product"
"ostta05g01980" " Kelch-type beta propeller"
"ostta05g02030" " WD40/YVTN repeat-like-containing domain"
"ostta05g02200" " WD40/YVTN repeat-like-containing domain"
"ostta05g02240" " N2227-like"
"ostta05g02250" " Ankyrin repeat"
"ostta05g02360" " DNA photolyase, class 2"
"ostta05g02370" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02400" " unnamed product"
"ostta05g02420" " Serine/threonine-protein kinase, active site"
"ostta05g02500" " Nucleotide-binding, alpha-beta plait"
"ostta05g02510" " Ubiquitin-conjugating enzyme, E2"
"ostta05g02630" " unnamed product"
"ostta05g02770" " unnamed product"
"ostta05g02840" " unnamed product"
"ostta05g02860" " HSP20-like chaperone"
"ostta05g02960" " unnamed product"
"ostta05g03010" " Pheromone shutdown, TraB"
"ostta05g03030" " unnamed product"
"ostta05g03050" " Tetratricopeptide-like helical"
"ostta05g03100" " unnamed product"
"ostta05g03190" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta05g03230" " unnamed product"
"ostta05g03280" " CBS domain"
"ostta05g03300" " Cofactor of BRCA1"
"ostta05g03310" " unnamed product"
"ostta05g03390" " RmlC-like jelly roll fold"
"ostta05g03460" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g03690" " unnamed product"
"ostta05g03860" " Uroporphyrin-III C-methyltransferase"
"ostta05g03870" " Ribosomal protein S9, conserved site"
"ostta05g03880" " unnamed product"
"ostta05g03930" " Adenylyl cyclase class-3/4/guanylyl cyclase"
"ostta05g03940" " WD40/YVTN repeat-like-containing domain"
"ostta05g03950" " unnamed product"
"ostta05g03970" " unnamed product"
"ostta05g03990" " unnamed product"
"ostta05g04020" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta05g04030" " Pentatricopeptide repeat"
"ostta05g04110" " Helicase, C-terminal"
"ostta05g04220" " Kinase phosphorylation domain"
"ostta05g04270" " unnamed product"
"ostta05g04290" " SNF2-related"
"ostta05g04310" " GCN5-like 1"
"ostta05g04365" " hypothetical protein"
"ostta05g04415" " hypothetical protein"
"ostta05g04440" " WD40 repeat"
"ostta05g04520" " unnamed product"
"ostta05g04580" " Tetratricopeptide repeat"
"ostta05g04620" " NAD-dependent epimerase/dehydratase"
"ostta05g04630" " unnamed product"
"ostta05g04640" " Polycomb protein, VEFS-Box"
"ostta05g04660" " Domain of unknown function DUF4098"
"ostta05g04690" " unnamed product"
"ostta05g04710" " Coactivator CBP, KIX domain"
"ostta05g04720" " Thioredoxin-like fold"
"ostta05g04740" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta05g04760" " unnamed product"
"ostta05g04885" " Enkurin-like domain"
"ostta05g04910" " Ribosomal protein L13e"
"ostta05g05020" " unnamed product"
"ostta06g00010" " unnamed product"
"ostta06g00020" " Armadillo-type fold"
"ostta06g00030" " Target SNARE coiled-coil domain"
"ostta06g00055" " hypothetical protein"
"ostta06g00060" " Helicase, C-terminal"
"ostta06g00070" " unnamed product"
"ostta06g00075" " hypothetical protein"
"ostta06g00080" " PBP domain"
"ostta06g00370" " Molybdenum cofactor sulfurase, C-terminal"
"ostta06g00390" " unnamed product"
"ostta06g00420" " SNF2-related"
"ostta06g00450" " unnamed product"
"ostta06g00510" " unnamed product"
"ostta06g00540" " unnamed product"
"ostta06g00710" " Insulin-like growth factor binding protein, N-terminal"
"ostta06g00720" " K Homology domain, type 1"
"ostta06g00765" " GPI mannosyltransferase"
"ostta06g00770" " unnamed product"
"ostta06g00880" " GTP cyclohydrolase II, RibA"
"ostta06g00950" " Large-conductance mechanosensitive channel"
"ostta06g00960" " unnamed product"
"ostta06g00970" " Rpn11/EIF3F C-terminal domain"
"ostta06g00980" " Armadillo-type fold"
"ostta06g01000" " DSS1/SEM1"
"ostta06g01110" " DNA-binding domain"
"ostta06g01170" " Ankyrin repeat"
"ostta06g01200" " CAAX amino terminal protease"
"ostta06g01330" " unnamed product"
"ostta06g01350" " 2Fe-2S ferredoxin-type domain"
"ostta06g01380" " P-type ATPase, phosphorylation site"
"ostta06g01430" " Glutathione synthase, substrate-binding, eukaryotic"
"ostta06g01450" " Prefoldin subunit 5"
"ostta06g01480" " Ribosome maturation protein SBDS, N-terminal"
"ostta06g01500" " PH-BEACH domain"
"ostta06g01520" " Cysteine peptidase, cysteine active site"
"ostta06g01530" " Ribosomal protein S17"
"ostta06g01550" " ABC transporter, conserved site"
"ostta06g01590" " unnamed product"
"ostta06g01670" " Thioredoxin, conserved site"
"ostta06g01680" " unnamed product"
"ostta06g01740" " unnamed product"
"ostta06g01800" " Ribosomal protein S17"
"ostta06g01820" " Solute carrier family 35 member SLC35F1/F2/F6"
"ostta06g01860" " Nucleic acid-binding, OB-fold"
"ostta06g01940" " Helicase, C-terminal"
"ostta06g01970" " Nucleotide-diphospho-sugar transferase"
