"geneID" "annotation"
"ostta01g02390" " Porphobilinogen synthase"
"ostta01g02430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g02460" " Protein phosphatase 2C PP2C-like domain"
"ostta01g02510" " CRAL/TRIO, N-terminal domain"
"ostta01g02617" " hypothetical protein"
"ostta01g02650" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta01g02710" " Thioredoxin-like fold"
"ostta01g02840" " Glutathione S-transferase, N-terminal"
"ostta01g02860" " Domain of unknown function DUF3825"
"ostta01g02895" " tRNA/rRNA methyltransferase, SpoU"
"ostta01g02920" " Bromodomain"
"ostta01g02960" " Peptidyl-tRNA hydrolase"
"ostta01g02980" " Uncharacterised protein family UPF0434/Trm112"
"ostta01g03000" " tRNA-guanine15 transglycosylase-like"
"ostta01g03040" " Fructose-bisphosphate aldolase, class-I"
"ostta01g03080" " unnamed product"
"ostta01g03090" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta01g03100" " Helicase, C-terminal"
"ostta01g03140" " Cytochrome c oxidase, subunit Vb"
"ostta01g03240" " unnamed product"
"ostta01g03250" " EF-Hand 1, calcium-binding site"
"ostta01g03350" " Zinc finger, RING-CH-type"
"ostta01g03370" " Conserved hypothetical protein CHP01589, plant"
"ostta01g03380" " RNA polymerase III Rpc4"
"ostta01g03390" " Uroporphyrinogen decarboxylase URO-D"
"ostta01g03450" " Rhodanese-like domain"
"ostta01g03480" " G-patch domain"
"ostta01g03500" " Mitochondrial substrate/solute carrier"
"ostta01g03690" " unnamed product"
"ostta01g03730" " FIST domain, N-terminal"
"ostta01g03800" " CAP Gly-rich domain"
"ostta01g03810" " Glycerol-3-phosphate dehydrogenase, NAD-dependent"
"ostta01g03920" " unnamed product"
"ostta01g03960" " unnamed product"
"ostta01g04010" " Uracil-5-methyltransferase"
"ostta01g04030" " Ribosomal protein L2, bacterial/organellar-type"
"ostta01g04070" " WD40/YVTN repeat-like-containing domain"
"ostta01g04120" " von Willebrand factor, type A"
"ostta01g04150" " Aminoacyl-tRNA synthetase, class I, anticodon-binding domain, subdomain 2"
"ostta01g04180" " Chitobiase/beta-hexosaminidase C-terminal domain"
"ostta01g04380" " unnamed product"
"ostta01g04390" " SPla/RYanodine receptor SPRY"
"ostta01g04430" " von Hippel-Lindau disease tumour suppressor, beta/alpha domain"
"ostta01g04480" " Carotenoid oxygenase"
"ostta01g04490" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta01g04710" " JmjC domain"
"ostta01g04760" " unnamed product"
"ostta01g04840" " Nucleotide-binding, alpha-beta plait"
"ostta01g04940" " Chlorophyll A-B binding protein, plant"
"ostta01g04980" " Helicase, C-terminal"
"ostta01g05005" " Proteasome A-type subunit"
"ostta01g05010" " DNA/RNA non-specific endonuclease, active site"
"ostta01g05050" " unnamed product"
"ostta01g05110" " Pentatricopeptide repeat"
"ostta01g05155" " Pyruvate/Phosphoenolpyruvate kinase-like domain"
"ostta01g05170" " Transcription factor IIS, N-terminal"
"ostta01g05180" " Pentatricopeptide repeat"
"ostta01g05200" " Primosome PriB/single-strand DNA-binding"
"ostta01g05210" " Tetratricopeptide repeat"
"ostta01g05230" " G-protein beta WD-40 repeat"
"ostta01g05250" " Peroxisomal membrane protein 14"
"ostta01g05260" " 2-isopropylmalate synthase, bacterial-type"
"ostta01g05320" " Proteasome B-type subunit"
"ostta01g05350" " unnamed product"
"ostta01g05450" " Protein of unknown function DUF284, transmembrane eukaryotic"
"ostta01g05470" " WD40/YVTN repeat-like-containing domain"
"ostta01g05550" " Cytochrome P450, conserved site"
"ostta01g05660" " Nucleotide-binding, alpha-beta plait"
"ostta01g05690" " Magnesium chelatase, ATPase subunit I"
"ostta01g05700" " Histidinol dehydrogenase"
"ostta01g05740" " unnamed product"
"ostta01g05750" " Mpv17/PMP22"
"ostta01g05770" " Peptidase C1A, papain C-terminal"
"ostta01g05840" " tRNA/rRNA methyltransferase, SpoU"
"ostta01g05880" " Snf7"
"ostta01g05990" " Phytoene desaturase CrtI family"
"ostta01g06000" " Ribosomal protein L17"
"ostta01g06010" " BRCT domain"
"ostta01g06120" " RNA polymerase, beta subunit, conserved site"
"ostta01g06200" " unnamed product"
"ostta01g06240" " Ankyrin repeat"
"ostta01g06270" " Ham1-like protein"
"ostta01g06290" " Riboflavin kinase domain, bacterial/eukaryotic"
"ostta01g06310" " Signal transduction response regulator, receiver domain"
"ostta01g06380" " Regulator of chromosome condensation, RCC1"
"ostta01g06390" " Methylglyoxal synthase-like domain"
"ostta01g06420" " WD40 repeat"
"ostta01g06430" " Crotonase superfamily"
"ostta01g06510" " Uncharacterised protein family UPF0246"
"ostta01g06580" " Phospholipase D-like domain"
"ostta02g00410" " WD40 repeat"
"ostta02g00520" " Acyl-CoA N-acyltransferase"
"ostta02g00600" " RNA polymerase III subunit RPC82-related, helix-turn-helix"
"ostta02g00850" " unnamed product"
"ostta02g00940" " Ribose-phosphate diphosphokinase"
"ostta02g01060" " unnamed product"
"ostta02g01120" " Mak16 protein"
"ostta02g01180" " Endonuclease/exonuclease/phosphatase"
"ostta02g01210" " Ribosomal protein L7Ae conserved site"
"ostta02g01245" " Transposase, Tc1-like"
"ostta02g01247" " Transposase, Tc1-like"
"ostta02g01290" " Acid phosphatase/vanadium-dependent haloperoxidase-related"
"ostta02g01320" " Heat shock protein 70 family"
"ostta02g01680" " Ubiquinone biosynthesis protein Coq4"
"ostta02g01770" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta02g01790" " Phenylalanyl-tRNA synthetase"
"ostta02g01840" " Beta-ketoacyl synthase, active site"
"ostta02g01890" " Vesicle transport protein, SFT2-like"
"ostta02g01910" " Heat shock protein 70 family"
"ostta02g02090" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta02g02120" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta02g02320" " Photosystem II PsbW, class 2"
"ostta02g02380" " Magnesium chelatase, ATPase subunit I"
"ostta02g02510" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta02g02540" " unnamed product"
"ostta02g02650" " Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdom"
"ostta02g02740" " RNA exonuclease n/a  Glutathione peroxidase"
"ostta02g02790" " DnaJ domain"
"ostta02g02810" " Nicotinamide N-methyltransferase-like n/a  Nicotinamide N-methyltransferase-likmide N-methyltransferase-like"
"ostta02g03000" " Nucleolar complex-associated"
"ostta02g03050" " unnamed product"
"ostta02g03110" " Transcriptional coactivator p15 PC4"
"ostta02g03140" " Ribosomal protein S20"
"ostta02g03250" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta02g03290" " Putative sodium bile acid cotransporter"
"ostta02g03330" " Chlorophyll A-B binding protein, plant"
"ostta02g03410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g03430" " DNA-directed DNA polymerase, family B, pol2"
"ostta02g03440" " Zinc finger, GATA-type"
"ostta02g03480" " tRNA 2-selenouridine synthase"
"ostta02g03490" " Armadillo-type fold"
"ostta02g03560" " Mitochondrial substrate/solute carrier"
"ostta02g03590" " unnamed product"
"ostta02g03630" " Armadillo-type fold"
"ostta02g03640" " Chorismate synthase"
"ostta02g03650" " Parallel beta-helix repeat"
"ostta02g03660" " Protein-S-isoprenylcysteine O-methyltransferase"
"ostta02g03860" " Photosystem I PsaE, reaction centre subunit IV"
"ostta02g03870" " Domain of unknown function DUF89"
"ostta02g04010" " Sas10 C-terminal domain"
"ostta02g04020" " PCI/PINT associated module"
"ostta02g04030" " NOG, C-terminal"
"ostta02g04040" " Ribonuclease Zc3h12a-like"
"ostta02g04050" " Helicase, C-terminal"
"ostta02g04115" " hypothetical protein"
"ostta02g04130" " Tetratricopeptide-like helical"
"ostta02g04150" " Methylthiotransferase/radical SAM-type protein"
"ostta02g04260" " ENTH/VHS"
"ostta02g04300" " RWP-RK domain"
"ostta02g04390" " Ribosomal protein L15e, conserved site"
"ostta02g04560" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g04600" " Glycine-tRNA ligase, alpha subunit"
"ostta02g04650" " Ribosomal protein L9, C-terminal"
"ostta02g04680" " Ribosomal protein S1, RNA-binding domain"
"ostta02g04820" " Chloramphenicol acetyltransferase-like domain"
"ostta02g04830" " Protein kinase-like domain"
"ostta02g04900" " Bicoid-interacting 3"
"ostta02g04930" " unnamed product"
"ostta02g05040" " Na+/H+ antiporter NhaA"
"ostta02g05070" " ABC transporter, conserved site"
"ostta02g05080" " mRNA capping enzyme"
"ostta02g05090" " tRNA-guanine15 transglycosylase-like"
"ostta02g05250" " Histone-fold"
"ostta02g05280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta02g05290" " unnamed product"
"ostta02g05320" " unnamed product"
"ostta02g05390" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta02g05470" " Protein phosphatase methylesterase, eukaryotic"
"ostta02g05480" " Ribosomal protein L10/acidic P0"
"ostta02g05510" " Fatty acid desaturase, type 1"
"ostta02g05520" " Molybdopterin cofactor biosynthesis C MoaC domain"
"ostta02g05550" " Nucleotide sugar dehydrogenase"
"ostta03g00060" " RNA C5-cytosine methyltransferase"
"ostta03g00250" " Zinc finger, CCCH-type"
"ostta03g00300" " Steadiness box"
"ostta03g00310" " unnamed product"
"ostta03g00340" " unnamed product"
"ostta03g00350" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g00400" " U2 snRNP auxilliary factor, large subunit, splicing factor"
"ostta03g00490" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta03g00510" " BCCT transporter family"
"ostta03g00590" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00600" " unnamed product"
"ostta03g00620" " Triose phosphate/phosphoenolpyruvate translocator"
"ostta03g00690" " NOSIC"
"ostta03g00860" " Nucleotide-binding, alpha-beta plait"
"ostta03g00887" " Uncharacterised protein family UPF0250"
"ostta03g00900" " unnamed product"
"ostta03g00910" " unnamed product"
"ostta03g00950" " Protein of unknown function DUF2838"
"ostta03g00980" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01010" " unnamed product"
"ostta03g01030" " Chloramphenicol acetyltransferase-like domain"
"ostta03g01040" " Inositol monophosphatase, metal-binding site"
"ostta03g01120" " unnamed product"
"ostta03g01160" "' Orotidine 5''-phosphate decarboxylase, active site'"
"ostta03g01170" " Ribosomal protein S10"
"ostta03g01310" " unnamed product"
"ostta03g01320" " Asparagine synthase, glutamine-hydrolyzing"
"ostta03g01430" " unnamed product"
"ostta03g01440" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta03g01500" " Armadillo-like helical"
"ostta03g01640" " ABC transporter, conserved site"
"ostta03g01700" " Methyltransferase domain"
"ostta03g01720" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g01740" " unnamed product"
"ostta03g01820" " Hyaluronan/mRNA-binding protein"
"ostta03g01890" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta03g01970" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01980" " unnamed product"
"ostta03g02040" " unnamed product"
"ostta03g02050" " Thioredoxin-like fold"
"ostta03g02100" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta03g02120" " unnamed product"
"ostta03g02130" " Phosphatidic acid phosphatase type 2/haloperoxidase"
"ostta03g02150" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02190" " EF-hand domain pair"
"ostta03g02220" " DNA-binding domain"
"ostta03g02230" " Membrane insertase OXA1/ALB3/YidC"
"ostta03g02280" " NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"
"ostta03g02340" " Helicase, C-terminal"
"ostta03g02350" " unnamed product"
"ostta03g02370" " Rhodanese-like domain"
"ostta03g02390" " Polyprenyl synthetase"
"ostta03g02410" " Nucleotide-binding, alpha-beta plait"
"ostta03g02470" " Acetohydroxy acid isomeroreductase, catalytic"
"ostta03g02500" " Mitochondrial substrate/solute carrier"
"ostta03g02520" " Amino acid transporter, transmembrane"
"ostta03g02530" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02600" " Nucleoporin protein Ndc1-Nup"
"ostta03g02610" " tRNA uracil54-C5-methyltransferase,TrmA,  proteobacteria"
"ostta03g02630" " Exodeoxyribonuclease III xth"
"ostta03g02650" " Ribosome biogenesis protein BRX1"
"ostta03g02660" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g02770" " Ribosomal protein S6, eukaryotic"
"ostta03g02820" " 3-isopropylmalate dehydratase, small subunit"
"ostta03g02830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g02860" " Aminoacyl-tRNA synthetase, class Ia"
"ostta03g02960" " Ribosomal protein L28"
"ostta03g02980" " Myb domain, plants"
"ostta03g03015" " Translation elongation factor P/YeiP, central"
"ostta03g03020" " RmlC-like jelly roll fold"
"ostta03g03040" " Fatty acid desaturase, type 1"
"ostta03g03070" " tRNA isopentenyltransferase"
"ostta03g03120" " Basic-leucine zipper domain"
"ostta03g03150" "' 3''5''-cyclic nucleotide phosphodiesterase, conserved site'"
"ostta03g03160" " Coproporphyrinogen III oxidase, conserved site"
"ostta03g03230" " unnamed product"
"ostta03g03270" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta03g03280" " Ribosomal RNA small subunit methyltransferase E"
"ostta03g03380" " Zinc finger, N-recognin"
"ostta03g03410" " Serine/threonine-protein kinase, active site"
"ostta03g03510" " NADP-binding domain"
"ostta03g03540" " unnamed product"
"ostta03g03660" " Zinc finger, CCCH-type"
"ostta03g03690" " unnamed product"
"ostta03g03740" " Sas10/Utp3/C1D"
"ostta03g03750" " Glyoxalase/fosfomycin resistance/dioxygenase domain"
"ostta03g03825" " Isochorismatase-like"
"ostta03g03860" " Aconitase/3-isopropylmalate dehydratase, swivel"
"ostta03g03930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g03960" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta03g03970" " WD40 repeat"
"ostta03g03980" " Armadillo-type fold"
"ostta03g04020" " Ergosterol biosynthesis ERG4/ERG24"
"ostta03g04060" " RNA C5-cytosine methyltransferase"
"ostta03g04070" " Protein of unknown function DUF2214, membrane"
"ostta03g04080" " Protein of unknown function DUF1749"
"ostta03g04170" " NLI interacting factor"
"ostta03g04240" " unnamed product"
"ostta03g04270" " unnamed product"
"ostta03g04300" " Ribonuclease H-like domain"
"ostta03g04350" " Peptide methionine sulphoxide reductase MsrA"
"ostta03g04410" " WD40 repeat"
"ostta03g04430" " G-protein beta WD-40 repeat"
"ostta03g04540" " Chlorophyll A-B binding protein, plant"
"ostta03g04550" " Chlorophyll A-B binding protein, plant"
"ostta03g04560" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04610" " Protein of unknown function DUF92, TMEM19"
"ostta03g04620" " 6-phosphogluconate dehydrogenase, C-terminal-like"
"ostta03g04635" " hypothetical protein"
"ostta03g04680" " Mitochondrial import inner membrane translocase subunit Tim50"
"ostta03g04690" " 5-AMP-activated protein kinase, beta subunit, interaction domain"
"ostta03g04700" " Protein phosphatase 2C"
"ostta03g04710" " Drug/metabolite transporter"
"ostta03g04750" " ABC transporter, conserved site"
"ostta03g04760" " TLDc"
"ostta03g04810" " Translation initiation factor 3"
"ostta03g04830" " Microtubule-associated protein RP/EB"
"ostta03g04840" " DNA-directed RNA polymerase, subunit C11/M/9 n/a  DNA-directed RNA polymerase,"
"ostta03g04860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05020" " Ubiquitin-activating enzyme, E1, active site"
"ostta03g05040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05090" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05110" " Methylmalonic aciduria and homocystinuria type D protein"
"ostta03g05145" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta03g05190" " Protein phosphatase 2C PP2C-like domain"
"ostta03g05205" " CBS domain"
"ostta03g05250" " unnamed product"
"ostta03g05270" " unnamed product"
"ostta03g05290" " Chloroplast envelope membrane protein, CemA"
"ostta03g05300" " Coatomer delta subunit"
"ostta03g05370" " P60-like"
"ostta03g05435" " hypothetical protein"
"ostta03g05480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05500" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g05530" " Zinc finger, PHD-finger"
"ostta03g05590" " CDP-alcohol phosphatidyltransferase"
"ostta03g05620" " DNA photolyase, class 2"
"ostta03g05630" " Carotenoid oxygenase"
"ostta03g05670" " Peptidase A22B, signal peptide peptidase"
"ostta03g05690" " Beta-1,4-galactosyltransferase"
"ostta03g05700" " Bud-site selection protein, BUD22"
"ostta03g05740" " Ribosomal protein S23/S29, mitochondrial"
"ostta03g05760" " Ribosomal protein S13"
"ostta03g05800" " SET domain"
"ostta03g05860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g05890" " SET domain"
"ostta03g05940" " unnamed product"
"ostta04g00050" " unnamed product"
"ostta04g00070" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta04g00090" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00170" " Domain of unknown function DUF4101"
"ostta04g00240" " Flavin amine oxidase"
"ostta04g00340" " unnamed product"
"ostta04g00370" " Ankyrin repeat"
"ostta04g00390" " GINS complex, subunit Sld5"
"ostta04g00410" " Aquaporin-like"
"ostta04g00440" " NADP-binding domain"
"ostta04g00490" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta04g00550" " UbiE/COQ5 methyltransferase"
"ostta04g00580" " unnamed product"
"ostta04g00640" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00710" " tRNA/rRNA methyltransferase, SpoU"
"ostta04g00720" " SGT1"
"ostta04g00730" " Helicase-associated"
"ostta04g00740" " Sec1-like protein"
"ostta04g00750" " Type II pantothenate kinase"
"ostta04g00770" " Small-subunit processome, Utp14"
"ostta04g00780" " Multi antimicrobial extrusion protein"
"ostta04g00810" " 3-dehydroquinate synthase"
"ostta04g00815" " hypothetical protein"
"ostta04g00830" " unnamed product"
"ostta04g00880" " ABC transporter, conserved site"
"ostta04g00890" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00910" " Armadillo-type fold"
"ostta04g00920" " unnamed product"
"ostta04g00930" " SNARE associated Golgi protein"
"ostta04g00950" " unnamed product"
"ostta04g00970" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g01030" " Iron-dependent fumarate hydratase"
"ostta04g01080" " Universal stress protein A"
"ostta04g01120" " Ribosomal protein S1, RNA-binding domain"
"ostta04g01210" " unnamed product"
"ostta04g01240" " unnamed product"
"ostta04g01500" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta04g01550" " WD40/YVTN repeat-like-containing domain"
"ostta04g01580" " SWEET sugar transporter"
"ostta04g01600" " Flavoprotein"
"ostta04g01610" " Aminoacyl-tRNA synthetase, class II"
"ostta04g01680" " Serine/threonine-protein kinase, active site"
"ostta04g01720" " Zinc finger, TRAF-type"
"ostta04g01790" " Photosystem I PsaF, reaction centre subunit III"
"ostta04g01820" " Chlorophyll a/b binding protein domain"
"ostta04g01870" " Endonuclease/exonuclease/phosphatase"
"ostta04g01910" " unnamed product"
"ostta04g01970" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta04g01980" " Glycosyl transferase, family 35"
"ostta04g02020" " tRNA-dihydrouridine synthase, conserved site"
"ostta04g02080" " Squalene/phytoene synthase"
"ostta04g02090" " Magnesium chelatase, subunit H, N-terminal"
"ostta04g02180" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta04g02250" " DnaJ domain"
"ostta04g02260" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta04g02270" " RmlC-like jelly roll fold"
"ostta04g02280" " Zinc finger, C2H2, LYAR-type"
"ostta04g02400" " CRAL/TRIO, N-terminal domain"
"ostta04g02410" " D123"
"ostta04g02500" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta04g02510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02530" " NLI interacting factor"
"ostta04g02630" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02640" " Acyl-CoA N-acyltransferase"
"ostta04g02650" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta04g02660" " FAD linked oxidase, N-terminal"
"ostta04g02690" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g02740" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02760" " Zinc finger, HIT-type"
"ostta04g02770" " Helicase, C-terminal"
"ostta04g02780" " SecY/SEC61-alpha family"
"ostta04g02930" " SAND domain-like"
"ostta04g03020" " unnamed product"
"ostta04g03030" " Radical SAM"
"ostta04g03120" " unnamed product"
"ostta04g03140" " Protein of unknown function DUF2410"
"ostta04g03190" " Protein translocase subunit SecA"
"ostta04g03270" " 1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal"
"ostta04g03320" " Glutathione S-transferase, N-terminal"
"ostta04g03330" " unnamed product"
"ostta04g03350" " unnamed product"
"ostta04g03360" " unnamed product"
"ostta04g03440" " Concanavalin A-like lectin/glucanases superfamily"
"ostta04g03455" " Tetratricopeptide repeat"
"ostta04g03480" " unnamed product"
"ostta04g03490" " Telomerase ribonucleoprotein complex - RNA-binding domain"
"ostta04g03560" " RNA polymerase sigma-70"
"ostta04g03620" " Zinc finger, B-box"
"ostta04g03720" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g03850" " unnamed product"
"ostta04g03870" " Triose-phosphate transporter domain"
"ostta04g03930" " unnamed product"
"ostta04g03940" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta04g03990" " Beta-catenin-interacting ICAT"
"ostta04g04000" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta04g04060" " Zinc finger, U1-type"
"ostta04g04180" " WD40/YVTN repeat-like-containing domain"
"ostta04g04210" " unnamed product"
"ostta04g04250" " unnamed product"
"ostta04g04265" " Longin-like domain"
"ostta04g04310" " Ribosome biogenesis protein Nop16"
"ostta04g04350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04360" " unnamed product"
"ostta04g04370" " Tetratricopeptide repeat-containing domain"
"ostta04g04410" " SET domain"
"ostta04g04420" " Fructose-bisphosphate aldolase, class-I"
"ostta04g04430" " Short-chain dehydrogenase/reductase SDR"
"ostta04g04460" " unnamed product"
"ostta04g04470" " tRNA guanine-N-7 methyltransferase"
"ostta04g04560" " Histone deacetylation protein Rxt3"
"ostta04g04590" " Peptidase M12B, ADAM/reprolysin"
"ostta04g04600" " Peptidase M12B, ADAM/reprolysin"
"ostta04g04630" " unnamed product"
"ostta04g04660" " unnamed product"
"ostta04g04720" " Phytanoyl-CoA dioxygenase"
"ostta04g04740" " Thioredoxin-like fold"
"ostta04g04760" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04770" " Myb domain, plants"
"ostta04g04830" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta04g04840" " unnamed product"
"ostta04g04870" " Ribosomal protein L7/L12, C-terminal"
"ostta04g04890" " unnamed product"
"ostta04g04930" " Nucleotide-binding, alpha-beta plait"
"ostta04g04940" " UbiA prenyltransferase family"
"ostta04g04950" " Methyltransferase domain"
"ostta04g04960" " EF-hand domain pair"
"ostta04g05100" " unnamed product"
"ostta04g05120" " Protein of unknown function DUF1295"
"ostta04g05160" " unnamed product"
"ostta04g05230" " Integrase-like, catalytic core"
"ostta04g05250" " Ribosomal protein L11 methyltransferase"
"ostta04g05260" " Tetratricopeptide repeat"
"ostta04g05380" " AMP-dependent synthetase/ligase"
"ostta04g05390" " Mitochondrial import receptor subunit TOM7"
"ostta04g05420" " Zinc finger, CCCH-type"
"ostta04g05440" " unnamed product"
"ostta04g05470" " SNF2-related"
"ostta04g05530" " unnamed product"
"ostta04g05540" " Nicotinamide N-methyltransferase-like"
"ostta04g05550" " unnamed product"
"ostta05g00010" " NLI interacting factor"
"ostta05g00020" " Lipase, GDSL"
"ostta05g00090" " GTP cyclohydrolase I, conserved site"
"ostta05g00100" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g00240" " PPPDE putative peptidase domain"
"ostta05g00300" " Vesicle transport protein, Got1/SFT2-like"
"ostta05g00320" " unnamed product"
"ostta05g00350" " Uncharacterised protein family, ATP binding"
"ostta05g00360" " Methyltransferase type 11"
"ostta05g00450" " G-protein beta WD-40 repeat"
"ostta05g00550" " Adenylate kinase"
"ostta05g00560" " Tetratricopeptide repeat"
"ostta05g00710" " Zinc finger, RING-CH-type"
"ostta05g00720" " Ankyrin repeat"
"ostta05g00850" " Multi antimicrobial extrusion protein"
"ostta05g00860" " Small GTPase superfamily, ARF/SAR type"
"ostta05g00920" " Folate-sensitive fragile site protein Fra10Ac1"
"ostta05g00930" " Fatty acid hydroxylase"
"ostta05g00940" " Thioredoxin, conserved site"
"ostta05g00990" " Chaperonin-like RbcX"
"ostta05g01010" " Pentatricopeptide repeat"
"ostta05g01070" " Uroporphyrinogen decarboxylase URO-D"
"ostta05g01080" " Ribosome biogenesis protein BMS1/TSR1, C-terminal"
"ostta05g01160" " unnamed product"
