"geneID" "annotation"
"ostta01g02100" " Nucleotide-binding, alpha-beta plait"
"ostta01g02130" " HNH endonuclease"
"ostta01g02290" " Zinc finger, PHD-finger"
"ostta01g02330" " Uncharacterised domain UPF0066, YaeB-like domain"
"ostta01g02350" " Clathrin, heavy chain/VPS, 7-fold repeat"
"ostta01g02410" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta01g02420" " unnamed product"
"ostta01g02450" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g02470" " Mitochondrial substrate/solute carrier"
"ostta01g02480" " Aspartate-semialdehyde dehydrogenase"
"ostta01g02490" " G-protein beta WD-40 repeat"
"ostta01g02500" " Ribonuclease III domain"
"ostta01g02520" " Beta-lactamase-like"
"ostta01g02530" " Protein of unknown function DUF812"
"ostta01g02560" " siRNA-mediated silencing protein NRDE-2"
"ostta01g02570" " Protein of unknown function DUF2419"
"ostta01g02615" " Mitochondrial import protein TIM15"
"ostta01g02620" " Protein of unknown function DUF842, eukaryotic"
"ostta01g02640" " Class II glutamine amidotransferase domain"
"ostta01g02690" " Tetratricopeptide repeat"
"ostta01g02720" " BSD"
"ostta01g02740" " ISC system FeS cluster assembly, IscU scaffold"
"ostta01g02750" " Lipase, class 3"
"ostta01g02780" " Armadillo-type fold"
"ostta01g02825" " Nucleotide-binding, alpha-beta plait"
"ostta01g02845" " Mannosyltransferase, DXD"
"ostta01g02847" " Glutathione S-transferase, N-terminal"
"ostta01g02850" " Serine/threonine-protein kinase, active site"
"ostta01g02870" " Short-chain dehydrogenase/reductase SDR"
"ostta01g02910" " Ubinuclein/Yemanuclein"
"ostta01g02930" " Helicase, C-terminal"
"ostta01g03020" " Crotonase superfamily"
"ostta01g03030" " FAD linked oxidase, N-terminal"
"ostta01g03050" " Alpha-1,6-glucosidases, pullulanase-type, C-terminal"
"ostta01g03060" " Dienelactone hydrolase"
"ostta01g03070" " Activator of Hsp90 ATPase homologue 1-like"
"ostta01g03110" " Proteasome B-type subunit"
"ostta01g03130" " Zinc finger, RING/FYVE/PHD-type"
"ostta01g03160" " Spindle assembly checkpoint component Mad1"
"ostta01g03170" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta01g03190" " Translation elongation factor, IF5A C-terminal"
"ostta01g03200" " Six-bladed beta-propeller, TolB-like"
"ostta01g03210" " Nuclear transport factor 2, Eukaryote"
"ostta01g03220" " Domain of unknown function DUF59"
"ostta01g03270" " JmjC domain"
"ostta01g03280" " Rudiment single hybrid motif"
"ostta01g03320" " Nonaspanin TM9SF"
"ostta01g03330" " Metridin-like ShK toxin"
"ostta01g03340" " PCI/PINT associated module"
"ostta01g03440" " NUDIX hydrolase domain-like"
"ostta01g03460" " unnamed product"
"ostta01g03490" " Transcription elongation factor S-II, central domain"
"ostta01g03495" " Mitochondrial substrate/solute carrier"
"ostta01g03560" " DnaJ domain, conserved site"
"ostta01g03600" " Glutamine amidotransferase"
"ostta01g03620" " Class II glutamine amidotransferase domain"
"ostta01g03630" " Nucleoporin FG repeat"
"ostta01g03670" " unnamed product"
"ostta01g03680" " DHBP synthase RibB-like alpha/beta domain"
"ostta01g03720" " DNA cytosine-5-methyltransferase 1, replication foci domain"
"ostta01g03780" " unnamed product"
"ostta01g03820" " unnamed product"
"ostta01g03830" " Sjoegren syndrome/scleroderma autoantigen 1"
"ostta01g03840" " Phospholipase D/Transphosphatidylase"
"ostta01g03850" " unnamed product"
"ostta01g03870" " Domain of unknown function SprT-like"
"ostta01g03880" " Basic-leucine zipper domain"
"ostta01g03890" " Histone core"
"ostta01g03900" " Pre-mRNA-splicing factor 38"
"ostta01g03940" " Prefoldin"
"ostta01g03950" " Mitochodrial transcription termination factor-related"
"ostta01g04060" " PHF5-like"
"ostta01g04100" " Protein translocase subunit SecA"
"ostta01g04130" " Homeodomain-like"
"ostta01g04140" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta01g04200" " Preprotein translocase Sec, Sec61-beta subunit"
"ostta01g04210" " GOLD"
"ostta01g04230" " Aldehyde dehydrogenase, C-terminal"
"ostta01g04240" " unnamed product"
"ostta01g04250" " 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase domain"
"ostta01g04275" " Sybindin-like protein"
"ostta01g04280" " Glycerophosphoryl diester phosphodiesterase"
"ostta01g04360" " unnamed product"
"ostta01g04400" " unnamed product"
"ostta01g04410" " Ribosomal protein L21"
"ostta01g04440" " Clathrin light chain"
"ostta01g04450" " Vacuolar protein sorting-associated, VPS28"
"ostta01g04460" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta01g04500" " unnamed product"
"ostta01g04510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g04530" " Alanine racemase, N-terminal"
"ostta01g04550" " ATPase-like, ParA/MinD"
"ostta01g04570" " Oxoglutarate/iron-dependent dioxygenase"
"ostta01g04580" " Amino acid transporter, transmembrane"
"ostta01g04610" " Chromatin assembly factor 1 subunit A"
"ostta01g04620" " Flavoprotein pyridine nucleotide cytochrome reductase"
"ostta01g04630" " DNA-binding domain"
"ostta01g04660" " Cation-transporting P-type ATPase, C-terminal"
"ostta01g04700" " ENTH/VHS"
"ostta01g04720" " Exostosin-like"
"ostta01g04800" " unnamed product"
"ostta01g04810" " Protein of unknown function DUF4079"
"ostta01g04830" " Ubiquinol-cytochrome c chaperone/UPF0174"
"ostta01g04860" " Monothiol glutaredoxin-related"
"ostta01g04870" " Acyl-CoA N-acyltransferase"
"ostta01g04880" " Small nuclear RNA activating complex SNAPc, subunit SNAP43"
"ostta01g04890" " JmjC domain"
"ostta01g04920" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g04930" " CHCH"
"ostta01g04950" " 26S proteasome subunit P45"
"ostta01g04970" " SANT/Myb domain"
"ostta01g05020" " Glutamine synthetase, glycine-rich site"
"ostta01g05060" " Mss4-like"
"ostta01g05080" " Metridin-like ShK toxin"
"ostta01g05090" " Diacylglycerol kinase, catalytic domain"
"ostta01g05100" " unnamed product"
"ostta01g05160" " Transcription factor, MADS-box"
"ostta01g05190" " Splicing factor motif"
"ostta01g05220" " unnamed product"
"ostta01g05280" " G-protein beta WD-40 repeat"
"ostta01g05290" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta01g05330" " Protein of unknown function DUF1674"
"ostta01g05340" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g05360" " Ribosomal protein S6"
"ostta01g05380" " Short-chain dehydrogenase/reductase SDR"
"ostta01g05400" " Superoxide dismutase, Nickel-type"
"ostta01g05410" " Pentatricopeptide repeat"
"ostta01g05420" " WD40 repeat"
"ostta01g05430" " Arf GTPase activating protein"
"ostta01g05490" " Serine/threonine-protein kinase, active site"
"ostta01g05500" " unnamed product"
"ostta01g05560" " Pyruvate dehydrogenase acetyl-transferring E1 component, alpha subunit, subgrou"
"ostta01g05570" " Uncharacterised protein family UPF0016"
"ostta01g05580" " Protein kinase-like domain"
"ostta01g05610" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g05620" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta01g05640" " Tetratricopeptide repeat"
"ostta01g05650" " Autophagy-related protein Atg8 family"
"ostta01g05670" " Transcription termination and cleavage factor C-terminal domain"
"ostta01g05730" " Complex 1 LYR protein"
"ostta01g05800" " Frizzled domain"
"ostta01g05820" " Micro-fibrillar-associated protein 1, C-terminal"
"ostta01g05850" " HAD hydrolase, subfamily IA"
"ostta01g05860" " unnamed product"
"ostta01g05900" " G-protein beta WD-40 repeat"
"ostta01g05910" " Short-chain dehydrogenase/reductase SDR"
"ostta01g05920" " Thymidylate synthase"
"ostta01g05930" " Short-chain dehydrogenase/reductase SDR"
"ostta01g05950" " NADP-binding domain"
"ostta01g06020" " unnamed product"
"ostta01g06060" " unnamed product"
"ostta01g06070" " C2 calcium/lipid-binding domain, CaLB"
"ostta01g06080" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g06110" " Domain of unknown function DUF221"
"ostta01g06150" " Cyclin A/B/D/E"
"ostta01g06170" " Cytochrome b5-like heme/steroid binding domain"
"ostta01g06210" " Nicotinamide N-methyltransferase-like"
"ostta01g06220" " Nuclear pore protein 84/107"
"ostta01g06230" " unnamed product"
"ostta01g06280" " unnamed product"
"ostta01g06330" " RecF/RecN/SMC, N-terminal"
"ostta01g06340" " Histone H4"
"ostta01g06350" " Histone H4"
"ostta01g06400" " Gemin6"
"ostta01g06410" " unnamed product"
"ostta01g06440" " unnamed product"
"ostta01g06450" " Lipase, class 3"
"ostta01g06470" " Cryptochrome/DNA photolyase, class 1"
"ostta01g06490" " unnamed product"
"ostta01g06530" " Domain of unknown function DUF2040"
"ostta01g06540" " EF-Hand 1, calcium-binding site"
"ostta01g06550" " unnamed product"
"ostta01g06555" " hypothetical protein"
"ostta01g06560" " Oxoglutarate/iron-dependent dioxygenase"
"ostta01g06570" " Archease"
"ostta01g06610" " Rieske iron-sulphur protein"
"ostta01g06620" " Small GTPase superfamily, ARF/SAR type"
"ostta01g06630" " Triose-phosphate transporter domain"
"ostta01g06670" " Insulin-induced protein family"
"ostta02g00020" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta02g00030" " Glycosyl transferase, family 10"
"ostta02g00037" " Harbinger transposase-derived protein, plant"
"ostta02g00040" " Glycosyltransferase AER61, uncharacterised"
"ostta02g00050" " Ribonuclease H-like domain"
"ostta02g00100" " Histone core"
"ostta02g00190" " unnamed product"
"ostta02g00195" " Ribonuclease H-like domain n/a  Ribonuclease H-like domain"
"ostta02g00200" " GNS1/SUR4 membrane protein"
"ostta02g00210" " Aspartyl/Asparaginyl beta-hydroxylase"
"ostta02g00220" " unnamed product"
"ostta02g00230" " unnamed product"
"ostta02g00277" " Harbinger transposase-derived nuclease"
"ostta02g00300" " DNA-directed RNA polymerase, subunit K/Rpb6"
"ostta02g00350" " hypothetical protein n/a  unnamed product"
"ostta02g00380" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA n/a  Clpolytic subunit /Translocation-enhancing protein TepA"
"ostta02g00400" " unnamed product"
"ostta02g00420" " Kinetochore protein Ndc80 n/a  Kinetochore protein Ndc80"
"ostta02g00440" " unnamed product"
"ostta02g00460" " Serine/threonine-protein kinase, active site"
"ostta02g00470" " Tetratricopeptide repeat-containing domain"
"ostta02g00480" " Zinc finger, RING-H2-type"
"ostta02g00490" " GINS complex, subunit Psf2"
"ostta02g00530" " unnamed product"
"ostta02g00555" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta02g00580" " Photosystem I PsaL, reaction centre subunit XI"
"ostta02g00640" " Pseudouridine synthase/archaeosine transglycosylase"
"ostta02g00650" " G-protein beta WD-40 repeat"
"ostta02g00670" " Surface antigen variable number"
"ostta02g00730" " Thioredoxin-like fold"
"ostta02g00750" " Histidinol dehydrogenase"
"ostta02g00790" " unnamed product"
"ostta02g00800" " unnamed product"
"ostta02g00810" " IMP dehydrogenase / GMP reductase, conserved site"
"ostta02g00880" " DNA-directed RNA polymerase, 30-40kDa subunit, conserved site"
"ostta02g00900" " Glutamyl-tRNAGln amidotransferase A subunit n/a  Glutamyl-tRNAGln amidotransfer"
"ostta02g00920" " P-type ATPase, phosphorylation site"
"ostta02g00930" " Arginine-tRNA-protein transferase, C-terminal"
"ostta02g00950" " Aspartyl/Glutamyl-tRNAGln amidotransferase, subunit B/E, catalytic"
"ostta02g00960" " U3 small nucleolar RNA-associated protein 6"
"ostta02g01010" " Ribosomal protein L35"
"ostta02g01030" " Armadillo-type fold"
"ostta02g01040" " Modification methylase HemK"
"ostta02g01050" " XPG/Rad2 endonuclease"
"ostta02g01070" " Phosphotyrosyl phosphatase activator, PTPA"
"ostta02g01090" " Transcription initiation factor TFIID component TAF4 n/a  Transcription initiatD component TAF4"
"ostta02g01140" " Arginine-tRNA ligase, class Ia"
"ostta02g01170" " Transcription factor TFIIH subunit p52/Tfb2"
"ostta02g01190" " Glutamate--cysteine ligase, plant"
"ostta02g01230" " tRNA modification GTPase MnmE domain 2"
"ostta02g01240" " Glutathione S-transferase, N-terminal"
"ostta02g01260" " Transcription initiation Spt4-like"
"ostta02g01270" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta02g01300" " Cytochrome b6/f complex subunit VI"
"ostta02g01330" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g01360" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g01370" " Armadillo-type fold"
"ostta02g01390" " Translation initiation factor 2, alpha subunit, C-terminal"
"ostta02g01420" " Frataxin/CyaY"
"ostta02g01460" " Proteasome A-type subunit"
"ostta02g01550" " KOW"
"ostta02g01560" " unnamed product"
"ostta02g01590" " Transcription factor IIA, beta-barrel"
"ostta02g01640" " Ankyrin repeat"
"ostta02g01690" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta02g01730" " Transketolase binding site"
"ostta02g01750" " unnamed product"
"ostta02g01810" " Choline/Ethanolamine kinase"
"ostta02g01820" " Forkhead-associated FHA domain"
"ostta02g01850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g01870" " Bromo adjacent homology BAH domain"
"ostta02g01880" " Ankyrin repeat-containing domain"
"ostta02g01960" " Nascent polypeptide-associated complex NAC domain"
"ostta02g01970" " Aminoacyl-tRNA synthetase, class Ia"
"ostta02g01980" " Prephenate dehydrogenase"
"ostta02g02000" " Biotin--acetyl-CoA-carboxylase ligase"
"ostta02g02030" " Helicase, C-terminal"
"ostta02g02060" " Galactosyl transferase"
"ostta02g02065" " hypothetical protein"
"ostta02g02070" " Glycosyl transferase, family 25"
"ostta02g02140" " Zinc finger, PHD-finger"
"ostta02g02180" " unnamed product"
"ostta02g02200" " Eukaryotic translation initiation factor 4E eIF-4E, conserved site"
"ostta02g02240" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta02g02270" " Aminoacyl-tRNA synthetase, class Ic"
"ostta02g02280" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta02g02290" " RNA polymerase, beta subunit, conserved site"
"ostta02g02310" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta02g02360" " Proteasome B-type subunit"
"ostta02g02370" " AMP-dependent synthetase/ligase"
"ostta02g02440" "' Cytokinin riboside 5''-monophosphate phosphoribohydrolase LOG'"
"ostta02g02470" " Pre-mRNA polyadenylation factor Fip1"
"ostta02g02475" " hypothetical protein"
"ostta02g02480" " Probable helicase MAGATAMA 3"
"ostta02g02490" " WD40 repeat"
"ostta02g02530" " U1 small nuclear ribonucleoprotein C"
"ostta02g02560" " Photosystem II PsbX"
"ostta02g02570" " Eukaryotic translation initiation factor 3 subunit C, N-terminal domain"
"ostta02g02580" " Histone deacetylase superfamily"
"ostta02g02670" " Uncharacterised protein family, ATP binding n/a  Uncharacterised protein family"
"ostta02g02700" " Ribosomal protein L19/L19e domain"
"ostta02g02750" " Exoribonuclease, phosphorolytic domain 2"
"ostta02g02760" " RAI1-like"
"ostta02g02770" " unnamed product"
"ostta02g02780" " Beta-lactamase-like"
"ostta02g02830" " Peptidyl-prolyl cis-trans isomerase, FKBP-type"
"ostta02g02850" " Major facilitator superfamily domain, general substrate transporter"
"ostta02g02880" " unnamed product"
"ostta02g02890" " TMS membrane protein/tumour differentially expressed protein"
"ostta02g02900" " JmjC domain"
"ostta02g02910" " Serine/threonine-protein kinase, active site"
"ostta02g02920" " THO complex, subunit THOC1"
"ostta02g02930" " Zinc finger, CCCH-type"
"ostta02g02970" " unnamed product"
"ostta02g02980" " unnamed product"
"ostta02g02990" " Putative methyltransferase, DUF3321"
"ostta02g03010" " unnamed product"
"ostta02g03040" " Phenylacetic acid degradation-related domain"
"ostta02g03090" " Domain of unknown function DUF547"
"ostta02g03150" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta02g03170" " 2-nitropropane dioxygenase, NPD"
"ostta02g03180" " Polyribonucleotide nucleotidyltransferase"
"ostta02g03190" " GYF"
"ostta02g03200" " GPI mannosyltransferase 2"
"ostta02g03210" " Mediator complex, subunit Med7"
"ostta02g03220" " unnamed product"
"ostta02g03230" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta02g03270" " unnamed product"
"ostta02g03280" " Cysteine peptidase, cysteine active site"
"ostta02g03300" " Glycosyl transferase, family 2"
"ostta02g03310" " Tetratricopeptide repeat"
"ostta02g03320" " unnamed product"
"ostta02g03340" " Histone RNA stem-loop-binding protein SLBP1/SLBP2"
"ostta02g03350" " von Willebrand factor, type A"
"ostta02g03355" " Ferredoxin thioredoxin reductase, alpha chain"
"ostta02g03360" " Glycoside hydrolase, catalytic domain"
"ostta02g03460" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta02g03465" " hypothetical protein"
"ostta02g03470" " Anaphase-promoting complex subunit 4 long domain"
"ostta02g03530" " unnamed product"
"ostta02g03540" " DNA-binding TFAR19-related protein"
"ostta02g03610" " Condensin complex, subunit 1, N-terminal"
"ostta02g03620" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta02g03680" " unnamed product"
"ostta02g03740" " Flavodoxin/nitric oxide synthase"
"ostta02g03760" " Maf-like protein"
"ostta02g03770" " SNF2-related"
"ostta02g03780" " Serine/threonine-protein kinase, active site"
"ostta02g03790" " Protein of unknown function DUF1754, eukaryotic"
"ostta02g03810" " Nucleic acid-binding, OB-fold"
"ostta02g03830" " Peptidase M20, dimerisation domain"
"ostta02g03840" " DNA-directed RNA polymerase III largest subunit"
"ostta02g03850" " unnamed product"
"ostta02g03880" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g03950" " F-box domain"
"ostta02g03970" " unnamed product"
"ostta02g04090" " Helicase, C-terminal"
"ostta02g04110" " unnamed product"
"ostta02g04120" " Ribosome recycling factor"
"ostta02g04140" " SEC-C motif"
"ostta02g04200" " Polyketide synthase/Fatty acid synthase, KR"
"ostta02g04220" " Ankyrin repeat-containing domain"
"ostta02g04280" " unnamed product"
"ostta02g04290" " Rpn11/EIF3F C-terminal domain"
"ostta02g04310" " DnaJ domain"
"ostta02g04340" " Short-chain dehydrogenase/reductase SDR"
"ostta02g04350" " Phytase-like domain"
"ostta02g04430" " Tetratricopeptide-like helical"
"ostta02g04440" " Methyltransferase type 11"
"ostta02g04470" " AMP deaminase"
"ostta02g04480" " unnamed product"
"ostta02g04500" " Mitochondrial substrate/solute carrier"
"ostta02g04510" " unnamed product"
"ostta02g04540" " Phosphomannose isomerase, type I, conserved site"
"ostta02g04550" " Patatin/Phospholipase A2-related"
"ostta02g04570" " Glycoside hydrolase, catalytic domain"
"ostta02g04610" " RelA/SpoT"
"ostta02g04710" " Peroxisome biogenesis factor 1, N-terminal"
"ostta02g04730" " unnamed product"
"ostta02g04750" " unnamed product"
"ostta02g04770" " unnamed product"
"ostta02g04780" " unnamed product"
"ostta02g04790" " Metridin-like ShK toxin"
"ostta02g04800" " Chlorophyll A-B binding protein, plant"
"ostta02g04815" " hypothetical protein n/a  hypothetical protein"
"ostta02g04850" " unnamed product"
"ostta02g04880" " Chloroplast envelope membrane protein, CemA"
"ostta02g04905" " hypothetical protein"
"ostta02g04910" " Peroxisome assembly protein 12"
"ostta02g04920" " Cytochrome c oxidase subunit Vc"
"ostta02g04940" " unnamed product"
"ostta02g04950" " Transcription factor IIS, N-terminal"
"ostta02g05000" " unnamed product"
"ostta02g05020" " unnamed product"
"ostta02g05030" " Tetratricopeptide-like helical"
"ostta02g05060" " Glycoside hydrolase, family 13, N-terminal"
"ostta02g05100" " Uracil-5-methyltransferase n/a  Uracil-5-methyltransferase"
"ostta02g05105" " hypothetical protein"
"ostta02g05115" " Zinc finger, DPH-type"
"ostta02g05120" " Oxidoreductase-like, N-terminal"
"ostta02g05130" " Tetratricopeptide repeat"
"ostta02g05150" " unnamed product"
"ostta02g05170" " Protein of unknown function DUF3464"
"ostta02g05190" " SANT/Myb domain"
"ostta02g05200" " Peptide deformylase"
"ostta02g05210" " ENTH/VHS"
"ostta02g05225" " RmlC-like jelly roll fold"
"ostta02g05230" " RmlC-like jelly roll fold"
"ostta02g05270" " Protein of unknown function DUF1517"
"ostta02g05310" " unnamed product"
"ostta02g05340" " unnamed product"
"ostta02g05350" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta02g05380" " Nucleotide-sugar transporter"
"ostta02g05410" " unnamed product"
"ostta02g05450" "' 5''-Nucleotidase/apyrase'"
"ostta02g05490" " Major facilitator superfamily domain, general substrate transporter"
"ostta02g05530" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal"
"ostta03g00030" " unnamed product"
"ostta03g00040" " ABC transporter, conserved site"
"ostta03g00050" " unnamed product"
"ostta03g00070" " Ubiquitin-like domain"
"ostta03g00080" " unnamed product"
"ostta03g00110" " unnamed product"
"ostta03g00130" " unnamed product"
"ostta03g00150" " unnamed product"
"ostta03g00160" " NADP-dependent oxidoreductase domain"
"ostta03g00170" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00180" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta03g00190" " Bile acid:sodium symporter"
"ostta03g00200" " WD40/YVTN repeat-like-containing domain"
"ostta03g00220" " Ribulose-phosphate binding barrel"
"ostta03g00240" " Concanavalin A-like lectin/glucanase, subgroup"
"ostta03g00270" " Armadillo-type fold"
"ostta03g00320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00330" " Donson"
"ostta03g00360" " Nucleic acid-binding, OB-fold"
"ostta03g00370" " Endoplasmic reticulum, stress-associated Ramp4"
"ostta03g00380" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00440" " unnamed product"
"ostta03g00460" " Janus/Ocnus"
"ostta03g00480" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g00500" " Decaprenyl diphosphate synthase-like"
"ostta03g00560" " unnamed product"
"ostta03g00580" " Mitochondrial import inner membrane translocase subunit Tim21"
"ostta03g00610" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta03g00640" " Peptidase S1C"
"ostta03g00650" " Aromatic-ring hydroxylase-like"
"ostta03g00655" " TRAM/LAG1/CLN8 homology domain"
"ostta03g00660" " Fructose-bisphosphate aldolase, class-I"
"ostta03g00710" " Armadillo-type fold"
"ostta03g00720" " unnamed product"
"ostta03g00730" " Histidine phosphatase superfamily, clade-1"
"ostta03g00740" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g00760" " Transcription factor MYC/MYB N-terminal"
"ostta03g00770" " MIF4-like, type 1/2/3"
"ostta03g00780" " Polyribonucleotide nucleotidyltransferase"
"ostta03g00820" " Carbohydrate kinase, FGGY, C-terminal"
"ostta03g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g00840" " SANT/Myb domain"
"ostta03g00870" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta03g00890" " Uncharacterised protein family UPF0250"
"ostta03g00930" " FAD linked oxidase, N-terminal"
"ostta03g00940" " WD40 repeat"
"ostta03g00960" " Ankyrin repeat"
"ostta03g00970" " Mitochondrial import inner membrane translocase subunit Tim10/Tim12"
"ostta03g01050" " Frag1/DRAM/Sfk1"
"ostta03g01060" " unnamed product"
"ostta03g01090" " Zinc finger, PHD-finger"
"ostta03g01100" " Zinc finger, GATA-type"
