"geneID" "annotation"
"ostta02g00460" " Serine/threonine-protein kinase, active site"
"ostta02g00510" " unnamed product"
"ostta02g00520" " Acyl-CoA N-acyltransferase"
"ostta02g00800" " unnamed product"
"ostta02g00950" " Aspartyl/Glutamyl-tRNAGln amidotransferase, subunit B/E, catalytic"
"ostta02g01090" " Transcription initiation factor TFIID component TAF4 n/a  Transcription initiatD component TAF4"
"ostta02g01350" " Casein kinase II, regulatory subunit"
"ostta02g01710" " RWP-RK domain"
"ostta02g01990" " Phosphopantetheine attachment site"
"ostta02g02060" " Galactosyl transferase"
"ostta02g02065" " hypothetical protein"
"ostta02g02067" " DDE superfamily endonuclease, CENP-B-like"
"ostta02g02080" " unnamed product"
"ostta02g02240" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta02g02270" " Aminoacyl-tRNA synthetase, class Ic"
"ostta02g02340" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta02g02860" " Phosphoglycerate kinase, C-terminal"
"ostta02g03020" " Cold-shock protein, DNA-binding"
"ostta02g03150" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta02g03160" " Cdc37, C-terminal"
"ostta02g03200" " GPI mannosyltransferase 2"
"ostta02g03270" " unnamed product"
"ostta02g03320" " unnamed product"
"ostta02g03470" " Anaphase-promoting complex subunit 4 long domain"
"ostta02g03510" " unnamed product"
"ostta02g03530" " unnamed product"
"ostta02g03600" " Bacterial surface protein 26-residue repeat"
"ostta02g03610" " Condensin complex, subunit 1, N-terminal"
"ostta02g03650" " Parallel beta-helix repeat"
"ostta02g03940" " Somatomedin B domain"
"ostta02g04080" " Armadillo-type fold"
"ostta02g04300" " RWP-RK domain"
"ostta02g04325" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type"
"ostta02g04530" " unnamed product"
"ostta02g04630" " unnamed product"
"ostta02g04780" " unnamed product"
"ostta02g04830" " Protein kinase-like domain"
"ostta02g04840" " unnamed product"
"ostta02g04905" " hypothetical protein"
"ostta02g05210" " ENTH/VHS"
"ostta02g05350" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta02g05380" " Nucleotide-sugar transporter"
"ostta02g05400" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta02g05410" " unnamed product"
"ostta02g05460" " unnamed product"
"ostta02g05470" " Protein phosphatase methylesterase, eukaryotic"
"ostta03g00410" " Drug/metabolite transporter"
"ostta03g00420" " HD/PDEase domain"
"ostta03g00650" " Aromatic-ring hydroxylase-like"
"ostta03g00670" " unnamed product"
"ostta03g00740" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g00770" " MIF4-like, type 1/2/3"
"ostta03g00820" " Carbohydrate kinase, FGGY, C-terminal"
"ostta03g00880" " Prenyltransferase/squalene oxidase"
"ostta03g00910" " unnamed product"
"ostta03g01000" " Beta-lactamase-like"
"ostta03g01090" " Zinc finger, PHD-finger"
"ostta03g01590" " Sel1-like"
"ostta03g01670" " WD40/YVTN repeat-like-containing domain"
"ostta03g01850" " unnamed product"
"ostta03g01970" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01990" " Ribonuclease H-like domain"
"ostta03g02010" " Complex 1 LYR protein"
"ostta03g02090" " Major royal jelly-related"
"ostta03g02300" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g02740" " Basic-leucine zipper domain"
"ostta03g03180" " Glycoside hydrolase, catalytic domain n/a  Glycoside hydrolase, catalytic domaie hydrolase, catalytic domain"
"ostta03g03510" " NADP-binding domain"
"ostta03g03620" " Cytochrome P450, conserved site"
"ostta03g03670" " F-box domain"
"ostta03g03710" " Shugoshin, C-terminal n/a  Shugoshin, C-terminal"
"ostta03g03940" " Nucleotide-binding, alpha-beta plait"
"ostta03g04110" " unnamed product"
"ostta03g04345" " hypothetical protein"
"ostta03g04670" " 5-methyltetrahydrofolate--homocysteine methyltransferase"
"ostta03g04890" " Glycosyl transferase, family 1"
"ostta03g05140" " ABC transporter, conserved site"
"ostta03g05240" " unnamed product"
"ostta03g05430" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta03g05520" " unnamed product"
"ostta03g05530" " Zinc finger, PHD-finger"
"ostta03g05770" " unnamed product"
"ostta03g05800" " SET domain"
"ostta03g05970" " ATPase, vacuolar ER assembly factor, Vma12"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00190" " Zinc finger, PHD-finger"
"ostta04g00670" " unnamed product"
"ostta04g00960" " IQ motif, EF-hand binding site"
"ostta04g01300" " Insulin-like growth factor binding protein, N-terminal"
"ostta04g01480" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta04g01530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta04g01780" " Acyl-CoA N-acyltransferase"
"ostta04g01960" " Armadillo-type fold"
"ostta04g01995" " Peptidase M20, dimerisation domain"
"ostta04g02290" " Nucleotide-diphospho-sugar transferase"
"ostta04g02440" " unnamed product"
"ostta04g02570" " unnamed product"
"ostta04g02970" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta04g03010" " Bicarbonate transporter, C-terminal"
"ostta04g03160" " WD40 repeat"
"ostta04g03255" " hypothetical protein"
"ostta04g03260" " Ubiquitin-conjugating enzyme, active site"
"ostta04g03340" " Ankyrin repeat"
"ostta04g03380" " WD40 repeat"
"ostta04g03460" " Zinc finger, PHD-finger"
"ostta04g03490" " Telomerase ribonucleoprotein complex - RNA-binding domain"
"ostta04g03650" " unnamed product"
"ostta04g03900" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta04g03960" " Orn/DAP/Arg decarboxylase 2, N-terminal"
"ostta04g04240" " Zinc finger, CCCH-type"
"ostta04g04570" " Protein of unknown function DUF3531"
"ostta04g05160" " unnamed product"
"ostta04g05280" " Helicase, C-terminal"
"ostta04g05320" " Sodium/calcium exchanger membrane region"
"ostta04g05530" " unnamed product"
"ostta05g00070" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00230" " unnamed product"
"ostta05g00790" " unnamed product"
"ostta05g00890" " Histidine phosphatase superfamily, clade-1"
"ostta05g01140" " Membrane insertase YidC/Oxa1, C-terminal"
"ostta05g01490" " RmlC-like jelly roll fold"
"ostta05g01495" " hypothetical protein"
"ostta05g01550" " FAD dependent oxidoreductase"
"ostta05g02080" " Fibronectin, type III"
"ostta05g02160" " SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1"
"ostta05g02300" " Peptide Chain Release Factor eRF1/aRF1, N-terminal"
"ostta05g02350" " unnamed product"
"ostta05g02420" " Serine/threonine-protein kinase, active site"
"ostta05g02600" " unnamed product"
"ostta05g02610" " Inositol monophosphatase"
"ostta05g02940" " DNA topoisomerase VI, subunit B, transducer"
"ostta05g03100" " unnamed product"
"ostta05g03150" " unnamed product"
"ostta05g03540" " Zinc finger, PHD-finger"
"ostta05g03800" " Fibronectin, type III"
"ostta05g04150" " unnamed product"
"ostta05g04350" " unnamed product"
"ostta05g04430" " MATH"
"ostta05g04580" " Tetratricopeptide repeat"
"ostta05g04650" " Fibronectin, type III"
"ostta05g04770" " UAA transporter"
"ostta05g04850" " Rhodanese-like domain"
"ostta05g04970" " WD40/YVTN repeat-like-containing domain"
"ostta06g00020" " Armadillo-type fold"
"ostta06g00430" " Isochorismatase-like"
"ostta06g00900" " Vitamin B6 photo-protection and homoeostasis"
"ostta06g00940" " Serine/threonine-protein kinase, active site"
"ostta06g01000" " DSS1/SEM1"
"ostta06g01150" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta06g01310" " Structural maintenance of chromosomes protein"
"ostta06g01480" " Ribosome maturation protein SBDS, N-terminal"
"ostta06g01550" " ABC transporter, conserved site"
"ostta06g02100" " Domain of unknown function DUF4200"
"ostta06g02680" " unnamed product"
"ostta06g02790" " unnamed product"
"ostta06g02920" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g03060" " Cold-shock protein, DNA-binding"
"ostta06g03110" " HAD hydrolase, subfamily IA"
"ostta06g03230" " unnamed product"
"ostta06g03350" " unnamed product"
"ostta06g03400" " Domain of unknown function DUF4477"
"ostta06g03730" " U4/U6 small nuclear ribonucleoprotein Prp3"
"ostta06g04350" " NUDIX hydrolase domain-like"
"ostta07g00070" " Translation initiation factor, beta propellor-like domain"
"ostta07g00110" " Rhodanese-like domain"
"ostta07g00280" " Aminoacyl-tRNA synthetase, class II"
"ostta07g00700" " Phosphatidate cytidylyltransferase"
"ostta07g00730" " Protein kinase-like domain"
"ostta07g01080" " PAS domain"
"ostta07g01100" " UbiE/COQ5 methyltransferase"
"ostta07g01260" " Anticodon-binding"
"ostta07g01700" " ABC transporter, conserved site"
"ostta07g01800" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta07g02180" " Ammonium transporter, conserved site"
"ostta07g02230" " Tetratricopeptide repeat"
"ostta07g02490" " unnamed product"
"ostta07g02730" " Serine/threonine-protein kinase, active site"
"ostta07g02855" " Protein of unknown function DUF866, eukaryotic"
"ostta07g02920" " ATPase-like, ParA/MinD"
"ostta07g02990" " Protein of unknown function DUF2045"
"ostta07g03150" " unnamed product"
"ostta07g03540" " Rab-GTPase-TBC domain"
"ostta07g03680" " unnamed product"
"ostta07g03690" " unnamed product"
"ostta07g03900" " SNF2-related"
"ostta08g00110" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta08g00130" " Protein phosphatase 4 core regulatory subunit R2"
"ostta08g00400" " Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type"
"ostta08g00940" " Methyltransferase type 11"
"ostta08g01710" " unnamed product"
"ostta08g01810" " unnamed product"
"ostta08g01870" " unnamed product"
"ostta08g01990" " unnamed product"
"ostta08g02050" " DnaJ domain, conserved site"
"ostta08g02090" " unnamed product"
"ostta08g02110" " Transmembrane protein 194"
"ostta08g02200" " unnamed product"
"ostta08g02240" " Branched-chain amino acid aminotransferase II"
"ostta08g02295" " hypothetical protein"
"ostta08g02370" " Cyclin, N-terminal"
"ostta08g02470" " Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent"
"ostta08g02610" " Integrase-like, catalytic core"
"ostta08g02720" " NADP-dependent oxidoreductase domain"
"ostta08g02890" " FeS cluster insertion protein"
"ostta08g03140" " unnamed product"
"ostta08g03260" " Tetratricopeptide repeat"
"ostta08g03370" " unnamed product"
"ostta08g03380" " Reticulon"
"ostta08g03510" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta08g03620" " HPP"
"ostta08g03650" " Nicastrin"
"ostta08g03680" " DNA polymerase alpha/epsilon, subunit B"
"ostta08g03820" " unnamed product"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03880" " Kelch-type beta propeller"
"ostta08g03970" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g04060" " unnamed product"
"ostta08g04270" " unnamed product"
"ostta09g00250" " RPA-interacting protein, C-terminal domain"
"ostta09g00450" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta09g00630" " Histone-fold"
"ostta09g00640" " Serine/threonine-protein kinase, active site"
"ostta09g00800" " Serine/threonine-protein kinase, active site"
"ostta09g00870" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta09g01010" " unnamed product"
"ostta09g01040" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta09g01360" " Glutamate 5-kinase"
"ostta09g01460" " unnamed product"
"ostta09g01510" " Zinc finger, B-box n/a  Zinc finger, B-box"
"ostta09g01770" " Tetratricopeptide repeat-containing domain"
"ostta09g01880" " Cytochrome b561/ferric reductase transmembrane"
"ostta09g02010" " D-cysteine desulfhydrase"
"ostta09g02350" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta09g02360" " Adenylate kinase"
"ostta09g02460" " CAAX amino terminal protease"
"ostta09g02510" " Triose-phosphate transporter domain"
"ostta09g02770" " Nicotinamide N-methyltransferase-like"
"ostta09g02830" " Zinc finger, MYND-type"
"ostta09g03270" " unnamed product"
"ostta09g03300" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03430" " Triose-phosphate transporter domain"
"ostta09g03750" " Protein of unknown function DUF1415"
"ostta09g03780" " Protein phosphatase 2C"
"ostta09g03950" " Small GTPase superfamily, Rho type"
"ostta09g04090" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta09g04260" " Replication factor Mcm10"
"ostta09g04340" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal"
"ostta10g00070" " Target SNARE coiled-coil domain"
"ostta10g00240" " unnamed product"
"ostta10g00440" " Forkhead-associated FHA domain"
"ostta10g00450" " EF-Hand 1, calcium-binding site"
"ostta10g00680" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g00830" " ATPase, V1 complex, subunit B"
"ostta10g00850" " NUDIX hydrolase domain-like"
"ostta10g00920" " Moybdenum cofactor oxidoreductase, dimerisation"
"ostta10g00930" " Riboflavin synthase-like beta-barrel"
"ostta10g00940" " unnamed product"
"ostta10g00950" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g01020" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta10g01030" " Endonuclease/exonuclease/phosphatase"
"ostta10g01140" " G-protein beta WD-40 repeat"
"ostta10g01200" " unnamed product"
"ostta10g01360" " RNA polymerase II, heptapeptide repeat, eukaryotic"
"ostta10g01510" " SGNH hydrolase-type esterase domain"
"ostta10g01580" " High mobility group box domain"
"ostta10g01690" " AMP-dependent synthetase/ligase"
"ostta10g01745" " Tetratricopeptide-like helical"
"ostta10g01910" " UBA-like"
"ostta10g01950" " Helicase, C-terminal"
"ostta10g02030" " Alkaline phosphatase D-related"
"ostta10g02310" " TFIID subunit, WD40-associated region"
"ostta10g02810" " Ribonuclease H-like domain"
"ostta10g03110" " unnamed product"
"ostta10g03160" " unnamed product"
"ostta10g03420" " Glyceraldehyde 3-phosphate dehydrogenase, NADP binding domain"
"ostta11g00060" " CBS domain"
"ostta11g00260" " Glycosyl transferase, family 35"
"ostta11g00270" " WD40/YVTN repeat-like-containing domain"
"ostta11g00330" " unnamed product"
"ostta11g00420" " Haemerythrin/HHE cation-binding motif"
"ostta11g00430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g00440" " unnamed product"
"ostta11g00750" " unnamed product"
"ostta11g00820" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta11g01150" " GTP-binding protein Obg/CgtA"
"ostta11g01460" " Peptidase S24/S26A/S26B/S26C"
"ostta11g01790" " unnamed product"
"ostta11g02060" " Sde2 N-terminal domain"
"ostta11g02095" " Glycoside hydrolase, catalytic domain"
"ostta11g02790" " Protein of unknown function DUF2358"
"ostta11g02800" " DnaJ domain"
"ostta11g02830" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta11g02980" " unnamed product"
"ostta11g03210" " Translation initiation factor 3 complex subunit L"
"ostta12g00210" " unnamed product"
"ostta12g00230" " unnamed product"
"ostta12g00330" " Prefoldin, subunit 3"
"ostta12g00560" " Mad3/BUB1 homology region 1"
"ostta12g00655" " DNA glycosylase/AP lyase, H2TH DNA-binding"
"ostta12g00890" " XAP5 protein"
"ostta12g00950" " Sodium/solute symporter"
"ostta12g01060" " HECT"
"ostta12g01410" " Alpha-ketoglutarate-dependent dioxygenase FTO, C-terminal"
"ostta12g01460" " Ankyrin repeat"
"ostta12g01870" " ApaG domain"
"ostta12g02040" " DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type"
"ostta12g02070" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02220" " unnamed product"
"ostta12g02250" " Helix-hairpin-helix motif, class 2"
"ostta12g02670" " NatC Nalpha-terminal acetyltransferase, Mak10 subunit"
"ostta12g02700" " unnamed product"
"ostta12g02950" " unnamed product"
"ostta12g03100" " Ribosomal protein S16 domain"
"ostta12g03120" " Ribonuclease H-like domain"
"ostta12g03130" " unnamed product"
"ostta13g00260" " Ribosomal L11 methyltransferase, PrmA"
"ostta13g00410" " Spo11/DNA topoisomerase VI, subunit A"
"ostta13g00450" " Mlo-related protein"
"ostta13g00600" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta13g00690" " unnamed product"
"ostta13g00730" " unnamed product"
"ostta13g01220" " unnamed product"
"ostta13g01430" " unnamed product"
"ostta13g01570" " Folylpolyglutamate synthetase"
"ostta13g01580" " S15/NS1, RNA-binding"
"ostta13g02165" " Fibronectin-binding A, N-terminal"
"ostta13g02210" " unnamed product"
"ostta13g02220" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g02230" " Chaperonin TCP-1, conserved site"
"ostta13g02340" " DENN domain"
"ostta13g02490" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02700" " Oxoglutarate/iron-dependent dioxygenase"
"ostta13g02730" " SNF2-related"
"ostta13g02800" " ABC transporter, ABCE"
"ostta13g02865" " ARID/BRIGHT DNA-binding domain"
"ostta13g02950" " UBA-like"
"ostta13g03040" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g00160" " Protein prenyltransferase, alpha subunit"
"ostta14g00340" " Uroporphyrin-III C-methyltransferase"
"ostta14g00620" " Ribosomal protein S4/S9, N-terminal"
"ostta14g00645" " rRNA small subunit methyltransferase I n/a  rRNA small subunit methyltransferas"
"ostta14g00730" " Nicotinamide N-methyltransferase-like"
"ostta14g01080" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit n/a  Hisase/ATP phosphoribosyltransferase regulatory subunit"
"ostta14g01100" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding n/a  D-isomer specifd dehydrogenase, NAD-binding"
"ostta14g01120" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g01155" " HAD hydrolase, subfamily IA n/a  HAD hydrolase, subfamily IA"
"ostta14g01430" " Domain of unknown function DUF296 n/a  Domain of unknown function DUF296"
"ostta14g01540" " Zinc finger, ZZ-type"
"ostta14g01740" " Armadillo-type fold"
"ostta14g01860" " unnamed product"
"ostta14g01870" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta14g01910" " Spore coat protein CotH"
"ostta14g02010" " Heme A synthase"
"ostta14g02020" " Rad4/PNGase transglutaminase-like fold"
"ostta14g02150" " MIF4-like, type 1/2/3"
"ostta14g02475" " Rhodanese-like domain n/a  Rhodanese-like domain"
"ostta14g02550" " unnamed product"
"ostta14g02800" " Serine/threonine-protein kinase, active site n/a  Serine/threonine-protein kina"
"ostta15g00050" " Rubisco LS methyltransferase, substrate-binding domain n/a  Rubisco LS methyltrtrate-binding domain"
"ostta15g00480" " Target SNARE coiled-coil domain"
"ostta15g00485" " NADH ubiquinone oxidoreductase, F subunit, iron sulphur binding n/a  NADH ubiquctase, F subunit, iron sulphur binding"
"ostta15g00620" " Proline-tRNA ligase, class IIa"
"ostta15g00660" " unnamed product"
"ostta15g00950" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat n/a  G-protein betn/a  G-protein beta WD-40 repeat"
"ostta15g01080" " NUDIX hydrolase, conserved site n/a  NUDIX hydrolase, conserved site"
"ostta15g01220" " Helicase, C-terminal"
"ostta15g01430" " SANT/Myb domain"
"ostta15g01450" " Sterile alpha motif/pointed domain n/a  Sterile alpha motif/pointed domain"
"ostta15g01590" " PDZ domain"
"ostta15g01710" " Sodium/solute symporter n/a  Sodium/solute symporter"
"ostta15g01960" " Membrane protein,Tapt1/CMV receptor"
"ostta15g01980" " Galactosyl transferase"
"ostta15g02620" " ATP12, ATPase F1F0-assembly protein"
"ostta15g02710" " unnamed product"
"ostta15g02880" " Endonuclease III-like, iron-sulphur cluster loop motif n/a  Endonuclease III-lir cluster loop motif"
"ostta16g00210" " Condensin complex subunit 2/barren"
"ostta16g00260" " HSP20-like chaperone"
"ostta16g00320" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta16g00360" " Zinc finger, PHD-finger"
"ostta16g00820" " UDP-galactose transporter"
"ostta16g00830" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00900" " unnamed product"
"ostta16g00910" " Diacylglycerol acyltransferase"
"ostta16g01090" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta16g01120" " Putative U6 snRNA phosphodiesterase"
"ostta16g01355" "  n/a  hypothetical protein"
"ostta16g01580" " Protein of unknown function DUF227"
"ostta16g02195" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain n/a  Pyre-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta16g02530" " Cation/H+ exchanger n/a  Cation/H+ exchanger"
"ostta17g00090" " Peptidase M76, ATP23"
"ostta17g00410" " Cytidine deaminase n/a  Cytidine deaminase"
"ostta17g00450" " Homeobox KN domain"
"ostta17g00720" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta17g00760" " unnamed product"
"ostta17g00810" " unnamed product"
"ostta17g00830" " WW domain"
"ostta17g00890" " WD40 repeat"
"ostta17g00900" " unnamed product"
"ostta17g01000" " Cytochrome c/c1 haem-lyase"
"ostta17g01290" " Alpha/beta hydrolase fold-1"
"ostta17g01380" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta17g01700" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g02060" "  n/a  unnamed product"
"ostta17g02325" " Endonuclease/exonuclease/phosphatase n/a  Endonuclease/exonuclease/phosphatase"
"ostta18g00340" " unnamed product"
"ostta18g00740" " FG-GAP repeat"
"ostta18g00860" " unnamed product"
"ostta18g00910" " UAA transporter"
"ostta18g00920" " 14-3-3 protein, conserved site"
"ostta18g00960" " Armadillo-type fold"
"ostta18g01300" " Choline transporter-like"
"ostta18g01420" " Multi antimicrobial extrusion protein"
"ostta18g01430" " unnamed product"
"ostta18g01630" " unnamed product"
"ostta18g01880" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01890" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01960" " unnamed product"
"ostta18g01980" " unnamed product"
"ostta19g00035" " hypothetical protein n/a  hypothetical protein"
"ostta19g00140" " Triose-phosphate transporter domain"
"ostta19g00170" " Serine hydroxymethyltransferase"
"ostta19g00200" " unnamed product"
"ostta19g00250" " unnamed product"
"ostta19g00270" " Methyltransferase FkbM"
"ostta19g00280" " Methyltransferase FkbM"
"ostta19g00310" " unnamed product"
"ostta19g00320" " unnamed product"
"ostta19g00330" " Galactosyl transferase"
"ostta19g00340" " unnamed product"
"ostta19g00360" " unnamed product"
"ostta19g00370" " unnamed product"
"ostta19g00380" " unnamed product"
"ostta19g00385" " Harbinger transposase-derived nuclease domain"
"ostta19g00420" " unnamed product"
"ostta19g00480" " Glycosyl transferase, family 25"
"ostta19g00490" " Triose-phosphate transporter domain"
"ostta19g00530" " unnamed product"
"ostta19g00540" " unnamed product"
"ostta20g00110" " Peptidase M24, methionine aminopeptidase"
"ostta20g00190" " unnamed product"
"ostta20g00200" " Ammonium transporter, conserved site"
"ostta20g00340" " unnamed product"
"ostta20g00570" " Ribosomal protein L19"
"ostta20g00610" " Immunoglobulin-like fold"
"ostta20g00620" " Bestrophin/UPF0187"
