"geneID" "annotation"
"ostta02g02290" " RNA polymerase, beta subunit, conserved site"
"ostta02g02300" " Nitric oxide synthase, oxygenase domain"
"ostta02g02330" " Protein phosphatase 2C"
"ostta02g02355" " Transposase, Tc1-like"
"ostta02g02370" " AMP-dependent synthetase/ligase"
"ostta02g02420" " Clathrin alpha-adaptin/coatomer adaptor, appendage, C-terminal subdomain"
"ostta02g02430" " unnamed product"
"ostta02g02450" " unnamed product"
"ostta02g02477" " hypothetical protein"
"ostta02g02480" " Probable helicase MAGATAMA 3"
"ostta02g02500" " Monooxygenase, FAD-binding"
"ostta02g02530" " U1 small nuclear ribonucleoprotein C"
"ostta02g02540" " unnamed product"
"ostta02g02550" " Cyclin, N-terminal"
"ostta02g02570" " Eukaryotic translation initiation factor 3 subunit C, N-terminal domain"
"ostta02g02580" " Histone deacetylase superfamily"
"ostta02g02600" " unnamed product"
"ostta02g02615" " Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type"
"ostta02g02650" " Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdom"
"ostta02g02680" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta02g02880" " unnamed product"
"ostta02g02920" " THO complex, subunit THOC1"
"ostta02g03030" " Cold-shock protein, DNA-binding"
"ostta02g03040" " Phenylacetic acid degradation-related domain"
"ostta02g03100" " Alpha-amylase, C-terminal beta-sheet"
"ostta02g03110" " Transcriptional coactivator p15 PC4"
"ostta02g03280" " Cysteine peptidase, cysteine active site"
"ostta02g03390" " Conserved oligomeric Golgi complex, subunit 3"
"ostta02g03465" " hypothetical protein"
"ostta02g03710" " Serine/threonine dehydratase, pyridoxal-phosphate-binding site"
"ostta02g03720" " Serine/threonine-protein kinase, active site"
"ostta02g03730" " unnamed product"
"ostta02g03750" " Protein of unknown function DUF3128"
"ostta02g03760" " Maf-like protein"
"ostta02g03810" " Nucleic acid-binding, OB-fold"
"ostta02g03820" " unnamed product"
"ostta02g03850" " unnamed product"
"ostta02g03890" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta02g03900" " KOW"
"ostta02g03920" " unnamed product"
"ostta02g03930" " unnamed product"
"ostta02g04060" " WD40/YVTN repeat-like-containing domain"
"ostta02g04070" " ABC transporter, conserved site"
"ostta02g04160" " Radical-activating enzyme, conserved site"
"ostta02g04170" " Formate C-acetyltransferase glycine radical, conserved site"
"ostta02g04230" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g04240" " Short-chain dehydrogenase/reductase SDR"
"ostta02g04250" " unnamed product"
"ostta02g04270" " Cytochrome b5-like heme/steroid binding domain"
"ostta02g04310" " DnaJ domain"
"ostta02g04320" " Synaptobrevin"
"ostta02g04330" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type"
"ostta02g04400" " EGF-like, conserved site"
"ostta02g04420" " unnamed product"
"ostta02g04440" " Methyltransferase type 11"
"ostta02g04460" " Beta-ketoacyl synthase, active site"
"ostta02g04480" " unnamed product"
"ostta02g04490" " unnamed product"
"ostta02g04580" " WW domain"
"ostta02g04590" " unnamed product"
"ostta02g04620" " Nucleotide-diphospho-sugar transferase"
"ostta02g04640" " unnamed product"
"ostta02g04670" " WD40/YVTN repeat-like-containing domain"
"ostta02g04790" " Metridin-like ShK toxin"
"ostta02g04817" " Myb domain, plants n/a  Myb domain, plants"
"ostta02g04870" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta02g04880" " Chloroplast envelope membrane protein, CemA"
"ostta02g04960" " SGNH hydrolase-type esterase domain"
"ostta02g05010" " Notch domain"
"ostta02g05130" " Tetratricopeptide repeat"
"ostta02g05230" " RmlC-like jelly roll fold"
"ostta02g05310" " unnamed product"
"ostta02g05420" " Lipopolysaccharide-modifying protein"
"ostta03g00010" " unnamed product"
"ostta03g00040" " ABC transporter, conserved site"
"ostta03g00100" " unnamed product"
"ostta03g00120" " Nucleotide-diphospho-sugar transferase"
"ostta03g00260" " Optic atrophy 3-like"
"ostta03g00320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00380" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00390" " unnamed product"
"ostta03g00450" " Dimeric alpha-beta barrel"
"ostta03g00520" " Phospholipid methyltransferase"
"ostta03g00530" " unnamed product"
"ostta03g00540" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00550" " Histidine phosphatase superfamily, clade-1"
"ostta03g00710" " Armadillo-type fold"
"ostta03g00790" " NLI interacting factor"
"ostta03g00850" " Ribosomal protein L18/L5"
"ostta03g00887" " Uncharacterised protein family UPF0250"
"ostta03g00920" " Serine hydroxymethyltransferase"
"ostta03g00930" " FAD linked oxidase, N-terminal"
"ostta03g00990" " unnamed product"
"ostta03g01180" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta03g01240" " unnamed product"
"ostta03g01250" " unnamed product"
"ostta03g01260" " Protein kinase-like domain"
"ostta03g01280" " Mitochondrial substrate/solute carrier"
"ostta03g01490" " Acyl-CoA N-acyltransferase"
"ostta03g01530" " Domain of unknown function DUF3641"
"ostta03g01580" " FAD-dependent glycerol-3-phosphate dehydrogenase"
"ostta03g01635" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta03g01650" " SOUL haem-binding protein"
"ostta03g01700" " Methyltransferase domain"
"ostta03g01730" " unnamed product"
"ostta03g01800" " ACN9"
"ostta03g01810" " Mitochondrial outer membrane translocase complex, subunit Tom22"
"ostta03g01840" " Urease accessory protein UreD"
"ostta03g02070" " unnamed product"
"ostta03g02110" " unnamed product"
"ostta03g02160" " unnamed product"
"ostta03g02570" " AMP-dependent synthetase/ligase"
"ostta03g02580" " Pentatricopeptide repeat"
"ostta03g02680" " Peptidase S54, rhomboid domain"
"ostta03g02690" " unnamed product"
"ostta03g02710" " unnamed product"
"ostta03g02720" " unnamed product"
"ostta03g02730" " Cation efflux protein"
"ostta03g02800" " unnamed product"
"ostta03g02910" " Pinin/SDK/MemA protein"
"ostta03g02940" " Acid phosphatase/vanadium-dependent haloperoxidase-related"
"ostta03g03060" " Zinc finger, PHD-finger"
"ostta03g03190" " unnamed product"
"ostta03g03220" " unnamed product"
"ostta03g03330" " unnamed product"
"ostta03g03400" " unnamed product"
"ostta03g03420" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal"
"ostta03g03490" " SOUL haem-binding protein"
"ostta03g03540" " unnamed product"
"ostta03g03570" " Armadillo-type fold"
"ostta03g03590" " HSP40/DnaJ peptide-binding"
"ostta03g03600" " DEK, C-terminal"
"ostta03g03650" " Tetratricopeptide repeat"
"ostta03g03700" " Six-bladed beta-propeller, TolB-like"
"ostta03g03740" " Sas10/Utp3/C1D"
"ostta03g03810" " unnamed product"
"ostta03g03825" " Isochorismatase-like"
"ostta03g03840" " unnamed product"
"ostta03g03850" " Cytidine deaminase-like"
"ostta03g03880" " unnamed product"
"ostta03g03910" " Phosphoglycerate/bisphosphoglycerate mutase, active site"
"ostta03g03950" " Nucleotide sugar epimerase"
"ostta03g03990" " unnamed product"
"ostta03g04020" " Ergosterol biosynthesis ERG4/ERG24"
"ostta03g04100" " unnamed product"
"ostta03g04120" " unnamed product"
"ostta03g04230" " Helicase, C-terminal"
"ostta03g04240" " unnamed product"
"ostta03g04250" " Bromodomain, conserved site"
"ostta03g04320" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carrondrial substrate/solute carrier"
"ostta03g04335" " hypothetical protein"
"ostta03g04390" " unnamed product"
"ostta03g04570" " Amidohydrolase 2"
"ostta03g04630" " CD36 antigen"
"ostta03g04660" " Putative E3 ubiquitin-protein ligase, makorin-related"
"ostta03g04800" " DnaJ domain"
"ostta03g04850" " unnamed product"
"ostta03g04870" " GOLD"
"ostta03g04880" " unnamed product"
"ostta03g04940" " Nucleotide-binding, alpha-beta plait"
"ostta03g04980" " unnamed product"
"ostta03g05000" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05010" " DNA recombination and repair protein Rad51, C-terminal"
"ostta03g05070" " unnamed product"
"ostta03g05170" " Peptidase M3B, oligopeptidase F, N-terminal"
"ostta03g05200" " unnamed product"
"ostta03g05260" " unnamed product"
"ostta03g05280" " Domain of unknown function DUF1995"
"ostta03g05290" " Chloroplast envelope membrane protein, CemA"
"ostta03g05300" " Coatomer delta subunit"
"ostta03g05330" " unnamed product"
"ostta03g05350" " unnamed product"
"ostta03g05400" " unnamed product"
"ostta03g05435" " hypothetical protein"
"ostta03g05470" " unnamed product"
"ostta03g05550" " unnamed product"
"ostta03g05560" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05570" " NADP-binding domain"
"ostta03g05580" " unnamed product"
"ostta03g05600" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g05610" " Protein of unknown function DUF4281"
"ostta03g05650" " Ribosomal protein L37, mitochondrial n/a  Ribosomal protein L37, mitochondrial protein L37, mitochondrial"
"ostta03g05670" " Peptidase A22B, signal peptide peptidase"
"ostta03g05675" " hypothetical protein"
"ostta03g05680" " DnaJ domain"
"ostta03g05750" " Peptide deformylase"
"ostta03g05790" " NADH-ubiquinone reductase complex 1 MLRQ subunit"
"ostta03g05820" " unnamed product"
"ostta03g05830" " Protein of unknown function DUF4336"
"ostta03g05870" " Engulfment/cell motility, ELMO"
"ostta03g05930" " NADP-binding domain"
"ostta03g05950" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta03g06010" " Peptidase S9A, prolyl oligopeptidase"
"ostta04g00010" " unnamed product"
"ostta04g00015" " Universal stress protein A"
"ostta04g00020" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta04g00030" " Nucleotide-binding, alpha-beta plait"
"ostta04g00230" " Mechanosensitive ion channel MscS, transmembrane-2"
"ostta04g00250" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta04g00280" " Ankyrin repeat"
"ostta04g00300" " Tryptophan synthase, alpha chain"
"ostta04g00400" " Isoleucine-tRNA ligase, type 1"
"ostta04g00500" " C2 calcium-dependent membrane targeting"
"ostta04g00520" " unnamed product"
"ostta04g00630" " Vacuolar protein sorting-associated protein 26"
"ostta04g00660" " unnamed product"
"ostta04g00690" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta04g00750" " Type II pantothenate kinase"
"ostta04g00760" " unnamed product"
"ostta04g00820" " RNA C5-cytosine methyltransferase"
"ostta04g00840" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta04g01010" " UBA-like"
"ostta04g01020" " unnamed product"
"ostta04g01050" " Methyl-CpG DNA binding"
"ostta04g01060" " UspA"
"ostta04g01070" " unnamed product"
"ostta04g01090" " Ankyrin repeat"
"ostta04g01110" " APOBEC/CMP deaminase, zinc-binding"
"ostta04g01140" " Nucleoside phosphatase GDA1/CD39"
"ostta04g01170" " Ankyrin repeat"
"ostta04g01190" " RED-like, N-terminal"
"ostta04g01200" "' Cytokinin riboside 5''-monophosphate phosphoribohydrolase LOG'"
"ostta04g01280" " TATA element modulatory factor 1 TATA binding"
"ostta04g01320" " Armadillo-type fold"
"ostta04g01330" " GrpE nucleotide exchange factor, coiled-coil"
"ostta04g01510" " unnamed product"
"ostta04g01570" " Coatomer, alpha subunit, C-terminal"
"ostta04g01580" " SWEET sugar transporter"
"ostta04g01590" " Cytochrome c oxidase biogenesis protein Cmc1-like"
"ostta04g01670" " Pre-mRNA-splicing factor 38"
"ostta04g01710" " BRCT domain"
"ostta04g01800" " unnamed product"
"ostta04g01890" " unnamed product"
"ostta04g01920" " Zinc finger, PHD-finger"
"ostta04g01950" " FAS1 domain"
"ostta04g02040" " Aminoglycoside phosphotransferase"
"ostta04g02070" " unnamed product"
"ostta04g02120" " unnamed product"
"ostta04g02130" " Domain of unknown function DUF221"
"ostta04g02140" " Helicase, C-terminal"
"ostta04g02200" " Concanavalin A-like lectin/glucanases superfamily"
"ostta04g02300" " Ysc84 actin-binding domain"
"ostta04g02340" " unnamed product"
"ostta04g02350" " unnamed product"
"ostta04g02360" " Cystinosin/ERS1p repeat"
"ostta04g02370" " Peptidase S16, lon N-terminal"
"ostta04g02430" " unnamed product"
"ostta04g02520" " Snf7"
"ostta04g02550" " Single hybrid motif"
"ostta04g02730" " unnamed product"
"ostta04g02830" " Voltage-dependent channel, four helix bundle domain"
"ostta04g02840" " Cytochrome b561/ferric reductase transmembrane"
"ostta04g02900" " Nucleotide-binding, alpha-beta plait"
"ostta04g02910" " Proline oxidase"
"ostta04g02960" " unnamed product"
"ostta04g02990" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta04g03060" " unnamed product"
"ostta04g03090" " Signal recognition particle, SRP9/SRP14 subunit"
"ostta04g03180" " unnamed product"
"ostta04g03420" " unnamed product"
"ostta04g03455" " Tetratricopeptide repeat"
"ostta04g03480" " unnamed product"
"ostta04g03610" " Glycolipid transfer protein domain"
"ostta04g03640" " unnamed product"
"ostta04g03670" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta04g03700" " GPI transamidase subunit PIG-U"
"ostta04g03750" " Acyl-CoA N-acyltransferase"
"ostta04g03770" " HSP20-like chaperone"
"ostta04g03780" " unnamed product"
"ostta04g03860" " Tubulin binding cofactor A"
"ostta04g03880" " Serine/threonine-protein kinase, active site"
"ostta04g03910" " Potential DNA-binding domain"
"ostta04g03980" " Riboflavin biosynthesis protein RibD"
"ostta04g04020" " Band 7 protein"
"ostta04g04130" " unnamed product"
"ostta04g04140" " unnamed product"
"ostta04g04150" " PetM of cytochrome b6/f complex subunit 7"
"ostta04g04160" " Zinc finger, RING/FYVE/PHD-type"
"ostta04g04180" " WD40/YVTN repeat-like-containing domain"
"ostta04g04220" " 3-beta hydroxysteroid dehydrogenase/isomerase"
"ostta04g04260" " Armadillo-like helical"
"ostta04g04265" " Longin-like domain"
"ostta04g04290" " Homeobox KN domain"
"ostta04g04480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04540" " Ferredoxin-dependent bilin reductase"
"ostta04g04550" " Plexin-like fold"
"ostta04g04710" " Complex 1 LYR protein"
"ostta04g04940" " UbiA prenyltransferase family"
"ostta04g04980" " Phosphoesterase domain"
"ostta04g04990" " unnamed product"
"ostta04g05000" " Domain of unknown function DUF1777"
"ostta04g05050" " unnamed product"
"ostta04g05080" " Protein-tyrosine phosphatase, active site"
"ostta04g05090" " unnamed product"
"ostta04g05120" " Protein of unknown function DUF1295"
"ostta04g05170" " unnamed product"
"ostta04g05190" " Interphotoreceptor retinol-binding"
"ostta04g05200" " unnamed product"
"ostta04g05240" " Ataxin 2, SM domain"
"ostta04g05270" " unnamed product"
"ostta04g05330" " WD40/YVTN repeat-like-containing domain"
"ostta04g05340" " unnamed product"
"ostta04g05370" " T-complex 11"
"ostta04g05400" " unnamed product"
"ostta04g05420" " Zinc finger, CCCH-type"
"ostta04g05490" " unnamed product"
"ostta04g05540" " Nicotinamide N-methyltransferase-like"
"ostta05g00060" " Serine hydrolase FSH"
"ostta05g00075" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00120" " unnamed product"
"ostta05g00130" " unnamed product"
"ostta05g00180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g00370" " Triose-phosphate transporter domain"
"ostta05g00390" " ER lumen protein retaining receptor"
"ostta05g00410" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta05g00420" " Transcription factor IIIC, subunit 5"
"ostta05g00490" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta05g00510" " Centromere protein X"
"ostta05g00520" " Mss4-like"
"ostta05g00540" " unnamed product"
"ostta05g00630" " FAD dependent oxidoreductase"
"ostta05g00650" " unnamed product"
"ostta05g00700" " Complex 1 LYR protein"
"ostta05g00750" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta05g00770" " unnamed product"
"ostta05g00810" " Glycosyltransferase, DXD sugar-binding motif"
"ostta05g00920" " Folate-sensitive fragile site protein Fra10Ac1"
"ostta05g00960" " Mitochondrial pyruvate carrier"
"ostta05g01000" " unnamed product"
"ostta05g01020" " unnamed product"
"ostta05g01030" " Magnesium chelatase, subunit H, N-terminal"
"ostta05g01055" " Phosphoesterase domain"
"ostta05g01100" " unnamed product"
"ostta05g01130" " Ribosomal protein L32p"
"ostta05g01160" " unnamed product"
"ostta05g01170" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta05g01190" " Thioredoxin, conserved site"
"ostta05g01240" " GOLD"
"ostta05g01310" " DNA-binding HORMA"
"ostta05g01510" " Chlorophyll a/b binding protein domain"
"ostta05g01560" " Isopenicillin N synthase-like"
"ostta05g01580" " unnamed product"
"ostta05g01810" " Regulator of ribonuclease activity A"
"ostta05g01830" " unnamed product"
"ostta05g01870" " Leucine aminopeptidase/peptidase B"
"ostta05g01950" " unnamed product"
"ostta05g01960" " Small GTPase superfamily, Ras type"
"ostta05g01980" " Kelch-type beta propeller"
"ostta05g02030" " WD40/YVTN repeat-like-containing domain"
"ostta05g02070" " Protein of unknown function DUF3054"
"ostta05g02170" " Inhibitor of growth protein, N-terminal"
"ostta05g02240" " N2227-like"
"ostta05g02310" " F-box domain"
"ostta05g02370" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02426" " Prefoldin"
"ostta05g02440" " unnamed product"
"ostta05g02500" " Nucleotide-binding, alpha-beta plait"
"ostta05g02540" " Tetratricopeptide repeat"
"ostta05g02640" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02665" " Peptidase S1C"
"ostta05g02680" " Armadillo-type fold"
"ostta05g02700" " Autophagy-related protein 9"
"ostta05g02750" " Cell division protein Cdc14"
