"geneID" "annotation"
"ostta02g01245" " Transposase, Tc1-like"
"ostta02g01247" " Transposase, Tc1-like"
"ostta02g01290" " Acid phosphatase/vanadium-dependent haloperoxidase-related"
"ostta02g01300" " Cytochrome b6/f complex subunit VI"
"ostta02g01320" " Heat shock protein 70 family"
"ostta02g01660" " Nucleotide-binding, alpha-beta plait"
"ostta02g01680" " Ubiquinone biosynthesis protein Coq4"
"ostta02g01730" " Transketolase binding site"
"ostta02g01770" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta02g01790" " Phenylalanyl-tRNA synthetase"
"ostta02g01840" " Beta-ketoacyl synthase, active site"
"ostta02g01970" " Aminoacyl-tRNA synthetase, class Ia"
"ostta02g02060" " Galactosyl transferase"
"ostta02g02090" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta02g02120" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta02g02310" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta02g02320" " Photosystem II PsbW, class 2"
"ostta02g02360" " Proteasome B-type subunit"
"ostta02g02380" " Magnesium chelatase, ATPase subunit I"
"ostta02g02440" "' Cytokinin riboside 5''-monophosphate phosphoribohydrolase LOG'"
"ostta02g02510" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta02g02560" " Photosystem II PsbX"
"ostta02g02670" " Uncharacterised protein family, ATP binding n/a  Uncharacterised protein family"
"ostta02g02740" " RNA exonuclease n/a  Glutathione peroxidase"
"ostta02g02750" " Exoribonuclease, phosphorolytic domain 2"
"ostta02g02790" " DnaJ domain"
"ostta02g02810" " Nicotinamide N-methyltransferase-like n/a  Nicotinamide N-methyltransferase-likmide N-methyltransferase-like"
"ostta02g02890" " TMS membrane protein/tumour differentially expressed protein"
"ostta02g02930" " Zinc finger, CCCH-type"
"ostta02g02970" " unnamed product"
"ostta02g02980" " unnamed product"
"ostta02g02990" " Putative methyltransferase, DUF3321"
"ostta02g03000" " Nucleolar complex-associated"
"ostta02g03010" " unnamed product"
"ostta02g03050" " unnamed product"
"ostta02g03080" " M-phase inducer phosphatase"
"ostta02g03140" " Ribosomal protein S20"
"ostta02g03250" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta02g03290" " Putative sodium bile acid cotransporter"
"ostta02g03330" " Chlorophyll A-B binding protein, plant"
"ostta02g03340" " Histone RNA stem-loop-binding protein SLBP1/SLBP2"
"ostta02g03355" " Ferredoxin thioredoxin reductase, alpha chain"
"ostta02g03360" " Glycoside hydrolase, catalytic domain"
"ostta02g03400" " Ferritin-like superfamily"
"ostta02g03410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g03430" " DNA-directed DNA polymerase, family B, pol2"
"ostta02g03480" " tRNA 2-selenouridine synthase"
"ostta02g03490" " Armadillo-type fold"
"ostta02g03560" " Mitochondrial substrate/solute carrier"
"ostta02g03590" " unnamed product"
"ostta02g03630" " Armadillo-type fold"
"ostta02g03640" " Chorismate synthase"
"ostta02g03650" " Parallel beta-helix repeat"
"ostta02g03660" " Protein-S-isoprenylcysteine O-methyltransferase"
"ostta02g03840" " DNA-directed RNA polymerase III largest subunit"
"ostta02g03860" " Photosystem I PsaE, reaction centre subunit IV"
"ostta02g03870" " Domain of unknown function DUF89"
"ostta02g03990" " Uncharacterised protein family UPF0250"
"ostta02g04010" " Sas10 C-terminal domain"
"ostta02g04020" " PCI/PINT associated module"
"ostta02g04030" " NOG, C-terminal"
"ostta02g04040" " Ribonuclease Zc3h12a-like"
"ostta02g04050" " Helicase, C-terminal"
"ostta02g04115" " hypothetical protein"
"ostta02g04130" " Tetratricopeptide-like helical"
"ostta02g04140" " SEC-C motif"
"ostta02g04150" " Methylthiotransferase/radical SAM-type protein"
"ostta02g04300" " RWP-RK domain"
"ostta02g04340" " Short-chain dehydrogenase/reductase SDR"
"ostta02g04390" " Ribosomal protein L15e, conserved site"
"ostta02g04560" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g04570" " Glycoside hydrolase, catalytic domain"
"ostta02g04600" " Glycine-tRNA ligase, alpha subunit"
"ostta02g04650" " Ribosomal protein L9, C-terminal"
"ostta02g04680" " Ribosomal protein S1, RNA-binding domain"
"ostta02g04790" " Metridin-like ShK toxin"
"ostta02g04800" " Chlorophyll A-B binding protein, plant"
"ostta02g04820" " Chloramphenicol acetyltransferase-like domain"
"ostta02g04830" " Protein kinase-like domain"
"ostta02g04850" " unnamed product"
"ostta02g04900" " Bicoid-interacting 3"
"ostta02g04930" " unnamed product"
"ostta02g04940" " unnamed product"
"ostta02g05040" " Na+/H+ antiporter NhaA"
"ostta02g05060" " Glycoside hydrolase, family 13, N-terminal"
"ostta02g05070" " ABC transporter, conserved site"
"ostta02g05080" " mRNA capping enzyme"
"ostta02g05090" " tRNA-guanine15 transglycosylase-like"
"ostta02g05110" " Zinc finger, DPH-type"
"ostta02g05130" " Tetratricopeptide repeat"
"ostta02g05210" " ENTH/VHS"
"ostta02g05250" " Histone-fold"
"ostta02g05280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta02g05290" " unnamed product"
"ostta02g05320" " unnamed product"
"ostta02g05380" " Nucleotide-sugar transporter"
"ostta02g05390" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta02g05400" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta02g05470" " Protein phosphatase methylesterase, eukaryotic"
"ostta02g05480" " Ribosomal protein L10/acidic P0"
"ostta02g05510" " Fatty acid desaturase, type 1"
"ostta02g05520" " Molybdopterin cofactor biosynthesis C MoaC domain"
"ostta03g00060" " RNA C5-cytosine methyltransferase"
"ostta03g00110" " unnamed product"
"ostta03g00130" " unnamed product"
"ostta03g00230" " unnamed product"
"ostta03g00250" " Zinc finger, CCCH-type"
"ostta03g00300" " Steadiness box"
"ostta03g00310" " unnamed product"
"ostta03g00340" " unnamed product"
"ostta03g00350" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g00400" " U2 snRNP auxilliary factor, large subunit, splicing factor"
"ostta03g00490" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta03g00500" " Decaprenyl diphosphate synthase-like"
"ostta03g00510" " BCCT transporter family"
"ostta03g00560" " unnamed product"
"ostta03g00590" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00600" " unnamed product"
"ostta03g00610" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta03g00620" " Triose phosphate/phosphoenolpyruvate translocator"
"ostta03g00660" " Fructose-bisphosphate aldolase, class-I"
"ostta03g00690" " NOSIC"
"ostta03g00860" " Nucleotide-binding, alpha-beta plait"
"ostta03g00870" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta03g00887" " Uncharacterised protein family UPF0250"
"ostta03g00890" " Uncharacterised protein family UPF0250"
"ostta03g00940" " WD40 repeat"
"ostta03g00950" " Protein of unknown function DUF2838"
"ostta03g00960" " Ankyrin repeat"
"ostta03g01010" " unnamed product"
"ostta03g01030" " Chloramphenicol acetyltransferase-like domain"
"ostta03g01040" " Inositol monophosphatase, metal-binding site"
"ostta03g01050" " Frag1/DRAM/Sfk1"
"ostta03g01160" "' Orotidine 5''-phosphate decarboxylase, active site'"
"ostta03g01170" " Ribosomal protein S10"
"ostta03g01200" " Spermidine/spermine synthases family"
"ostta03g01270" " Rhodanese-like domain"
"ostta03g01310" " unnamed product"
"ostta03g01320" " Asparagine synthase, glutamine-hydrolyzing"
"ostta03g01330" " unnamed product"
"ostta03g01340" " unnamed product"
"ostta03g01350" " unnamed product"
"ostta03g01390" " unnamed product"
"ostta03g01430" " unnamed product"
"ostta03g01440" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta03g01500" " Armadillo-like helical"
"ostta03g01525" " Domain of unknown function DUF3641"
"ostta03g01530" " Domain of unknown function DUF3641"
"ostta03g01640" " ABC transporter, conserved site"
"ostta03g01700" " Methyltransferase domain"
"ostta03g01710" " Triose-phosphate transporter domain"
"ostta03g01740" " unnamed product"
"ostta03g01890" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta03g01940" " G-patch domain"
"ostta03g01980" " unnamed product"
"ostta03g02050" " Thioredoxin-like fold"
"ostta03g02080" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta03g02100" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta03g02120" " unnamed product"
"ostta03g02130" " Phosphatidic acid phosphatase type 2/haloperoxidase"
"ostta03g02140" " Ubiquitin supergroup"
"ostta03g02150" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02190" " EF-hand domain pair"
"ostta03g02210" " WD40 repeat"
"ostta03g02220" " DNA-binding domain"
"ostta03g02230" " Membrane insertase OXA1/ALB3/YidC"
"ostta03g02250" " 2-oxoglutarate dehydrogenase, E1 component"
"ostta03g02270" " Cyclin C"
"ostta03g02280" " NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"
"ostta03g02320" " GPI mannosyltransferase"
"ostta03g02340" " Helicase, C-terminal"
"ostta03g02350" " unnamed product"
"ostta03g02370" " Rhodanese-like domain"
"ostta03g02390" " Polyprenyl synthetase"
"ostta03g02410" " Nucleotide-binding, alpha-beta plait"
"ostta03g02470" " Acetohydroxy acid isomeroreductase, catalytic"
"ostta03g02490" " Apc13p"
"ostta03g02520" " Amino acid transporter, transmembrane"
"ostta03g02530" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02600" " Nucleoporin protein Ndc1-Nup"
"ostta03g02610" " tRNA uracil54-C5-methyltransferase,TrmA,  proteobacteria"
"ostta03g02630" " Exodeoxyribonuclease III xth"
"ostta03g02650" " Ribosome biogenesis protein BRX1"
"ostta03g02700" " F-box domain"
"ostta03g02760" " Origin recognition complex, subunit 5"
"ostta03g02820" " 3-isopropylmalate dehydratase, small subunit"
"ostta03g02860" " Aminoacyl-tRNA synthetase, class Ia"
"ostta03g02910" " Pinin/SDK/MemA protein"
"ostta03g02960" " Ribosomal protein L28"
"ostta03g02980" " Myb domain, plants"
"ostta03g03000" " MiaB-like tRNA modifying enzyme, archaeal-type"
"ostta03g03010" " Ribosomal RNA large subunit methyltransferase E"
"ostta03g03015" " Translation elongation factor P/YeiP, central"
"ostta03g03020" " RmlC-like jelly roll fold"
"ostta03g03040" " Fatty acid desaturase, type 1"
"ostta03g03070" " tRNA isopentenyltransferase"
"ostta03g03120" " Basic-leucine zipper domain"
"ostta03g03140" " tRNA wybutosine-synthesis"
"ostta03g03160" " Coproporphyrinogen III oxidase, conserved site"
"ostta03g03260" " Phosphoserine aminotransferase"
"ostta03g03270" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta03g03280" " Ribosomal RNA small subunit methyltransferase E"
"ostta03g03360" " 26S proteasome subunit P45"
"ostta03g03380" " Zinc finger, N-recognin"
"ostta03g03410" " Serine/threonine-protein kinase, active site"
"ostta03g03460" " Concanavalin A-like lectin/glucanases superfamily"
"ostta03g03470" " unnamed product"
"ostta03g03510" " NADP-binding domain"
"ostta03g03540" " unnamed product"
"ostta03g03660" " Zinc finger, CCCH-type"
"ostta03g03680" " Nucleotide-binding, alpha-beta plait"
"ostta03g03690" " unnamed product"
"ostta03g03720" " unnamed product"
"ostta03g03740" " Sas10/Utp3/C1D"
"ostta03g03825" " Isochorismatase-like"
"ostta03g03830" " Methyltransferase type 11"
"ostta03g03860" " Aconitase/3-isopropylmalate dehydratase, swivel"
"ostta03g03870" " Peptidase M24, methionine aminopeptidase"
"ostta03g03890" " JmjC domain"
"ostta03g03930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g03960" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta03g03970" " WD40 repeat"
"ostta03g03980" " Armadillo-type fold"
"ostta03g04010" " Beta-hydroxyacyl-acyl-carrier-protein dehydratase FabZ"
"ostta03g04020" " Ergosterol biosynthesis ERG4/ERG24"
"ostta03g04060" " RNA C5-cytosine methyltransferase"
"ostta03g04070" " Protein of unknown function DUF2214, membrane"
"ostta03g04080" " Protein of unknown function DUF1749"
"ostta03g04130" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04170" " NLI interacting factor"
"ostta03g04240" " unnamed product"
"ostta03g04270" " unnamed product"
"ostta03g04300" " Ribonuclease H-like domain"
"ostta03g04410" " WD40 repeat"
"ostta03g04420" " unnamed product"
"ostta03g04430" " G-protein beta WD-40 repeat"
"ostta03g04540" " Chlorophyll A-B binding protein, plant"
"ostta03g04550" " Chlorophyll A-B binding protein, plant"
"ostta03g04610" " Protein of unknown function DUF92, TMEM19"
"ostta03g04620" " 6-phosphogluconate dehydrogenase, C-terminal-like"
"ostta03g04635" " hypothetical protein"
"ostta03g04670" " 5-methyltetrahydrofolate--homocysteine methyltransferase"
"ostta03g04680" " Mitochondrial import inner membrane translocase subunit Tim50"
"ostta03g04700" " Protein phosphatase 2C"
"ostta03g04710" " Drug/metabolite transporter"
"ostta03g04720" " Short-chain dehydrogenase/reductase SDR"
"ostta03g04760" " TLDc"
"ostta03g04810" " Translation initiation factor 3"
"ostta03g04830" " Microtubule-associated protein RP/EB"
"ostta03g04840" " DNA-directed RNA polymerase, subunit C11/M/9 n/a  DNA-directed RNA polymerase,"
"ostta03g04860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05020" " Ubiquitin-activating enzyme, E1, active site"
"ostta03g05040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05090" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05110" " Methylmalonic aciduria and homocystinuria type D protein"
"ostta03g05120" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta03g05160" " Cysteinyl-tRNA synthetase/mycothiol ligase"
"ostta03g05180" " Kelch-type beta propeller"
"ostta03g05190" " Protein phosphatase 2C PP2C-like domain"
"ostta03g05205" " CBS domain"
"ostta03g05250" " unnamed product"
"ostta03g05270" " unnamed product"
"ostta03g05300" " Coatomer delta subunit"
"ostta03g05320" " Transcription factor TFIIE beta subunit, DNA-binding domain"
"ostta03g05360" " unnamed product"
"ostta03g05370" " P60-like"
"ostta03g05420" " Serine/threonine-protein kinase, active site"
"ostta03g05435" " hypothetical protein"
"ostta03g05480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05500" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g05510" " unnamed product"
"ostta03g05620" " DNA photolyase, class 2"
"ostta03g05630" " Carotenoid oxygenase"
"ostta03g05670" " Peptidase A22B, signal peptide peptidase"
"ostta03g05690" " Beta-1,4-galactosyltransferase"
"ostta03g05700" " Bud-site selection protein, BUD22"
"ostta03g05740" " Ribosomal protein S23/S29, mitochondrial"
"ostta03g05760" " Ribosomal protein S13"
"ostta03g05800" " SET domain"
"ostta03g05810" " DNA repair nuclease, XPF-type/Helicase"
"ostta03g05850" " Thioredoxin, conserved site"
"ostta03g05860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g05870" " Engulfment/cell motility, ELMO"
"ostta03g05880" " Ribosomal protein L22, bacterial/chloroplast-type"
"ostta03g05890" " SET domain"
"ostta03g05940" " unnamed product"
"ostta03g05960" " Derlin"
"ostta03g05970" " ATPase, vacuolar ER assembly factor, Vma12"
"ostta04g00050" " unnamed product"
"ostta04g00060" " Peptidase C54"
"ostta04g00070" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta04g00090" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00170" " Domain of unknown function DUF4101"
"ostta04g00220" " Cold-shock protein, DNA-binding"
"ostta04g00240" " Flavin amine oxidase"
"ostta04g00300" " Tryptophan synthase, alpha chain"
"ostta04g00320" " unnamed product"
"ostta04g00340" " unnamed product"
"ostta04g00370" " Ankyrin repeat"
"ostta04g00390" " GINS complex, subunit Sld5"
"ostta04g00430" " Serine/threonine-protein kinase, active site"
"ostta04g00440" " NADP-binding domain"
"ostta04g00480" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal"
"ostta04g00490" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta04g00500" " C2 calcium-dependent membrane targeting"
"ostta04g00530" " RHD3/Sey1"
"ostta04g00540" " unnamed product"
"ostta04g00570" " Pentatricopeptide repeat"
"ostta04g00580" " unnamed product"
"ostta04g00640" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00700" " DEAD2"
"ostta04g00710" " tRNA/rRNA methyltransferase, SpoU"
"ostta04g00720" " SGT1"
"ostta04g00730" " Helicase-associated"
"ostta04g00740" " Sec1-like protein"
"ostta04g00750" " Type II pantothenate kinase"
"ostta04g00770" " Small-subunit processome, Utp14"
"ostta04g00780" " Multi antimicrobial extrusion protein"
"ostta04g00790" " K Homology domain, type 1"
"ostta04g00810" " 3-dehydroquinate synthase"
"ostta04g00815" " hypothetical protein"
"ostta04g00880" " ABC transporter, conserved site"
"ostta04g00890" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00910" " Armadillo-type fold"
"ostta04g00920" " unnamed product"
"ostta04g00930" " SNARE associated Golgi protein"
"ostta04g00940" " Histone methylation DOT1"
