"geneID" "annotation"
"ostta08g02960" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta08g03020" " unnamed product"
"ostta08g03400" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03790" " unnamed product"
"ostta08g03900" " unnamed product"
"ostta08g04180" " unnamed product"
"ostta09g00370" " Ribosomal protein Rsm22, bacterial-type"
"ostta09g00500" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g00680" " WHEP-TRS"
"ostta09g01010" " unnamed product"
"ostta09g01100" " Aldehyde dehydrogenase, C-terminal"
"ostta09g01270" " unnamed product"
"ostta09g01360" " Glutamate 5-kinase"
"ostta09g01510" " Zinc finger, B-box n/a  Zinc finger, B-box"
"ostta09g01660" " unnamed product"
"ostta09g01740" " Alpha/beta hydrolase fold-1"
"ostta09g01890" " Ferric reductase transmembrane component-like domain"
"ostta09g01980" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03030" " Eukaryotic porin/Tom40"
"ostta09g03060" " Malonyl-CoA ACP transacylase, ACP-binding"
"ostta09g03300" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03380" " unnamed product"
"ostta09g03490" " Serine/threonine-protein kinase, active site"
"ostta09g03500" " unnamed product"
"ostta09g03510" " Protein arginine N-methyltransferase"
"ostta09g03765" " PEP-utilising enzyme, conserved site"
"ostta09g04190" " Serine/threonine-protein kinase, active site"
"ostta09g04240" " Blue type 1 copper protein"
"ostta09g04420" " Chlorophyll A-B binding protein, plant"
"ostta10g00210" " unnamed product"
"ostta10g00270" " Bromodomain"
"ostta10g00690" " NADP-dependent oxidoreductase domain"
"ostta10g01320" " Protein of unknown function DUF760"
"ostta10g01420" " Thioredoxin, conserved site"
"ostta10g01470" " Fructose-bisphosphate aldolase, class II, yeast/E. coli subtype"
"ostta10g01745" " Tetratricopeptide-like helical"
"ostta10g01960" " unnamed product"
"ostta10g02220" " LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052"
"ostta10g02260" " unnamed product"
"ostta10g02580" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g02750" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta10g02980" " unnamed product"
"ostta10g03070" " Mitochondrial Rho-like"
"ostta10g03420" " Glyceraldehyde 3-phosphate dehydrogenase, NADP binding domain"
"ostta10g03435" " NUDIX hydrolase, conserved site"
"ostta11g00050" " 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"ostta11g00070" " Thioredoxin-like fold"
"ostta11g00180" " Carbohydrate binding module family 20"
"ostta11g00190" " unnamed product"
"ostta11g00320" " unnamed product"
"ostta11g00520" " Sec-independent periplasmic protein translocase, conserved site"
"ostta11g00570" " Tetratricopeptide repeat"
"ostta11g00580" " Trypsin-like cysteine/serine peptidase domain"
"ostta11g00690" " Tetrapyrrole biosynthesis, glutamyl-tRNA reductase, N-terminal"
"ostta11g02030" " unnamed product"
"ostta11g02080" " Short-chain dehydrogenase/reductase SDR"
"ostta11g02340" " Tetratricopeptide repeat"
"ostta11g02520" " Protein of unknown function DUF833"
"ostta11g02780" " Phosphoglucose isomerase, C-terminal"
"ostta11g02810" " unnamed product"
"ostta11g03090" " Ribulose-phosphate binding barrel"
"ostta12g00390" " unnamed product"
"ostta12g00420" " Photosystem II PsbM"
"ostta12g00520" " unnamed product"
"ostta12g00645" " hypothetical protein"
"ostta12g00930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g01280" " Polyprenyl synthetase"
"ostta12g01390" " Pheophorbide a oxygenase"
"ostta12g01590" " Costars domain n/a  Costars domain"
"ostta12g01900" " Carotene isomerase"
"ostta12g02140" " Transcription factor IIS, N-terminal"
"ostta12g02180" " TPM domain"
"ostta12g02430" " Macrophage migration inhibitory factor"
"ostta12g02460" " Uroporphyrinogen decarboxylase URO-D"
"ostta12g03120" " Ribonuclease H-like domain"
"ostta12g03170" " Methyltransferase type 11"
"ostta13g00060" " G-protein beta WD-40 repeat"
"ostta13g00230" " FAS1 domain"
"ostta13g00570" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta13g00630" " Senescence marker protein-30 SMP-30"
"ostta13g00825" " HAD-like domain"
"ostta13g01180" " Glycosyl transferase, family 1"
"ostta13g01320" " Tetratricopeptide repeat"
"ostta13g01380" " Mss4-like"
"ostta13g01550" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g02030" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta13g02210" " unnamed product"
"ostta13g02720" " RmlC-like jelly roll fold"
"ostta13g02810" " unnamed product"
"ostta13g02820" " Oxoglutarate/iron-dependent dioxygenase"
"ostta13g02900" " Protein of unknown function DUF3422"
"ostta14g00065" " Chlorophyll A-B binding protein, plant n/a  Chlorophyll A-B binding protein, pl"
"ostta14g00150" " Photosystem II PsbO, manganese-stabilising"
"ostta14g00200" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta14g00410" " Armadillo-type fold"
"ostta14g00525" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00550" " unnamed product"
"ostta14g00560" " unnamed product"
"ostta14g01220" " Ribosomal protein S30Ae/sigma 54 modulation protein"
"ostta14g01770" " unnamed product"
"ostta14g01990" " Myc-type, basic helix-loop-helix bHLH domain"
"ostta14g02420" " Serine hydroxymethyltransferase, pyridoxal phosphate binding site n/a  Serine hnsferase, pyridoxal phosphate binding site"
"ostta14g02540" " Cation/H+ exchanger"
"ostta14g02610" " Tetratricopeptide repeat"
"ostta14g02630" " Mog1/PsbP, alpha/beta/alpha sandwich   Mog1/PsbP, alpha/beta/alpha sandwich   M/beta/alpha sandwich   Mog1/PsbP, alpha/beta/alpha sandwich   Mog1/PsbP, alpha/beta/alpha sandwich   Mog1/PsbP, alpha/beta/alpha sandwich n/a  Mog1/PsbP, alpha/beta/alpha sandwich   Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta14g03080" " Tetratricopeptide-like helical"
"ostta15g00090" " Thiosulphate sulfurtransferase, conserved site"
"ostta15g00110" " Mitogen-activated protein MAP kinase, conserved site"
"ostta15g00195" "  n/a  hypothetical protein"
"ostta15g00400" " GDP dissociation inhibitor n/a  GDP dissociation inhibitor"
"ostta15g00560" " Domain of unknown function DUF547"
"ostta15g00690" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta15g00720" " Thiolase-like, subgroup"
"ostta15g00810" " unnamed product"
"ostta15g00840" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta15g00900" " NADP-binding domain n/a  NADP-binding domain"
"ostta15g00990" " Photosystem I PsaH, reaction centre subunit VI"
"ostta15g01265" " Regulator of nonsense-mediated decay, UPF3 n/a  Regulator of nonsense-mediated"
"ostta15g01280" " unnamed product"
"ostta15g01850" " NADP-binding domain"
"ostta15g02520" " Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III"
"ostta15g02670" " Photosystem I PsaD"
"ostta15g02680" " Rubrerythrin"
"ostta15g02770" " unnamed product"
"ostta15g02900" " Glycine cleavage H-protein, subgroup n/a  Glycine cleavage H-protein, subgroup"
"ostta16g00310" " unnamed product"
"ostta16g00450" " Chlorophyll A-B binding protein, plant"
"ostta16g00590" " Flavin amine oxidase"
"ostta16g00670" " Monooxygenase, FAD-binding"
"ostta16g00765" " Ubiquitin supergroup n/a  Ubiquitin supergroup"
"ostta16g00790" " unnamed product"
"ostta16g00920" " EF-Hand 1, calcium-binding site"
"ostta16g01080" " unnamed product"
"ostta16g01560" " Carbohydrate binding module family 25"
"ostta16g01620" " Photosystem II PsbQ, oxygen evolving complex"
"ostta16g01885" " Histone deacetylase superfamily n/a  Histone deacetylase superfamily"
"ostta16g01910" " 4-diphosphocytidyl-2C-methyl-D-erythritol kinase"
"ostta16g02020" " Asparagine-linked glycosylation protein 1-like n/a  Asparagine-linked glycosylalike"
"ostta16g02150" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta16g02260" " unnamed product"
"ostta16g02310" " Chlorophyll A-B binding protein, plant"
"ostta16g02440" " Histidine phosphatase superfamily, clade-1"
"ostta16g02690" " Rieske [2Fe-2S] iron-sulphur domain n/a  Rieske [2Fe-2S] iron-sulphur domain"
"ostta17g00100" " GUN4-like"
"ostta17g00130" " Uroporphyrinogen decarboxylase URO-D"
"ostta17g00165" "  n/a  hypothetical protein"
"ostta17g00420" " unnamed product"
"ostta17g00440" " unnamed product"
"ostta17g00450" " Homeobox KN domain"
"ostta17g00570" " Photosystem I PsaG/PsaK protein n/a  Photosystem I PsaG/PsaK protein"
"ostta17g00880" " unnamed product"
"ostta17g01170" " Forkhead-associated FHA domain"
"ostta17g01180" " unnamed product"
"ostta17g01460" " unnamed product"
"ostta17g01680" " Twin-arginine translocation pathway, signal sequence"
"ostta17g01810" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain n/a  Peptidyl-prolyl cise, FKBP-type, domain"
"ostta17g01930" " Fatty acid desaturase, type 1"
"ostta17g02010" " Fatty acid desaturase, type 1"
"ostta17g02180" " unnamed product"
"ostta17g02280" " unnamed product"
"ostta17g02365" " CRAL-TRIO domain n/a  CRAL-TRIO domain"
"ostta17g02370" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta18g00090" " unnamed product"
"ostta18g00130" " unnamed product"
"ostta18g00420" " Inositol monophosphatase, conserved site n/a  Inositol monophosphatase, conserv"
"ostta18g00440" " unnamed product"
"ostta18g00820" " 2Fe-2S ferredoxin, iron-sulphur binding site"
"ostta18g01230" " Chlorophyll A-B binding protein, plant n/a  Chlorophyll A-B binding protein, pl"
"ostta18g01890" " Ribulose bisphosphate carboxylase, small chain"
"ostta19g00035" " hypothetical protein n/a  hypothetical protein"
"ostta19g00075" " hypothetical protein"
"ostta19g00200" " unnamed product"
"ostta19g00210" " unnamed product"
"ostta19g00230" " Alpha 1,4-glycosyltransferase domain"
"ostta19g00250" " unnamed product"
"ostta19g00310" " unnamed product"
"ostta19g00320" " unnamed product"
"ostta19g00350" " Methyltransferase domain"
"ostta19g00360" " unnamed product"
"ostta19g00385" " Harbinger transposase-derived nuclease domain"
"ostta19g00520" " Polyketide cyclase SnoaL-like domain"
"ostta19g00540" " unnamed product"
"ostta20g00080" " Tetrapyrrole biosynthesis, glutamate-1-semialdehyde aminotransferase"
"ostta20g00210" " HAD-superfamily hydrolase, subfamily IIA"
"ostta20g00220" " unnamed product"
"ostta20g00490" " Nucleotidyl transferase"
"ostta20g00790" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta20g00910" " CRAL-TRIO domain"
