"geneID" "annotation"
"ostta02g04040" " Ribonuclease Zc3h12a-like"
"ostta02g04050" " Helicase, C-terminal"
"ostta02g04090" " Helicase, C-terminal"
"ostta02g04115" " hypothetical protein"
"ostta02g04350" " Phytase-like domain"
"ostta02g04360" " Pyruvate, phosphate dikinase"
"ostta02g04680" " Ribosomal protein S1, RNA-binding domain"
"ostta02g04890" " Chloride channel, voltage gated"
"ostta02g05020" " unnamed product"
"ostta02g05070" " ABC transporter, conserved site"
"ostta02g05090" " tRNA-guanine15 transglycosylase-like"
"ostta02g05200" " Peptide deformylase"
"ostta02g05290" " unnamed product"
"ostta02g05390" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta02g05460" " unnamed product"
"ostta02g05470" " Protein phosphatase methylesterase, eukaryotic"
"ostta02g05480" " Ribosomal protein L10/acidic P0"
"ostta02g05490" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00010" " unnamed product"
"ostta03g00020" " Paraquat-inducible protein A n/a  Paraquat-inducible protein A"
"ostta03g00060" " RNA C5-cytosine methyltransferase"
"ostta03g00080" " unnamed product"
"ostta03g00590" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00620" " Triose phosphate/phosphoenolpyruvate translocator"
"ostta03g00630" " unnamed product"
"ostta03g00640" " Peptidase S1C"
"ostta03g00760" " Transcription factor MYC/MYB N-terminal"
"ostta03g00770" " MIF4-like, type 1/2/3"
"ostta03g00860" " Nucleotide-binding, alpha-beta plait"
"ostta03g00880" " Prenyltransferase/squalene oxidase"
"ostta03g00890" " Uncharacterised protein family UPF0250"
"ostta03g00900" " unnamed product"
"ostta03g00910" " unnamed product"
"ostta03g01010" " unnamed product"
"ostta03g01040" " Inositol monophosphatase, metal-binding site"
"ostta03g01090" " Zinc finger, PHD-finger"
"ostta03g01120" " unnamed product"
"ostta03g01130" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g01140" " Exonuclease, RNase T/DNA polymerase III"
"ostta03g01200" " Spermidine/spermine synthases family"
"ostta03g01210" " TPMT family"
"ostta03g01250" " unnamed product"
"ostta03g01300" " Tetratricopeptide repeat"
"ostta03g01320" " Asparagine synthase, glutamine-hydrolyzing"
"ostta03g01380" " Zinc finger, HIT-type"
"ostta03g01390" " unnamed product"
"ostta03g01500" " Armadillo-like helical"
"ostta03g01550" " unnamed product"
"ostta03g01590" " Sel1-like"
"ostta03g01660" " unnamed product"
"ostta03g01720" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g01880" " tRNA-dihydrouridine synthase, conserved site"
"ostta03g01940" " G-patch domain"
"ostta03g02080" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta03g02190" " EF-hand domain pair"
"ostta03g02210" " WD40 repeat"
"ostta03g02220" " DNA-binding domain"
"ostta03g02280" " NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"
"ostta03g02290" " HSP20-like chaperone"
"ostta03g02340" " Helicase, C-terminal"
"ostta03g02350" " unnamed product"
"ostta03g02370" " Rhodanese-like domain"
"ostta03g02380" " Nucleotide-binding, alpha-beta plait"
"ostta03g02410" " Nucleotide-binding, alpha-beta plait"
"ostta03g02470" " Acetohydroxy acid isomeroreductase, catalytic"
"ostta03g02520" " Amino acid transporter, transmembrane"
"ostta03g02530" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02610" " tRNA uracil54-C5-methyltransferase,TrmA,  proteobacteria"
"ostta03g02660" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g02670" " Zinc finger, ZZ-type"
"ostta03g02680" " Peptidase S54, rhomboid domain"
"ostta03g02710" " unnamed product"
"ostta03g02740" " Basic-leucine zipper domain"
"ostta03g02790" " Cullin repeat-like-containing domain"
"ostta03g02800" " unnamed product"
"ostta03g02850" " POPLD"
"ostta03g02860" " Aminoacyl-tRNA synthetase, class Ia"
"ostta03g02870" " DnaJ domain"
"ostta03g02980" " Myb domain, plants"
"ostta03g03000" " MiaB-like tRNA modifying enzyme, archaeal-type"
"ostta03g03030" " Histidine phosphatase superfamily, clade-2"
"ostta03g03050" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g03060" " Zinc finger, PHD-finger"
"ostta03g03070" " tRNA isopentenyltransferase"
"ostta03g03100" " GTP-binding protein Obg/CgtA"
"ostta03g03140" " tRNA wybutosine-synthesis"
"ostta03g03180" " Glycoside hydrolase, catalytic domain n/a  Glycoside hydrolase, catalytic domaie hydrolase, catalytic domain"
"ostta03g03200" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta03g03230" " unnamed product"
"ostta03g03270" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta03g03440" " unnamed product"
"ostta03g03510" " NADP-binding domain"
"ostta03g03530" " unnamed product"
"ostta03g03550" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g03670" " F-box domain"
"ostta03g03680" " Nucleotide-binding, alpha-beta plait"
"ostta03g03690" " unnamed product"
"ostta03g03740" " Sas10/Utp3/C1D"
"ostta03g03750" " Glyoxalase/fosfomycin resistance/dioxygenase domain"
"ostta03g03870" " Peptidase M24, methionine aminopeptidase"
"ostta03g03940" " Nucleotide-binding, alpha-beta plait"
"ostta03g03970" " WD40 repeat"
"ostta03g04020" " Ergosterol biosynthesis ERG4/ERG24"
"ostta03g04040" " Rab-GTPase-TBC domain"
"ostta03g04060" " RNA C5-cytosine methyltransferase"
"ostta03g04130" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04170" " NLI interacting factor"
"ostta03g04180" " TB2/DP1/HVA22-related protein"
"ostta03g04300" " Ribonuclease H-like domain"
"ostta03g04360" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta03g04520" " RmlC-like jelly roll fold"
"ostta03g04560" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04590" " Helicase, C-terminal"
"ostta03g04730" " Helicase, C-terminal"
"ostta03g04740" " Tetratricopeptide repeat"
"ostta03g04800" " DnaJ domain"
"ostta03g04820" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta03g04970" " tRNA guanine26-N2-dimethyltransferase"
"ostta03g05050" " FAD dependent oxidoreductase"
"ostta03g05080" " Radical SAM"
"ostta03g05140" " ABC transporter, conserved site"
"ostta03g05145" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta03g05150" " unnamed product"
"ostta03g05160" " Cysteinyl-tRNA synthetase/mycothiol ligase"
"ostta03g05370" " P60-like"
"ostta03g05380" " tRNA modification GTPase MnmE domain 2"
"ostta03g05520" " unnamed product"
"ostta03g05560" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05640" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g05670" " Peptidase A22B, signal peptide peptidase"
"ostta03g05690" " Beta-1,4-galactosyltransferase"
"ostta03g05720" " Regulator of chromosome condensation, RCC1"
"ostta03g05780" " Chloride channel, voltage gated"
"ostta03g05800" " SET domain"
"ostta03g05885" " SET domain"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00160" " unnamed product"
"ostta04g00190" " Zinc finger, PHD-finger"
"ostta04g00240" " Flavin amine oxidase"
"ostta04g00320" " unnamed product"
"ostta04g00340" " unnamed product"
"ostta04g00470" " Cullin repeat-like-containing domain"
"ostta04g00510" " WD40 repeat"
"ostta04g00550" " UbiE/COQ5 methyltransferase"
"ostta04g00570" " Pentatricopeptide repeat"
"ostta04g00610" " ABC-2 type transporter"
"ostta04g00640" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00650" " Protein of unknown function DUF819"
"ostta04g00660" " unnamed product"
"ostta04g00740" " Sec1-like protein"
"ostta04g00750" " Type II pantothenate kinase"
"ostta04g00770" " Small-subunit processome, Utp14"
"ostta04g00780" " Multi antimicrobial extrusion protein"
"ostta04g00810" " 3-dehydroquinate synthase"
"ostta04g00820" " RNA C5-cytosine methyltransferase"
"ostta04g00880" " ABC transporter, conserved site"
"ostta04g00890" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00910" " Armadillo-type fold"
"ostta04g01100" " Phosphoribosyl-ATP pyrophosphohydrolase-like"
"ostta04g01120" " Ribosomal protein S1, RNA-binding domain"
"ostta04g01250" " Tetratricopeptide repeat"
"ostta04g01450" " Cactin C-terminal domain"
"ostta04g01460" " Peptidase A22B, signal peptide peptidase"
"ostta04g01500" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta04g01580" " SWEET sugar transporter"
"ostta04g01680" " Serine/threonine-protein kinase, active site"
"ostta04g01770" " Nucleotide-binding, alpha-beta plait"
"ostta04g01870" " Endonuclease/exonuclease/phosphatase"
"ostta04g02020" " tRNA-dihydrouridine synthase, conserved site"
"ostta04g02030" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta04g02060" " Ankyrin repeat"
"ostta04g02140" " Helicase, C-terminal"
"ostta04g02250" " DnaJ domain"
"ostta04g02280" " Zinc finger, C2H2, LYAR-type"
"ostta04g02390" " Glycoside hydrolase, superfamily"
"ostta04g02480" " Cytochrome b561/ferric reductase transmembrane"
"ostta04g02520" " Snf7"
"ostta04g02560" " Glycerophosphoryl diester phosphodiesterase"
"ostta04g02660" " FAD linked oxidase, N-terminal"
"ostta04g02700" " Proline-rich protein PRCC"
"ostta04g02760" " Zinc finger, HIT-type"
"ostta04g02770" " Helicase, C-terminal"
"ostta04g02790" " Autophagy-related protein 2"
"ostta04g02810" " RNA methyltransferase, RsmD"
"ostta04g02830" " Voltage-dependent channel, four helix bundle domain"
"ostta04g02850" " Zinc finger, Dof-type"
"ostta04g02860" " unnamed product"
"ostta04g02870" " Peptidase M23"
"ostta04g02880" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g02890" " unnamed product"
"ostta04g02930" " SAND domain-like"
"ostta04g03010" " Bicarbonate transporter, C-terminal"
"ostta04g03030" " Radical SAM"
"ostta04g03120" " unnamed product"
"ostta04g03140" " Protein of unknown function DUF2410"
"ostta04g03240" " unnamed product"
"ostta04g03320" " Glutathione S-transferase, N-terminal"
"ostta04g03380" " WD40 repeat"
"ostta04g03400" " unnamed product"
"ostta04g03410" " unnamed product"
"ostta04g03455" " Tetratricopeptide repeat"
"ostta04g03460" " Zinc finger, PHD-finger"
"ostta04g03510" " Fatty acid desaturase, type 2"
"ostta04g03620" " Zinc finger, B-box"
"ostta04g03650" " unnamed product"
"ostta04g03660" " Ankyrin repeat"
"ostta04g03680" " O-methyltransferase, family 3"
"ostta04g03740" " Arsenite/antimonite efflux pump membrane protein,  ArsB"
"ostta04g03820" " unnamed product"
"ostta04g03850" " unnamed product"
"ostta04g03930" " unnamed product"
"ostta04g03950" " Ctr copper transporter"
"ostta04g04010" " WD40 repeat"
"ostta04g04050" " Armadillo-type fold"
"ostta04g04060" " Zinc finger, U1-type"
"ostta04g04080" " Sodium/sulphate symporter"
"ostta04g04160" " Zinc finger, RING/FYVE/PHD-type"
"ostta04g04250" " unnamed product"
"ostta04g04330" " Ubiquitinyl hydrolase"
"ostta04g04360" " unnamed product"
"ostta04g04400" " unnamed product"
"ostta04g04470" " tRNA guanine-N-7 methyltransferase"
"ostta04g04520" " Major facilitator superfamily domain, general substrate transporter"
"ostta04g04530" " unnamed product"
"ostta04g04570" " Protein of unknown function DUF3531"
"ostta04g04720" " Phytanoyl-CoA dioxygenase"
"ostta04g04860" " NHL repeat"
"ostta04g04930" " Nucleotide-binding, alpha-beta plait"
"ostta04g05300" " unnamed product"
"ostta04g05310" " unnamed product"
"ostta04g05420" " Zinc finger, CCCH-type"
"ostta04g05490" " unnamed product"
"ostta04g05540" " Nicotinamide N-methyltransferase-like"
"ostta05g00010" " NLI interacting factor"
"ostta05g00020" " Lipase, GDSL"
"ostta05g00050" " tRNA guanine-N-7 methyltransferase"
"ostta05g00090" " GTP cyclohydrolase I, conserved site"
"ostta05g00220" " Hydroxy monocarboxylic acid anion dehydrogenase, HIBADH-type"
"ostta05g00360" " Methyltransferase type 11"
"ostta05g00440" " Carbon-nitrogen hydrolase"
"ostta05g00450" " G-protein beta WD-40 repeat"
"ostta05g00470" " Ammonium transporter AmtB-like domain"
"ostta05g00680" " CRAL/TRIO, N-terminal domain"
"ostta05g00730" " unnamed product"
"ostta05g00890" " Histidine phosphatase superfamily, clade-1"
"ostta05g01010" " Pentatricopeptide repeat"
"ostta05g01040" " unnamed product"
"ostta05g01080" " Ribosome biogenesis protein BMS1/TSR1, C-terminal"
"ostta05g01180" " NADP-dependent oxidoreductase domain"
"ostta05g01250" " Single-stranded nucleic acid binding R3H"
"ostta05g01260" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g01320" " Helicase, C-terminal"
"ostta05g01380" " Endonuclease III-like, iron-sulphur cluster loop motif"
"ostta05g01450" " U3 small nucleolar ribonucleoprotein complex, subunit Mpp10p"
"ostta05g01470" " HSP40/DnaJ peptide-binding"
"ostta05g01650" " Serine/threonine-protein kinase, active site"
"ostta05g01690" " HECT"
"ostta05g01710" " Asparagine synthase, glutamine-hydrolyzing"
"ostta05g01720" " Domain of unknown function DUF2431"
"ostta05g01790" " unnamed product"
"ostta05g01880" " Regulator of chromosome condensation, RCC1"
"ostta05g01900" " APOBEC/CMP deaminase, zinc-binding"
"ostta05g01940" " Paired amphipathic helix"
"ostta05g02050" " unnamed product"
"ostta05g02120" " Helicase, C-terminal"
"ostta05g02190" " Zinc finger, GATA-type"
"ostta05g02230" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta05g02390" " ABC transporter, conserved site"
"ostta05g02410" " Methyltransferase type 11"
"ostta05g02430" " Serine/threonine-protein kinase, active site"
"ostta05g02480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02530" " GPI transamidase component PIG-T"
"ostta05g02560" " Organic solute transporter Ost-alpha"
"ostta05g02580" " Vesicle tethering protein Uso1/P115-like , head domain"
"ostta05g02610" " Inositol monophosphatase"
"ostta05g02690" " Nucleotide-binding, alpha-beta plait"
"ostta05g02700" " Autophagy-related protein 9"
"ostta05g02720" " Amidinotransferase"
"ostta05g02880" " Protein Iojap/ribosomal silencing factor RsfS"
"ostta05g02970" " Kae1/YgjD family"
"ostta05g02975" " tRNA transferase Trm5/Tyw2"
"ostta05g03020" " Glycoside hydrolase, superfamily"
"ostta05g03040" " Protein phosphatase 2C"
"ostta05g03060" " Dienelactone hydrolase"
"ostta05g03070" " Phytanoyl-CoA dioxygenase"
"ostta05g03080" " Phytanoyl-CoA dioxygenase"
"ostta05g03090" " SET domain"
"ostta05g03140" " unnamed product"
"ostta05g03150" " unnamed product"
"ostta05g03160" " Drug/metabolite transporter"
"ostta05g03170" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta05g03180" " Serine/threonine-protein kinase, active site"
"ostta05g03210" " Helicase, C-terminal"
"ostta05g03250" " JmjC domain"
"ostta05g03420" " Ribosomal RNA large subunit methyltransferase E"
"ostta05g03510" " Armadillo-type fold"
"ostta05g03540" " Zinc finger, PHD-finger"
"ostta05g03560" " Zinc finger, RanBP2-type"
"ostta05g03590" " Eukaryotic initiation factor 3, gamma subunit"
"ostta05g03720" " unnamed product"
"ostta05g03740" " P-type ATPase, phosphorylation site"
"ostta05g03750" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g03760" " Helicase, C-terminal"
"ostta05g03840" " Transcription Factor IIF, Rap30/Rap74, interaction"
"ostta05g03890" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g03900" " Homeobox domain"
"ostta05g04050" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g04080" " Helicase, C-terminal"
"ostta05g04140" " Bicarbonate transporter, eukaryotic"
"ostta05g04160" " unnamed product"
"ostta05g04330" " Glycoside hydrolase, family 37, conserved site"
"ostta05g04360" " Ribosomal protein S1, RNA-binding domain"
"ostta05g04370" " ABC-2 type transporter"
"ostta05g04400" " Heat shock protein 70 family"
"ostta05g04430" " MATH"
"ostta05g04450" " Ankyrin repeat"
"ostta05g04470" " unnamed product"
"ostta05g04570" " NET domain"
"ostta05g04730" " Inositol monophosphatase, metal-binding site"
"ostta05g04820" " TRAM/LAG1/CLN8 homology domain"
"ostta05g04850" " Rhodanese-like domain"
"ostta05g04880" " Multi antimicrobial extrusion protein"
"ostta05g04940" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta05g04950" " Exosome complex RNA-binding protein 1/RRP40/RRP4"
"ostta05g04990" " Nucleotide-binding, alpha-beta plait"
"ostta05g05000" " Homoserine dehydrogenase, conserved site"
"ostta06g00090" " RNA polymerase III, subunit Rpc25"
"ostta06g00110" " tRNA guanine-N-7 methyltransferase"
"ostta06g00120" " unnamed product"
"ostta06g00130" " unnamed product"
"ostta06g00140" " unnamed product"
"ostta06g00180" " Uncharacterised protein family, ATP binding"
"ostta06g00200" " Nicotinamide N-methyltransferase-like"
"ostta06g00310" " NOT2/NOT3/NOT5"
"ostta06g00490" " WD40/YVTN repeat-like-containing domain"
"ostta06g00530" " Protein of unknown function DUF3353"
"ostta06g00550" " unnamed product"
"ostta06g00560" " mRNA splicing factor, Cwf21"
"ostta06g00630" " Winged helix-turn-helix DNA-binding domain"
"ostta06g00660" " unnamed product"
"ostta06g00790" " Serine/threonine-protein kinase, active site"
"ostta06g00830" " unnamed product"
"ostta06g00940" " Serine/threonine-protein kinase, active site"
"ostta06g00945" " hypothetical protein"
"ostta06g01040" " Glucose-inhibited division protein A-related"
"ostta06g01080" " Kelch-type beta propeller"
"ostta06g01100" " Tetratricopeptide-like helical"
"ostta06g01120" " UDP-3-O-acyl N-acetylglucosamine deacetylase, C-terminal"
"ostta06g01270" " unnamed product"
"ostta06g01400" " Membrane insertase OXA1/ALB3/YidC"
"ostta06g01420" " Essential protein Yae1, N-terminal"
"ostta06g01460" " Ribosomal RNA methyltransferase FtsJ domain"
"ostta06g01470" " unnamed product"
"ostta06g01560" " Small-subunit processome, Utp11"
"ostta06g01610" " RIO2 kinase, winged helix, N-terminal"
"ostta06g01620" " Serine/threonine-protein kinase, active site"
"ostta06g01660" " Glucose-inhibited division protein A-related, conserved site"
"ostta06g01730" " Vps54-like"
