"geneID" "annotation"
"ostta02g01560" " unnamed product"
"ostta02g01730" " Transketolase binding site"
"ostta02g02065" " hypothetical protein"
"ostta02g02460" " Phosphate transporter"
"ostta02g03140" " Ribosomal protein S20"
"ostta02g03510" " unnamed product"
"ostta02g03670" " SNF2-related"
"ostta02g03810" " Nucleic acid-binding, OB-fold"
"ostta02g03870" " Domain of unknown function DUF89"
"ostta02g03930" " unnamed product"
"ostta02g04430" " Tetratricopeptide-like helical"
"ostta02g04440" " Methyltransferase type 11"
"ostta02g04450" " NADP-binding domain"
"ostta02g04560" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g04650" " Ribosomal protein L9, C-terminal"
"ostta02g04700" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta02g04980" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta02g05030" " Tetratricopeptide-like helical"
"ostta02g05225" " RmlC-like jelly roll fold"
"ostta02g05510" " Fatty acid desaturase, type 1"
"ostta03g00040" " ABC transporter, conserved site"
"ostta03g00120" " Nucleotide-diphospho-sugar transferase"
"ostta03g00190" " Bile acid:sodium symporter"
"ostta03g00220" " Ribulose-phosphate binding barrel"
"ostta03g00310" " unnamed product"
"ostta03g00360" " Nucleic acid-binding, OB-fold"
"ostta03g00380" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00390" " unnamed product"
"ostta03g00660" " Fructose-bisphosphate aldolase, class-I"
"ostta03g00780" " Polyribonucleotide nucleotidyltransferase"
"ostta03g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g00887" " Uncharacterised protein family UPF0250"
"ostta03g01030" " Chloramphenicol acetyltransferase-like domain"
"ostta03g01170" " Ribosomal protein S10"
"ostta03g01600" " Ribosomal protein L30, ferredoxin-like fold domain"
"ostta03g01640" " ABC transporter, conserved site"
"ostta03g01650" " SOUL haem-binding protein"
"ostta03g01800" " ACN9"
"ostta03g01810" " Mitochondrial outer membrane translocase complex, subunit Tom22"
"ostta03g01970" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g02050" " Thioredoxin-like fold"
"ostta03g02100" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta03g02230" " Membrane insertase OXA1/ALB3/YidC"
"ostta03g02260" " unnamed product"
"ostta03g02390" " Polyprenyl synthetase"
"ostta03g02460" " Protein of unknown function DUF3181"
"ostta03g02500" " Mitochondrial substrate/solute carrier"
"ostta03g02820" " 3-isopropylmalate dehydratase, small subunit"
"ostta03g02830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g02920" " Carboxylesterase, type B"
"ostta03g02960" " Ribosomal protein L28"
"ostta03g02970" " Vacuolar H+-ATPase G subunit"
"ostta03g03015" " Translation elongation factor P/YeiP, central"
"ostta03g03040" " Fatty acid desaturase, type 1"
"ostta03g03120" " Basic-leucine zipper domain"
"ostta03g03320" " unnamed product"
"ostta03g03470" " unnamed product"
"ostta03g03490" " SOUL haem-binding protein"
"ostta03g03900" " Carotenoid oxygenase"
"ostta03g04010" " Beta-hydroxyacyl-acyl-carrier-protein dehydratase FabZ"
"ostta03g04070" " Protein of unknown function DUF2214, membrane"
"ostta03g04080" " Protein of unknown function DUF1749"
"ostta03g04320" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carrondrial substrate/solute carrier"
"ostta03g04340" " NADP-binding domain"
"ostta03g04350" " Peptide methionine sulphoxide reductase MsrA"
"ostta03g04650" " Ovarian tumour, otubain"
"ostta03g04670" " 5-methyltetrahydrofolate--homocysteine methyltransferase"
"ostta03g04750" " ABC transporter, conserved site"
"ostta03g04810" " Translation initiation factor 3"
"ostta03g05170" " Peptidase M3B, oligopeptidase F, N-terminal"
"ostta03g05180" " Kelch-type beta propeller"
"ostta03g05190" " Protein phosphatase 2C PP2C-like domain"
"ostta03g05290" " Chloroplast envelope membrane protein, CemA"
"ostta03g05460" " unnamed product"
"ostta03g05500" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g05510" " unnamed product"
"ostta03g05570" " NADP-binding domain"
"ostta03g05620" " DNA photolyase, class 2"
"ostta03g05630" " Carotenoid oxygenase"
"ostta03g05760" " Ribosomal protein S13"
"ostta03g05860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g05930" " NADP-binding domain"
"ostta03g05940" " unnamed product"
"ostta04g00070" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta04g00090" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta04g00100" " Uncharacterised protein family Ycf19"
"ostta04g00300" " Tryptophan synthase, alpha chain"
"ostta04g00310" " unnamed product"
"ostta04g00365" " Thioredoxin-like fold"
"ostta04g00400" " Isoleucine-tRNA ligase, type 1"
"ostta04g00440" " NADP-binding domain"
"ostta04g00540" " unnamed product"
"ostta04g00620" " Tetratricopeptide repeat"
"ostta04g00930" " SNARE associated Golgi protein"
"ostta04g01070" " unnamed product"
"ostta04g01240" " unnamed product"
"ostta04g01340" " NADH-azoreductase, FMN-dependent"
"ostta04g01380" " unnamed product"
"ostta04g01510" " unnamed product"
"ostta04g01520" " unnamed product"
"ostta04g01530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta04g01610" " Aminoacyl-tRNA synthetase, class II"
"ostta04g01620" " unnamed product"
"ostta04g01860" " Ribosomal protein L2, conserved site"
"ostta04g02320" " unnamed product"
"ostta04g02510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02550" " Single hybrid motif"
"ostta04g02640" " Acyl-CoA N-acyltransferase"
"ostta04g02690" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g02720" " Epoxide hydrolase-like"
"ostta04g02780" " SecY/SEC61-alpha family"
"ostta04g02970" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta04g03170" " Polyprenyl synthetase"
"ostta04g03180" " unnamed product"
"ostta04g03190" " Protein translocase subunit SecA"
"ostta04g03255" " hypothetical protein"
"ostta04g03260" " Ubiquitin-conjugating enzyme, active site"
"ostta04g03270" " 1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal"
"ostta04g03330" " unnamed product"
"ostta04g03560" " RNA polymerase sigma-70"
"ostta04g03590" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g03700" " GPI transamidase subunit PIG-U"
"ostta04g03710" " Protein kinase-like domain"
"ostta04g03900" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta04g03960" " Orn/DAP/Arg decarboxylase 2, N-terminal"
"ostta04g04090" " Chloride channel, voltage gated"
"ostta04g04210" " unnamed product"
"ostta04g04220" " 3-beta hydroxysteroid dehydrogenase/isomerase"
"ostta04g04410" " SET domain"
"ostta04g04420" " Fructose-bisphosphate aldolase, class-I"
"ostta04g04430" " Short-chain dehydrogenase/reductase SDR"
"ostta04g04510" " S15/NS1, RNA-binding"
"ostta04g04730" " Ubiquitin-conjugating enzyme, active site"
"ostta04g04740" " Thioredoxin-like fold"
"ostta04g04830" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta04g04870" " Ribosomal protein L7/L12, C-terminal"
"ostta04g04980" " Phosphoesterase domain"
"ostta04g05410" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta04g05460" " HCNGP-like"
"ostta05g00100" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g00240" " PPPDE putative peptidase domain"
"ostta05g00270" " DNA photolyase, FAD-binding/Cryptochrome, C-terminal"
"ostta05g00410" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta05g00490" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta05g00520" " Mss4-like"
"ostta05g00530" " Short-chain dehydrogenase/reductase SDR"
"ostta05g00540" " unnamed product"
"ostta05g00560" " Tetratricopeptide repeat"
"ostta05g00620" " unnamed product"
"ostta05g00850" " Multi antimicrobial extrusion protein"
"ostta05g00930" " Fatty acid hydroxylase"
"ostta05g00950" " tRNA guanine-N-7 methyltransferase"
"ostta05g01000" " unnamed product"
"ostta05g01030" " Magnesium chelatase, subunit H, N-terminal"
"ostta05g01070" " Uroporphyrinogen decarboxylase URO-D"
"ostta05g01090" " unnamed product"
"ostta05g01480" " Transcriptional regulator TACO1-like, domain 2"
"ostta05g01510" " Chlorophyll a/b binding protein domain"
"ostta05g01530" " unnamed product"
"ostta05g01640" " Nucleotide-binding, alpha-beta plait"
"ostta05g01780" " Chlorophyll A-B binding protein, plant"
"ostta05g01870" " Leucine aminopeptidase/peptidase B"
"ostta05g01920" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta05g02070" " Protein of unknown function DUF3054"
"ostta05g02350" " unnamed product"
"ostta05g02380" " RWP-RK domain"
"ostta05g02418" " Sugar nucleotide epimerase YfcH,-like putative n/a  Sugar nucleotide epimerase tive n/a  Sugar nucleotide epimerase YfcH,-like putative n/a  Sugar nucleotide epimerase YfcH,-like putative"
"ostta05g02870" " S15/NS1, RNA-binding"
"ostta05g02980" " Monooxygenase, FAD-binding"
"ostta05g03470" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g03530" " Squalene/phytoene synthase"
"ostta05g03820" " Ribosomal protein L34"
"ostta05g03980" " Pentatricopeptide repeat"
"ostta05g04300" " unnamed product"
"ostta05g04340" " Thioredoxin-like fold"
"ostta05g04350" " unnamed product"
"ostta05g04410" " Fatty acid hydroxylase n/a  Fatty acid hydroxylase n/a  Fatty acid hydroxylase"
"ostta05g04540" " unnamed product"
"ostta05g04750" " Thioesterase superfamily"
"ostta05g04770" " UAA transporter"
"ostta05g04790" " Rubredoxin-type fold"
"ostta05g04920" " Protein kinase-like domain"
"ostta06g00135" " hypothetical protein"
"ostta06g00320" " SOUL haem-binding protein"
"ostta06g00460" " Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding"
"ostta06g00730" " Chlorophyll a/b binding protein domain"
"ostta06g00860" " Tetratricopeptide repeat"
"ostta06g00870" " Histidine phosphatase superfamily, clade-1"
"ostta06g00900" " Vitamin B6 photo-protection and homoeostasis"
"ostta06g00910" " unnamed product"
"ostta06g01030" " Ribosomal protein L13"
"ostta06g01070" " RNA polymerase sigma-70 region 2"
"ostta06g01130" " Helicase, C-terminal"
"ostta06g01140" " unnamed product"
"ostta06g01150" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta06g01300" " Protein of unknown function DUF819"
"ostta06g01340" " UbiA prenyltransferase family"
"ostta06g01540" " unnamed product"
"ostta06g01630" " Peptidase M50, putative membrane-associated zinc metallopeptidase"
"ostta06g01640" " Ribosomal protein L29"
"ostta06g01650" " Ribulose-phosphate binding barrel"
"ostta06g01780" " Putative thiol-disulphide oxidoreductase DCC"
"ostta06g01790" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g02020" " Domain of unknown function DUF89"
"ostta06g02190" " DnaJ domain"
"ostta06g02200" " unnamed product"
"ostta06g02450" " NADP-binding domain"
"ostta06g02460" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g02530" " Proline-tRNA ligase, class IIa"
"ostta06g02605" " Protein of unknown function DUF3529"
"ostta06g02840" " Carotene isomerase"
"ostta06g02860" " Pentapeptide repeat"
"ostta06g02930" " Histidine phosphatase superfamily, clade-1"
"ostta06g03020" " Ribosomal protein L22/L17, conserved site"
"ostta06g03140" " Importin-beta, N-terminal domain"
"ostta06g03220" " 2Fe-2S ferredoxin-type domain"
"ostta06g03250" " Heat shock protein Hsp33, N-terminal"
"ostta06g03360" " unnamed product"
"ostta06g03390" " Photosystem I Ycf4, assembly"
"ostta06g03450" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta06g03460" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g03465" " hypothetical protein"
"ostta06g03510" " Radical SAM"
"ostta06g03640" " Amino acid transporter, transmembrane"
"ostta06g03680" " Rubredoxin-type fold"
"ostta06g04240" " Ribosomal protein L7Ae conserved site"
"ostta06g04420" " Lipase, class 3"
"ostta06g04590" " NADP-dependent oxidoreductase domain"
"ostta06g04600" " Chlorophyll a/b binding protein domain"
"ostta07g00120" " ABC transporter, conserved site"
"ostta07g00280" " Aminoacyl-tRNA synthetase, class II"
"ostta07g00490" " Basic-leucine zipper domain"
"ostta07g00500" " unnamed product"
"ostta07g00790" " HSP20-like chaperone"
"ostta07g00910" " Ubiquitin supergroup"
"ostta07g00920" " Nucleotide-binding, alpha-beta plait"
"ostta07g01205" " Enamine/imine deaminase YjgF-like"
"ostta07g01290" " unnamed product"
"ostta07g01500" " MIR motif"
"ostta07g01530" " Ribosomal protein L27"
"ostta07g01700" " ABC transporter, conserved site"
"ostta07g01710" " Cytochrome P450, E-class, group IV"
"ostta07g01760" " Ribosomal protein L21"
"ostta07g01820" " Aminoglycoside phosphotransferase"
"ostta07g01830" " A1 cistron-splicing factor, AAR2"
"ostta07g01850" " unnamed product"
"ostta07g01880" " Alanine-tRNA ligase, class IIc, anti-codon-binding domain"
"ostta07g02010" " Clp, N-terminal"
"ostta07g02040" " unnamed product"
"ostta07g02110" " Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal"
"ostta07g02340" " Twin-arginine translocation pathway, signal sequence"
"ostta07g02440" " unnamed product"
"ostta07g02470" " Peptidase S16, lon N-terminal"
"ostta07g02770" " Protein kinase-like domain"
"ostta07g02810" " Tryptophan synthase beta chain/beta chain-like"
"ostta07g02910" " Thioredoxin-like fold"
"ostta07g03490" " Uracil phosphoribosyl transferase"
"ostta07g03530" " P-type ATPase, phosphorylation site"
"ostta07g03800" " Domain of unknown function DUF1995"
"ostta07g03820" " Polyadenylate-binding protein/Hyperplastic disc protein"
"ostta07g03860" " unnamed product"
"ostta07g03980" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta07g04080" " Uncharacterised conserved protein UCP037205"
"ostta07g04160" " unnamed product"
"ostta07g04200" " Dimeric alpha-beta barrel"
"ostta07g04370" " Transketolase-like, C-terminal"
"ostta07g04450" " Ribosomal protein L18, bacterial-type"
"ostta07g04460" " Protein phosphatase 2C"
"ostta07g04470" " Rubredoxin-type fold"
"ostta07g04530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta07g04710" " unnamed product"
"ostta08g00060" " Adenylate kinase"
"ostta08g00110" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta08g00260" " Short-chain dehydrogenase/reductase SDR"
"ostta08g00450" " Uncharacterised protein family Ycf19"
"ostta08g00600" " unnamed product"
"ostta08g00690" " unnamed product"
"ostta08g00850" " ABC transporter, conserved site"
"ostta08g00860" " L-aspartate oxidase"
"ostta08g00940" " Methyltransferase type 11"
"ostta08g00990" " Zinc finger protein 706"
"ostta08g01320" " Drug/metabolite transporter"
"ostta08g01570" " UDP-glucose 4-epimerase C-terminal domain"
"ostta08g01660" " Uncharacterised conserved protein UCP012318"
"ostta08g01670" " WD40 repeat"
"ostta08g01890" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta08g01980" " Ribosomal protein L31"
"ostta08g02000" " unnamed product"
"ostta08g02150" " Helicase-associated"
"ostta08g02200" " unnamed product"
"ostta08g02270" " unnamed product"
"ostta08g02300" " ABC transporter, conserved site"
"ostta08g02360" " HAD-superfamily hydrolase, subfamily IIA"
"ostta08g02430" " ERGosterol biosynthesis methyltransferase, plant"
"ostta08g02440" " GrpE nucleotide exchange factor, coiled-coil"
"ostta08g02480" " Glutathione S-transferase, N-terminal"
"ostta08g02590" " Diacylglycerol acyltransferase"
"ostta08g02640" " RmlC-like jelly roll fold"
"ostta08g02650" " NUDIX hydrolase, conserved site"
"ostta08g02720" " NADP-dependent oxidoreductase domain"
"ostta08g03180" " Aromatic-ring hydroxylase-like"
"ostta08g03340" " Twin-arginine translocation pathway, signal sequence"
"ostta08g03350" " Activator of Hsp90 ATPase, N-terminal"
"ostta08g03660" " Glutathione S-transferase, N-terminal"
"ostta08g04020" " Chlorophyll a/b binding protein domain"
"ostta08g04090" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta08g04300" " NADP-binding domain"
"ostta08g04310" " Diacylglycerol acyltransferase"
"ostta09g00110" " Thioredoxin-like fold"
"ostta09g00120" " Triosephosphate isomerase n/a  Triosephosphate isomerase"
"ostta09g00130" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g00140" " unnamed product"
"ostta09g00180" " DNA glycosylase"
"ostta09g00340" " unnamed product"
"ostta09g00490" " unnamed product"
"ostta09g00520" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta09g00780" " hypothetical protein n/a  unnamed product"
"ostta09g00880" " Ubiquinone biosynthesis O-methyltransferase"
"ostta09g00950" " unnamed product"
"ostta09g00960" " 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial-type"
"ostta09g00970" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2 n/a  Pyriddependent transferase, major region, subdomain 2"
"ostta09g01080" " ATPase, F1 complex, gamma subunit conserved site"
"ostta09g01160" " unnamed product"
"ostta09g01230" " Peptidase S49"
"ostta09g01290" " Patatin/Phospholipase A2-related"
"ostta09g01430" " Tyrosine-protein kinase, active site"
"ostta09g01440" " Protein of unknown function DUF1092"
"ostta09g01520" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01790" " Folylpolyglutamate synthetase"
"ostta09g01840" " De-etiolated protein 1, Det1"
"ostta09g01850" " unnamed product"
"ostta09g02540" " Cytochrome P450, conserved site"
"ostta09g02610" " S-adenosyl-L-homocysteine hydrolase, conserved site"
"ostta09g02700" " Mitochondrial substrate/solute carrier"
"ostta09g02770" " Nicotinamide N-methyltransferase-like"
"ostta09g02850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02860" " Peptidase M41"
"ostta09g02910" " unnamed product"
"ostta09g02955" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta09g03020" " Adenylylsulphate kinase"
"ostta09g03150" " Ribosomal protein L18e, conserved site"
"ostta09g03170" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta09g03220" " Kua-ubiquitin conjugating enzyme hybrid, localisation"
"ostta09g03310" " unnamed product"
"ostta09g03540" " unnamed product"
"ostta09g03600" " Homoserine dehydrogenase, conserved site"
"ostta09g03780" " Protein phosphatase 2C"
"ostta09g03920" " Acyl-CoA N-acyltransferase"
"ostta09g03980" " Protein of unknown function DUF288"
"ostta09g04010" " Ribosomal protein L2 domain 2"
"ostta09g04040" " Triose-phosphate transporter domain"
"ostta09g04150" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g04160" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta09g04400" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta10g00050" " NADP-dependent oxidoreductase domain"
"ostta10g00060" " unnamed product"
"ostta10g00110" " NIF system FeS cluster assembly, NifU, C-terminal"
"ostta10g00200" " Thioredoxin-like fold"
"ostta10g00230" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta10g00290" " Sulphate adenylyltransferase"
"ostta10g00370" " Mycolic acid cyclopropane synthase"
"ostta10g00780" " Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6, conserved site"
"ostta10g00790" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g01150" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta10g01390" " Protein of unknown function DUF4258"
"ostta10g01610" " Serine/threonine-protein kinase, active site"
"ostta10g01650" " Antibiotic biosynthesis monooxygenase"
"ostta10g01820" " Heat shock chaperonin-binding"
"ostta10g01980" " Fatty acid hydroxylase"
"ostta10g02025" " hypothetical protein"
"ostta10g02040" " Short-chain dehydrogenase/reductase SDR"
"ostta10g02640" " Uncharacterised protein family Ycf33"
"ostta10g02720" " Fibronectin-binding A, N-terminal"
"ostta10g02740" " unnamed product"
"ostta10g02760" " Leucine-rich repeat"
"ostta10g02780" " GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"ostta10g02820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02830" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02850" " Nucleoside diphosphate kinase"
"ostta10g02860" " Flavin amine oxidase"
"ostta10g03200" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta10g03390" " Adenosine kinase"
"ostta10g03410" " Signal transduction response regulator, receiver domain"
"ostta10g03430" " NAD-dependent epimerase/dehydratase"
"ostta11g00040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g00330" " unnamed product"
"ostta11g00500" " unnamed product"
"ostta11g00650" " Protein of unknown function DUF1824"
"ostta11g00720" " UAA transporter"
"ostta11g00770" " Uncharacterised domain Wax2, C-terminal"
"ostta11g00780" " Ribosomal protein L24"
"ostta11g00950" " unnamed product"
"ostta11g00990" " Chlorophyll A-B binding protein, plant"
"ostta11g01190" " unnamed product"
"ostta11g01310" " von Willebrand factor, type A"
"ostta11g01340" " Cytochrome P450, conserved site"
"ostta11g01740" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta11g02190" " Aminopeptidase P N-terminal domain"
"ostta11g02250" " Peptidase S1, trypsin family, active site"
"ostta11g02260" " Tetratricopeptide-like helical"
"ostta11g02270" " Leucine carboxyl methyltransferase"
"ostta11g02530" " unnamed product"
"ostta11g02750" " CAAX amino terminal protease"
"ostta11g02890" " ABC transporter, conserved site"
"ostta11g03110" " Nucleoside diphosphate kinase"
"ostta12g00060" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta12g00250" " Chlorophyll A-B binding protein"
"ostta12g00300" " Ammonium transporter, conserved site"
"ostta12g00655" " DNA glycosylase/AP lyase, H2TH DNA-binding"
"ostta12g00660" " unnamed product"
"ostta12g00670" " unnamed product"
"ostta12g00770" " unnamed product"
"ostta12g00790" " Haem oxygenase-like, multi-helical"
"ostta12g01110" " unnamed product"
"ostta12g01220" " Protein kinase-like domain"
"ostta12g01255" " Transmembrane protein TauE like"
"ostta12g01560" " Mitochondrial substrate/solute carrier"
"ostta12g01600" " Alpha/beta hydrolase fold-1"
"ostta12g01610" " BolA protein"
"ostta12g01630" " NAD-dependent epimerase/dehydratase n/a  NAD-dependent epimerase/dehydratase"
"ostta12g01800" " Putative thiol-disulphide oxidoreductase DCC"
"ostta12g01810" " Flavin monooxygenase-like"
"ostta12g01850" " Cytochrome b5-like heme/steroid binding domain"
"ostta12g01920" " Helix-hairpin-helix DNA-binding motif, class 1"
"ostta12g01970" " Photosystem II Pbs27"
"ostta12g02190" " unnamed product"
"ostta12g02220" " unnamed product"
"ostta12g02640" " KDPG/KHG aldolase"
"ostta12g02690" " Protein of unknown function DUF1350"
"ostta12g02740" " Cytochrome b5-like heme/steroid binding domain"
"ostta12g03160" " Metallopeptidase, catalytic domain"
"ostta13g00070" " Ribosomal protein S21"
"ostta13g00100" " Pyrroline-5-carboxylate reductase"
"ostta13g00150" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g00220" " Vacuolar sorting protein 9"
"ostta13g00290" " Glyoxalase I, conserved site"
"ostta13g00350" " Ankyrin repeat"
"ostta13g00360" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta13g00420" " Protein of unknown function UPF0301"
"ostta13g00610" " unnamed product"
"ostta13g00910" " Peptidase S16, lon N-terminal"
"ostta13g00960" " unnamed product"
"ostta13g01040" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g01060" " Photosynthesis system II assembly factor Ycf48/Hcf136"
"ostta13g01290" " Protein of unknown function DUF789"
"ostta13g01330" " unnamed product"
"ostta13g01490" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta13g01560" " Staygreen protein"
"ostta13g01580" " S15/NS1, RNA-binding"
"ostta13g01610" " unnamed product"
"ostta13g01620" " unnamed product"
"ostta13g01750" " Protein of unknown function DUF3007"
"ostta13g01770" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta13g01910" " Protein of unknown function DUF2854"
"ostta13g02050" " unnamed product"
