"geneID" "annotation"
"ostta02g00300" " DNA-directed RNA polymerase, subunit K/Rpb6"
"ostta02g00330" " unnamed product"
"ostta02g00360" " ATPase, AAA-type, CDC48"
"ostta02g00370" " Signal recognition particle, SRP54 subunit, helical bundle"
"ostta02g00390" " Nucleoporin, NSP1-like, C-terminal n/a  Nucleoporin, NSP1-like, C-terminal"
"ostta02g00420" " Kinetochore protein Ndc80 n/a  Kinetochore protein Ndc80"
"ostta02g00460" " Serine/threonine-protein kinase, active site"
"ostta02g00480" " Zinc finger, RING-H2-type"
"ostta02g00490" " GINS complex, subunit Psf2"
"ostta02g00520" " Acyl-CoA N-acyltransferase"
"ostta02g00540" " Ureidoglycolate hydrolase"
"ostta02g00555" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta02g00562" " Translation initiation factor IF6"
"ostta02g00610" " ATPase, F1 complex beta subunit/V1 complex, C-terminal"
"ostta02g00630" " Nucleotide-binding, alpha-beta plait"
"ostta02g00640" " Pseudouridine synthase/archaeosine transglycosylase"
"ostta02g00650" " G-protein beta WD-40 repeat"
"ostta02g00660" " unnamed product"
"ostta02g00700" " unnamed product"
"ostta02g00770" " unnamed product"
"ostta02g00800" " unnamed product"
"ostta02g00930" " Arginine-tRNA-protein transferase, C-terminal"
"ostta02g00940" " Ribose-phosphate diphosphokinase"
"ostta02g00950" " Aspartyl/Glutamyl-tRNAGln amidotransferase, subunit B/E, catalytic"
"ostta02g00970" " Peptidase C50, separase"
"ostta02g01010" " Ribosomal protein L35"
"ostta02g01090" " Transcription initiation factor TFIID component TAF4 n/a  Transcription initiatD component TAF4"
"ostta02g01120" " Mak16 protein"
"ostta02g01210" " Ribosomal protein L7Ae conserved site"
"ostta02g01310" " unnamed product"
"ostta02g01330" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g01390" " Translation initiation factor 2, alpha subunit, C-terminal"
"ostta02g01410" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta02g01420" " Frataxin/CyaY"
"ostta02g01430" " RNA cap guanine-N2 methyltransferase"
"ostta02g01440" " Protein kinase-like domain"
"ostta02g01460" " Proteasome A-type subunit"
"ostta02g01480" " Histone-fold"
"ostta02g01490" " Small GTPase superfamily, Rab type"
"ostta02g01530" " Bromodomain transcription factor"
"ostta02g01580" " unnamed product"
"ostta02g01590" " Transcription factor IIA, beta-barrel"
"ostta02g01720" " unnamed product"
"ostta02g01750" " unnamed product"
"ostta02g01770" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta02g01810" " Choline/Ethanolamine kinase"
"ostta02g01820" " Forkhead-associated FHA domain"
"ostta02g01850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g01960" " Nascent polypeptide-associated complex NAC domain"
"ostta02g01980" " Prephenate dehydrogenase"
"ostta02g01990" " Phosphopantetheine attachment site"
"ostta02g02000" " Biotin--acetyl-CoA-carboxylase ligase"
"ostta02g02030" " Helicase, C-terminal"
"ostta02g02050" " unnamed product"
"ostta02g02110" " Armadillo-type fold"
"ostta02g02120" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta02g02130" " Ubiquitin-conjugating enzyme/RWD-like"
"ostta02g02180" " unnamed product"
"ostta02g02200" " Eukaryotic translation initiation factor 4E eIF-4E, conserved site"
"ostta02g02240" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta02g02270" " Aminoacyl-tRNA synthetase, class Ic"
"ostta02g02300" " Nitric oxide synthase, oxygenase domain"
"ostta02g02310" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta02g02340" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta02g02360" " Proteasome B-type subunit"
"ostta02g02370" " AMP-dependent synthetase/ligase"
"ostta02g02440" "' Cytokinin riboside 5''-monophosphate phosphoribohydrolase LOG'"
"ostta02g02475" " hypothetical protein"
"ostta02g02520" " Ketopantoate hydroxymethyltransferase"
"ostta02g02530" " U1 small nuclear ribonucleoprotein C"
"ostta02g02550" " Cyclin, N-terminal"
"ostta02g02580" " Histone deacetylase superfamily"
"ostta02g02650" " Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdom"
"ostta02g02660" " unnamed product"
"ostta02g02670" " Uncharacterised protein family, ATP binding n/a  Uncharacterised protein family"
"ostta02g02700" " Ribosomal protein L19/L19e domain"
"ostta02g02720" " Oxidoreductase FAD/NADP-binding"
"ostta02g02730" " Bestrophin/UPF0187"
"ostta02g02740" " RNA exonuclease n/a  Glutathione peroxidase"
"ostta02g02750" " Exoribonuclease, phosphorolytic domain 2"
"ostta02g02760" " RAI1-like"
"ostta02g02810" " Nicotinamide N-methyltransferase-like n/a  Nicotinamide N-methyltransferase-likmide N-methyltransferase-like"
"ostta02g02820" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta02g02890" " TMS membrane protein/tumour differentially expressed protein"
"ostta02g02900" " JmjC domain"
"ostta02g02910" " Serine/threonine-protein kinase, active site"
"ostta02g02930" " Zinc finger, CCCH-type"
"ostta02g02940" " unnamed product"
"ostta02g02990" " Putative methyltransferase, DUF3321"
"ostta02g03050" " unnamed product"
"ostta02g03060" " Protein of unknown function UPF0301"
"ostta02g03150" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta02g03160" " Cdc37, C-terminal"
"ostta02g03170" " 2-nitropropane dioxygenase, NPD"
"ostta02g03180" " Polyribonucleotide nucleotidyltransferase"
"ostta02g03200" " GPI mannosyltransferase 2"
"ostta02g03240" " unnamed product"
"ostta02g03310" " Tetratricopeptide repeat"
"ostta02g03350" " von Willebrand factor, type A"
"ostta02g03410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g03465" " hypothetical protein"
"ostta02g03500" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta02g03540" " DNA-binding TFAR19-related protein"
"ostta02g03550" " ATP-NAD kinase, PpnK-type, all-beta"
"ostta02g03650" " Parallel beta-helix repeat"
"ostta02g03660" " Protein-S-isoprenylcysteine O-methyltransferase"
"ostta02g03680" " unnamed product"
"ostta02g03720" " Serine/threonine-protein kinase, active site"
"ostta02g03770" " SNF2-related"
"ostta02g03790" " Protein of unknown function DUF1754, eukaryotic"
"ostta02g03800" " Myosin tail 2"
"ostta02g03950" " F-box domain"
"ostta02g03980" " Diaminopimelate epimerase, active site"
"ostta02g04010" " Sas10 C-terminal domain"
"ostta02g04100" " ATP-grasp fold, subdomain 2"
"ostta02g04120" " Ribosome recycling factor"
"ostta02g04130" " Tetratricopeptide-like helical"
"ostta02g04140" " SEC-C motif"
"ostta02g04150" " Methylthiotransferase/radical SAM-type protein"
"ostta02g04290" " Rpn11/EIF3F C-terminal domain"
"ostta02g04325" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type"
"ostta02g04390" " Ribosomal protein L15e, conserved site"
"ostta02g04470" " AMP deaminase"
"ostta02g04480" " unnamed product"
"ostta02g04510" " unnamed product"
"ostta02g04520" " unnamed product"
"ostta02g04600" " Glycine-tRNA ligase, alpha subunit"
"ostta02g04710" " Peroxisome biogenesis factor 1, N-terminal"
"ostta02g04770" " unnamed product"
"ostta02g04780" " unnamed product"
"ostta02g04830" " Protein kinase-like domain"
"ostta02g04860" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta02g04870" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta02g04880" " Chloroplast envelope membrane protein, CemA"
"ostta02g04900" " Bicoid-interacting 3"
"ostta02g04930" " unnamed product"
"ostta02g04940" " unnamed product"
"ostta02g05000" " unnamed product"
"ostta02g05040" " Na+/H+ antiporter NhaA"
"ostta02g05050" " unnamed product"
"ostta02g05130" " Tetratricopeptide repeat"
"ostta02g05220" " unnamed product"
"ostta02g05280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta02g05380" " Nucleotide-sugar transporter"
"ostta02g05450" "' 5''-Nucleotidase/apyrase'"
"ostta02g05550" " Nucleotide sugar dehydrogenase"
"ostta03g00030" " unnamed product"
"ostta03g00160" " NADP-dependent oxidoreductase domain"
"ostta03g00200" " WD40/YVTN repeat-like-containing domain"
"ostta03g00210" " unnamed product"
"ostta03g00240" " Concanavalin A-like lectin/glucanase, subgroup"
"ostta03g00250" " Zinc finger, CCCH-type"
"ostta03g00270" " Armadillo-type fold"
"ostta03g00300" " Steadiness box"
"ostta03g00340" " unnamed product"
"ostta03g00430" " Thioredoxin-like fold"
"ostta03g00440" " unnamed product"
"ostta03g00450" " Dimeric alpha-beta barrel"
"ostta03g00460" " Janus/Ocnus"
"ostta03g00490" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta03g00580" " Mitochondrial import inner membrane translocase subunit Tim21"
"ostta03g00600" " unnamed product"
"ostta03g00690" " NOSIC"
"ostta03g00730" " Histidine phosphatase superfamily, clade-1"
"ostta03g00740" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g00800" " Thioesterase superfamily"
"ostta03g00820" " Carbohydrate kinase, FGGY, C-terminal"
"ostta03g00840" " SANT/Myb domain"
"ostta03g00940" " WD40 repeat"
"ostta03g00950" " Protein of unknown function DUF2838"
"ostta03g00960" " Ankyrin repeat"
"ostta03g00980" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01070" " DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site"
"ostta03g01110" " Rab-GTPase-TBC domain"
"ostta03g01150" " 26S proteasome subunit P45"
"ostta03g01220" " FAS1 domain"
"ostta03g01370" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta03g01400" " Ribosomal protein L13"
"ostta03g01410" " Transaldolase"
"ostta03g01510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g01525" " Domain of unknown function DUF3641"
"ostta03g01560" " Histidine triad HIT protein"
"ostta03g01570" " Domain of unknown function DUF292, eukaryotic"
"ostta03g01620" " unnamed product"
"ostta03g01635" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta03g01700" " Methyltransferase domain"
"ostta03g01740" " unnamed product"
"ostta03g01770" " SNARE associated Golgi protein"
"ostta03g01820" " Hyaluronan/mRNA-binding protein"
"ostta03g01860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g01910" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta03g01920" " Thioredoxin-like fold"
"ostta03g01950" " Adipose-regulatory protein, Seipin"
"ostta03g02060" " rRNA processing"
"ostta03g02110" " unnamed product"
"ostta03g02120" " unnamed product"
"ostta03g02240" " YHYH domain"
"ostta03g02275" " NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"
"ostta03g02300" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g02420" " Aspartyl/glutamyl-tRNAAsn/Gln amidotransferase, C subunit"
"ostta03g02450" " Armadillo-type fold"
"ostta03g02540" " RNA-recognition motif RRM Nup35-type domain"
"ostta03g02590" " RmlC-like jelly roll fold"
"ostta03g02600" " Nucleoporin protein Ndc1-Nup"
"ostta03g02650" " Ribosome biogenesis protein BRX1"
"ostta03g02700" " F-box domain"
"ostta03g02730" " Cation efflux protein"
"ostta03g02770" " Ribosomal protein S6, eukaryotic"
"ostta03g02840" " Poly A polymerase, head domain"
"ostta03g02890" " NADP-binding domain"
"ostta03g02910" " Pinin/SDK/MemA protein"
"ostta03g03010" " Ribosomal RNA large subunit methyltransferase E"
"ostta03g03020" " RmlC-like jelly roll fold"
"ostta03g03080" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta03g03240" " Ribosomal protein S2, eukaryotic/archaeal"
"ostta03g03260" " Phosphoserine aminotransferase"
"ostta03g03280" " Ribosomal RNA small subunit methyltransferase E"
"ostta03g03350" " Tetratricopeptide-like helical"
"ostta03g03380" " Zinc finger, N-recognin"
"ostta03g03390" " Transcription factor jumonji, JmjN"
"ostta03g03480" " BRCT domain"
"ostta03g03660" " Zinc finger, CCCH-type"
"ostta03g03730" " DNA-binding domain"
"ostta03g03770" " Protein of unknown function DUF2052, coiled-coil"
"ostta03g03860" " Aconitase/3-isopropylmalate dehydratase, swivel"
"ostta03g03890" " JmjC domain"
"ostta03g03910" " Phosphoglycerate/bisphosphoglycerate mutase, active site"
"ostta03g03930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g03950" " Nucleotide sugar epimerase"
"ostta03g03960" " DNA-directed RNA polymerase, subunit C11/M/9"
"ostta03g03980" " Armadillo-type fold"
"ostta03g04050" " unnamed product"
"ostta03g04140" " Armadillo-type fold"
"ostta03g04150" " Quinolinate phosphoribosyl transferase, C-terminal"
"ostta03g04160" " Saposin-like type B, 1"
"ostta03g04250" " Bromodomain, conserved site"
"ostta03g04310" " Protein of unknown function DUF901"
"ostta03g04335" " hypothetical protein"
"ostta03g04410" " WD40 repeat"
"ostta03g04420" " unnamed product"
"ostta03g04430" " G-protein beta WD-40 repeat"
"ostta03g04460" " Thioredoxin-like fold"
"ostta03g04500" " unnamed product"
"ostta03g04610" " Protein of unknown function DUF92, TMEM19"
"ostta03g04620" " 6-phosphogluconate dehydrogenase, C-terminal-like"
"ostta03g04640" " DREV methyltransferase"
"ostta03g04690" " 5-AMP-activated protein kinase, beta subunit, interaction domain"
"ostta03g04700" " Protein phosphatase 2C"
"ostta03g04710" " Drug/metabolite transporter"
"ostta03g04950" " tRNA 2-selenouridine synthase"
"ostta03g04960" " unnamed product"
"ostta03g05040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05060" " TAP42-like protein"
"ostta03g05070" " unnamed product"
"ostta03g05100" " DnaJ domain"
"ostta03g05210" " Leucine-rich repeat"
"ostta03g05230" " Acyl-CoA N-acyltransferase"
"ostta03g05250" " unnamed product"
"ostta03g05310" " unnamed product"
"ostta03g05430" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta03g05435" " hypothetical protein"
"ostta03g05480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05700" " Bud-site selection protein, BUD22"
"ostta03g05740" " Ribosomal protein S23/S29, mitochondrial"
"ostta03g05880" " Ribosomal protein L22, bacterial/chloroplast-type"
"ostta03g05950" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta03g06000" " Transposase IS605, OrfB, C-terminal"
"ostta04g00050" " unnamed product"
"ostta04g00080" " unnamed product"
"ostta04g00120" " Metridin-like ShK toxin"
"ostta04g00180" " Nicotinamide N-methyltransferase-like"
"ostta04g00200" " Peptidoglycan-binding lysin domain"
"ostta04g00220" " Cold-shock protein, DNA-binding"
"ostta04g00270" " unnamed product"
"ostta04g00600" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta04g00720" " SGT1"
"ostta04g00730" " Helicase-associated"
"ostta04g00815" " hypothetical protein"
"ostta04g00850" " Protein phosphatase 2C PP2C-like domain"
"ostta04g00870" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta04g00900" " Multi antimicrobial extrusion protein"
"ostta04g00920" " unnamed product"
"ostta04g00970" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g00990" " Ankyrin repeat-containing domain"
"ostta04g01010" " UBA-like"
"ostta04g01170" " Ankyrin repeat"
"ostta04g01180" " Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase"
"ostta04g01190" " RED-like, N-terminal"
"ostta04g01220" " Rcd1"
"ostta04g01230" " Tetratricopeptide repeat"
"ostta04g01280" " TATA element modulatory factor 1 TATA binding"
"ostta04g01410" " Ankyrin repeat"
"ostta04g01560" " DnaJ domain"
"ostta04g01590" " Cytochrome c oxidase biogenesis protein Cmc1-like"
"ostta04g01690" " Acyl-CoA N-acyltransferase"
"ostta04g01720" " Zinc finger, TRAF-type"
"ostta04g01745" " Glycoside hydrolase, catalytic domain"
"ostta04g01750" " EF-Hand 1, calcium-binding site"
"ostta04g01840" " unnamed product"
"ostta04g01845" " Pheromone shutdown, TraB"
"ostta04g01880" " unnamed product"
"ostta04g02010" " Sodium/solute symporter"
"ostta04g02105" " Exoribonuclease, phosphorolytic domain 2"
"ostta04g02190" " unnamed product"
"ostta04g02210" " Ankyrin repeat"
"ostta04g02240" " Diacylglycerol kinase, catalytic domain"
"ostta04g02260" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta04g02270" " RmlC-like jelly roll fold"
"ostta04g02350" " unnamed product"
"ostta04g02360" " Cystinosin/ERS1p repeat"
"ostta04g02420" " unnamed product"
"ostta04g02450" " unnamed product"
"ostta04g02460" " unnamed product"
"ostta04g02500" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta04g02630" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02710" " Thioredoxin, conserved site"
"ostta04g02750" " ATPase, V1 complex, subunit F"
"ostta04g02900" " Nucleotide-binding, alpha-beta plait"
"ostta04g02910" " Proline oxidase"
"ostta04g03000" " Kelch-type beta propeller"
"ostta04g03020" " unnamed product"
"ostta04g03090" " Signal recognition particle, SRP9/SRP14 subunit"
"ostta04g03150" " SWIB/MDM2 domain"
"ostta04g03230" " Nuclear pore localisation protein NPL4"
"ostta04g03350" " unnamed product"
"ostta04g03420" " unnamed product"
"ostta04g03470" " Phosphatidate cytidylyltransferase"
"ostta04g03760" " Carbon-nitrogen hydrolase"
"ostta04g03780" " unnamed product"
"ostta04g04065" " Photosystem II Pbs27"
"ostta04g04110" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta04g04120" " Bacterial transferase hexapeptide repeat"
"ostta04g04180" " WD40/YVTN repeat-like-containing domain"
"ostta04g04240" " Zinc finger, CCCH-type"
"ostta04g04280" " Sodium/calcium exchanger membrane region"
"ostta04g04310" " Ribosome biogenesis protein Nop16"
"ostta04g04340" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta04g04350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04370" " Tetratricopeptide repeat-containing domain"
"ostta04g04440" " Sensitivity To Red Light Reduced-like, SRR1"
"ostta04g04460" " unnamed product"
"ostta04g04550" " Plexin-like fold"
"ostta04g04750" " Branched-chain amino acid aminotransferase II"
"ostta04g04840" " unnamed product"
"ostta04g04880" " unnamed product"
"ostta04g04900" " Initiator tRNA phosphoribosyl transferase"
"ostta04g04920" " unnamed product"
"ostta04g04940" " UbiA prenyltransferase family"
"ostta04g04950" " Methyltransferase domain"
"ostta04g05010" " DNA-binding domain"
"ostta04g05040" " Serine/threonine-protein kinase, active site"
"ostta04g05050" " unnamed product"
"ostta04g05080" " Protein-tyrosine phosphatase, active site"
"ostta04g05110" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta04g05130" " unnamed product"
"ostta04g05140" " Zinc finger, RING/FYVE/PHD-type"
"ostta04g05160" " unnamed product"
"ostta04g05250" " Ribosomal protein L11 methyltransferase"
"ostta04g05260" " Tetratricopeptide repeat"
"ostta04g05280" " Helicase, C-terminal"
"ostta04g05330" " WD40/YVTN repeat-like-containing domain"
"ostta04g05350" " IGR protein motif"
"ostta04g05360" " SPX, N-terminal"
"ostta04g05430" " Protein of unknown function DUF4336"
"ostta04g05440" " unnamed product"
"ostta04g05510" " Ankyrin repeat"
"ostta04g05530" " unnamed product"
"ostta04g05550" " unnamed product"
"ostta04g05560" " unnamed product"
"ostta05g00030" " unnamed product"
"ostta05g00060" " Serine hydrolase FSH"
"ostta05g00070" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00075" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00170" " NLI interacting factor"
"ostta05g00180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g00190" " Galactose oxidase, beta-propeller"
"ostta05g00280" " HSP40/DnaJ peptide-binding"
"ostta05g00350" " Uncharacterised protein family, ATP binding"
"ostta05g00370" " Triose-phosphate transporter domain"
"ostta05g00380" " G-protein beta WD-40 repeat"
"ostta05g00400" " Cytidine/deoxycytidylate deaminase, zinc-binding domain"
"ostta05g00460" " Domain of unknown function DUF3351"
"ostta05g00550" " Adenylate kinase"
"ostta05g00610" " Sodium/calcium exchanger membrane region"
"ostta05g00660" " Zinc finger, CCCH-type"
"ostta05g00670" " Arf GTPase activating protein"
"ostta05g00690" " H/ACA ribonucleoprotein complex, subunit Nop10"
"ostta05g00700" " Complex 1 LYR protein"
"ostta05g00750" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta05g00780" " unnamed product"
"ostta05g00900" " Transmembrane protein TauE like"
"ostta05g00970" " C-5 cytosine methyltransferase"
"ostta05g00980" " C-5 cytosine methyltransferase"
