"geneID" "annotation"
"ostta01g03050" " Alpha-1,6-glucosidases, pullulanase-type, C-terminal"
"ostta01g03310" " EF-Hand 1, calcium-binding site"
"ostta01g03530" " Mitochondrial substrate/solute carrier"
"ostta01g03600" " Glutamine amidotransferase"
"ostta01g03770" " ATPase, F1 complex, gamma subunit conserved site"
"ostta01g03820" " unnamed product"
"ostta01g03890" " Histone core"
"ostta01g03910" " EF-Hand 1, calcium-binding site"
"ostta01g03970" " Paired amphipathic helix"
"ostta01g04140" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta01g04275" " Sybindin-like protein"
"ostta01g04310" " Taxilin family"
"ostta01g04320" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta01g04510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta01g04610" " Chromatin assembly factor 1 subunit A"
"ostta01g04740" " Helix-hairpin-helix motif, class 2"
"ostta01g04750" " unnamed product"
"ostta01g04790" " STAG"
"ostta01g04850" " RNA polymerase II-associated, Paf1"
"ostta01g04880" " Small nuclear RNA activating complex SNAPc, subunit SNAP43"
"ostta01g04890" " JmjC domain"
"ostta01g05050" " unnamed product"
"ostta01g05155" " Pyruvate/Phosphoenolpyruvate kinase-like domain"
"ostta01g05160" " Transcription factor, MADS-box"
"ostta01g05200" " Primosome PriB/single-strand DNA-binding"
"ostta01g05320" " Proteasome B-type subunit"
"ostta01g05400" " Superoxide dismutase, Nickel-type"
"ostta01g05430" " Arf GTPase activating protein"
"ostta01g05440" " Armadillo-type fold"
"ostta01g05450" " Protein of unknown function DUF284, transmembrane eukaryotic"
"ostta01g05560" " Pyruvate dehydrogenase acetyl-transferring E1 component, alpha subunit, subgrou"
"ostta01g05630" " Helicase, C-terminal"
"ostta01g05800" " Frizzled domain"
"ostta01g05860" " unnamed product"
"ostta01g05870" " N-terminal acetyltransferase A, auxiliary subunit"
"ostta01g05880" " Snf7"
"ostta01g05920" " Thymidylate synthase"
"ostta01g05980" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta01g06050" " SANT/Myb domain"
"ostta01g06210" " Nicotinamide N-methyltransferase-like"
"ostta01g06220" " Nuclear pore protein 84/107"
"ostta01g06280" " unnamed product"
"ostta01g06330" " RecF/RecN/SMC, N-terminal"
"ostta01g06410" " unnamed product"
"ostta01g06440" " unnamed product"
"ostta01g06510" " Uncharacterised protein family UPF0246"
"ostta01g06540" " EF-Hand 1, calcium-binding site"
"ostta01g06545" " hypothetical protein"
"ostta01g06550" " unnamed product"
"ostta01g06630" " Triose-phosphate transporter domain"
"ostta02g00110" " Proteasome A-type subunit"
"ostta02g00350" " hypothetical protein n/a  unnamed product"
"ostta02g00810" " IMP dehydrogenase / GMP reductase, conserved site"
"ostta02g00820" " unnamed product"
"ostta02g00850" " unnamed product"
"ostta02g00910" " unnamed product"
"ostta02g00920" " P-type ATPase, phosphorylation site"
"ostta02g01170" " Transcription factor TFIIH subunit p52/Tfb2"
"ostta02g01245" " Transposase, Tc1-like"
"ostta02g01247" " Transposase, Tc1-like"
"ostta02g01630" " unnamed product"
"ostta02g01860" " HEAT repeat associated with sister chromatid cohesion protein"
"ostta02g01870" " Bromo adjacent homology BAH domain"
"ostta02g01890" " Vesicle transport protein, SFT2-like"
"ostta02g01900" " Phosphatidylinositol 3-/4-kinase, catalytic domain"
"ostta02g01930" " Diacylglycerol glucosyltransferase, N-terminal"
"ostta02g02140" " Zinc finger, PHD-finger"
"ostta02g02150" " RmlC-like jelly roll fold"
"ostta02g02400" " ATPase, V0 complex, subunit d"
"ostta02g02477" " hypothetical protein"
"ostta02g02600" " unnamed product"
"ostta02g02610" " Integrase, catalytic core"
"ostta02g02840" " Acyl-CoA N-acyltransferase"
"ostta02g03040" " Phenylacetic acid degradation-related domain"
"ostta02g03080" " M-phase inducer phosphatase"
"ostta02g03090" " Domain of unknown function DUF547"
"ostta02g03210" " Mediator complex, subunit Med7"
"ostta02g03340" " Histone RNA stem-loop-binding protein SLBP1/SLBP2"
"ostta02g03420" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta02g03430" " DNA-directed DNA polymerase, family B, pol2"
"ostta02g03440" " Zinc finger, GATA-type"
"ostta02g03450" " WD40 repeat"
"ostta02g03470" " Anaphase-promoting complex subunit 4 long domain"
"ostta02g03760" " Maf-like protein"
"ostta02g03880" " P-loop containing nucleoside triphosphate hydrolase"
"ostta02g03910" " Armadillo-type fold"
"ostta02g04070" " ABC transporter, conserved site"
"ostta02g04080" " Armadillo-type fold"
"ostta02g04280" " unnamed product"
"ostta02g04300" " RWP-RK domain"
"ostta02g04320" " Synaptobrevin"
"ostta02g04340" " Short-chain dehydrogenase/reductase SDR"
"ostta02g04540" " Phosphomannose isomerase, type I, conserved site"
"ostta02g04570" " Glycoside hydrolase, catalytic domain"
"ostta02g04740" " Lipopolysaccharide-modifying protein"
"ostta02g04820" " Chloramphenicol acetyltransferase-like domain"
"ostta02g04910" " Peroxisome assembly protein 12"
"ostta02g05080" " mRNA capping enzyme"
"ostta02g05100" " Uracil-5-methyltransferase n/a  Uracil-5-methyltransferase"
"ostta02g05105" " hypothetical protein"
"ostta02g05115" " Zinc finger, DPH-type"
"ostta02g05150" " unnamed product"
"ostta02g05240" " Structure-specific recognition protein"
"ostta02g05270" " Protein of unknown function DUF1517"
"ostta02g05310" " unnamed product"
"ostta02g05330" " Methyltransferase FkbM"
"ostta03g00070" " Ubiquitin-like domain"
"ostta03g00110" " unnamed product"
"ostta03g00180" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta03g00290" " Arfaptin homology AH domain/BAR domain"
"ostta03g00320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g00330" " Donson"
"ostta03g00410" " Drug/metabolite transporter"
"ostta03g00470" " unnamed product"
"ostta03g00480" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g00530" " unnamed product"
"ostta03g00655" " TRAM/LAG1/CLN8 homology domain"
"ostta03g00720" " unnamed product"
"ostta03g00750" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g00870" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta03g00920" " Serine hydroxymethyltransferase"
"ostta03g01160" "' Orotidine 5''-phosphate decarboxylase, active site'"
"ostta03g01190" " K Homology domain, type 1"
"ostta03g01240" " unnamed product"
"ostta03g01350" " unnamed product"
"ostta03g01520" " Mpv17/PMP22"
"ostta03g01580" " FAD-dependent glycerol-3-phosphate dehydrogenase"
"ostta03g01680" " Helicase, C-terminal"
"ostta03g01890" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta03g01960" " Defective-in-cullin neddylation protein"
"ostta03g02020" " Protein kinase-like domain"
"ostta03g02250" " 2-oxoglutarate dehydrogenase, E1 component"
"ostta03g02270" " Cyclin C"
"ostta03g02320" " GPI mannosyltransferase"
"ostta03g02400" " Kinetochore protein Nuf2"
"ostta03g02620" " SPOUT methyltransferase, predicted"
"ostta03g02630" " Exodeoxyribonuclease III xth"
"ostta03g02760" " Origin recognition complex, subunit 5"
"ostta03g02880" " 26S proteasome subunit P45"
"ostta03g03170" " PapD-like"
"ostta03g03210" " Permease, cytosine/purines, uracil, thiamine, allantoin"
"ostta03g03250" " Sybindin-like protein"
"ostta03g03420" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal"
"ostta03g03460" " Concanavalin A-like lectin/glucanases superfamily"
"ostta03g03560" " unnamed product"
"ostta03g03700" " Six-bladed beta-propeller, TolB-like"
"ostta03g03780" " Structural maintenance of chromosomes protein"
"ostta03g03810" " unnamed product"
"ostta03g03825" " Isochorismatase-like"
"ostta03g03830" " Methyltransferase type 11"
"ostta03g04025" " hypothetical protein"
"ostta03g04030" " Zinc finger, CCHC-type"
"ostta03g04220" " Histone acetyl transferase HAT1 N-terminal"
"ostta03g04240" " unnamed product"
"ostta03g04470" " Concanavalin A-like lectin/glucanases superfamily"
"ostta03g04635" " hypothetical protein"
"ostta03g04860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g04930" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g05110" " Methylmalonic aciduria and homocystinuria type D protein"
"ostta03g05120" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta03g05240" " unnamed product"
"ostta03g05280" " Domain of unknown function DUF1995"
"ostta03g05340" " unnamed product"
"ostta03g05360" " unnamed product"
"ostta03g05390" " Translocation protein Sec63"
"ostta03g05420" " Serine/threonine-protein kinase, active site"
"ostta03g05450" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05530" " Zinc finger, PHD-finger"
"ostta03g05600" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g05810" " DNA repair nuclease, XPF-type/Helicase"
"ostta03g05820" " unnamed product"
"ostta03g05920" " Succinyl-CoA synthetase-like"
"ostta03g06030" " unnamed product"
"ostta04g00060" " Peptidase C54"
"ostta04g00110" " Serine/threonine-protein kinase, active site"
"ostta04g00170" " Domain of unknown function DUF4101"
"ostta04g00260" " ADF/Cofilin/Destrin"
"ostta04g00410" " Aquaporin-like"
"ostta04g00450" " Mini-chromosome maintenance, DNA-dependent ATPase"
"ostta04g00480" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal"
"ostta04g00490" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta04g00580" " unnamed product"
"ostta04g00680" " Serine/threonine-protein kinase, active site"
"ostta04g00700" " DEAD2"
"ostta04g00800" " Tetratricopeptide repeat"
"ostta04g00830" " unnamed product"
"ostta04g00950" " unnamed product"
"ostta04g01050" " Methyl-CpG DNA binding"
"ostta04g01060" " UspA"
"ostta04g01080" " Universal stress protein A"
"ostta04g01130" " unnamed product"
"ostta04g01150" " unnamed product"
"ostta04g01210" " unnamed product"
"ostta04g01260" " Dolichol phosphate-mannose biosynthesis regulatory"
"ostta04g01300" " Insulin-like growth factor binding protein, N-terminal"
"ostta04g01350" " unnamed product"
"ostta04g01400" " Manganese/iron superoxide dismutase, binding site"
"ostta04g01420" " RFT1"
"ostta04g01490" " Basic-leucine zipper domain"
"ostta04g01570" " Coatomer, alpha subunit, C-terminal"
"ostta04g01670" " Pre-mRNA-splicing factor 38"
"ostta04g01730" " WD40 repeat"
"ostta04g01830" " Zinc finger, PHD-finger"
"ostta04g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g01930" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta04g01940" " Lipase, class 3"
"ostta04g01980" " Glycosyl transferase, family 35"
"ostta04g01990" " Spc97/Spc98"
"ostta04g02050" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta04g02130" " Domain of unknown function DUF221"
"ostta04g02170" " unnamed product"
"ostta04g02380" " Histone chaperone, ASF1-like"
"ostta04g02400" " CRAL/TRIO, N-terminal domain"
"ostta04g02410" " D123"
"ostta04g02490" " Sodium/sulphate symporter"
"ostta04g02530" " NLI interacting factor"
"ostta04g02540" " Molybdenum cofactor biosynthesis, MoeB"
"ostta04g02600" " Tat binding protein 1-interacting"
"ostta04g02800" " Heavy metal-associated domain, HMA"
"ostta04g02920" " unnamed product"
"ostta04g03360" " unnamed product"
"ostta04g03370" " DnaJ domain"
"ostta04g03430" " EF-Hand 1, calcium-binding site"
"ostta04g03490" " Telomerase ribonucleoprotein complex - RNA-binding domain"
"ostta04g03530" " Gamma tubulin complex protein 3"
"ostta04g03800" " Pyrophosphate-energised proton pump"
"ostta04g03910" " Potential DNA-binding domain"
"ostta04g03940" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta04g04000" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta04g04140" " unnamed product"
"ostta04g04265" " Longin-like domain"
"ostta04g04270" " Methyltransferase type 11"
"ostta04g04320" " Zinc finger, SWIM-type"
"ostta04g04500" " UBX"
"ostta04g04600" " Peptidase M12B, ADAM/reprolysin"
"ostta04g04630" " unnamed product"
"ostta04g04640" " CDC45 family"
"ostta04g04650" " Beclin family"
"ostta04g04700" " unnamed product"
"ostta04g04790" " Vacuolar protein sorting-associated protein 62"
"ostta04g04970" " Zinc finger, CCHC-type"
"ostta04g05150" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta04g05200" " unnamed product"
"ostta04g05220" " Zinc finger, PHD-finger"
"ostta04g05230" " Integrase-like, catalytic core"
"ostta04g05380" " AMP-dependent synthetase/ligase"
"ostta04g05390" " Mitochondrial import receptor subunit TOM7"
"ostta04g05400" " unnamed product"
"ostta04g05450" " unnamed product"
"ostta04g05470" " SNF2-related"
"ostta05g00040" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g00080" " Phox homologous domain"
"ostta05g00150" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g00250" " AMP-dependent synthetase/ligase"
"ostta05g00310" " Breast cancer type 1 susceptibility protein BRCA1"
"ostta05g00330" " DNA polymerase A"
"ostta05g00500" " Spo11/DNA topoisomerase VI, subunit A"
"ostta05g00510" " Centromere protein X"
"ostta05g00600" " Helicase, C-terminal"
"ostta05g00840" " Pyridine nucleotide-disulphide oxidoreductase, NAD-binding domain"
"ostta05g00860" " Small GTPase superfamily, ARF/SAR type"
"ostta05g00870" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta05g00990" " Chaperonin-like RbcX"
"ostta05g01100" " unnamed product"
"ostta05g01120" " unnamed product"
"ostta05g01150" " Histone methylation DOT1"
"ostta05g01210" " Prefoldin"
"ostta05g01240" " GOLD"
"ostta05g01280" " SANT/Myb domain"
"ostta05g01290" " Translocon-associated protein TRAP, alpha subunit"
"ostta05g01310" " DNA-binding HORMA"
"ostta05g01340" " unnamed product"
"ostta05g01630" " Triose-phosphate transporter domain"
"ostta05g01660" " Nucleotide-binding, alpha-beta plait"
"ostta05g01680" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g01890" " DNA/RNA-binding protein Alba-like"
"ostta05g01990" " Beta-lactamase-related"
"ostta05g02000" " unnamed product"
"ostta05g02100" " WD40 repeat"
"ostta05g02340" " Peptidyl-prolyl cis-trans isomerase, PpiC-type"
"ostta05g02426" " Prefoldin"
"ostta05g02450" " Thrombospondin, type 1 repeat"
"ostta05g02680" " Armadillo-type fold"
"ostta05g02790" " PDZ-binding protein, CRIPT"
"ostta05g02800" " Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"
"ostta05g02820" " Oligosaccharyl transferase, STT3 subunit"
"ostta05g02830" " EPS15 homology EH"
"ostta05g02920" " Sad1/UNC-like, C-terminal"
"ostta05g02930" " RNA helicase, ATP-dependent, DEAD-box, conserved site"
"ostta05g02940" " DNA topoisomerase VI, subunit B, transducer"
"ostta05g03120" " High mobility group box domain"
"ostta05g03330" " Telomeric single stranded DNA binding POT1/Cdc13"
"ostta05g03400" " Oxoglutarate/iron-dependent dioxygenase"
"ostta05g03490" " Immunoglobulin-like fold"
"ostta05g03570" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g03660" " Tetratricopeptide repeat"
"ostta05g03700" " Helicase-associated"
"ostta05g03710" " Protein of unknown function DUF3353"
"ostta05g03910" " Iron/zinc purple acid phosphatase-like C-terminal domain"
"ostta05g03920" " JmjC domain"
"ostta05g04040" " Forkhead-associated FHA domain"
"ostta05g04100" " Dedicator of cytokinesis"
"ostta05g04120" " Acyl transferase/acyl hydrolase/lysophospholipase"
"ostta05g04190" " Checkpoint protein Hus1/Mec3"
"ostta05g04200" " Helicase, C-terminal"
"ostta05g04240" " unnamed product"
"ostta05g04320" " JAB/MPN domain"
"ostta05g04480" " unnamed product"
"ostta05g04490" " unnamed product"
"ostta05g04500" " Target SNARE coiled-coil domain"
"ostta05g04650" " Fibronectin, type III"
"ostta05g04680" " Glycosyl transferase, family 1"
"ostta05g04800" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g04810" " MAGE protein"
"ostta05g04930" " Ubiquitin-conjugating enzyme, active site"
"ostta05g04970" " WD40/YVTN repeat-like-containing domain"
"ostta06g00050" " Adenylyl cyclase class-3/4/guanylyl cyclase"
"ostta06g00100" " High mobility group box domain"
"ostta06g00150" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta06g00190" " Proteasome A-type subunit"
"ostta06g00220" " Uncharacterised protein family UPF0047"
"ostta06g00230" " Rhamnose mutarotase"
"ostta06g00240" " Phosphorylated adapter RNA export protein, RNA-binding domain"
"ostta06g00300" " unnamed product"
"ostta06g00360" " Tetratricopeptide repeat"
"ostta06g00590" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g00610" " WD40/YVTN repeat-like-containing domain"
"ostta06g00740" " WD40 repeat"
"ostta06g00840" " unnamed product"
"ostta06g00890" " SET domain"
"ostta06g00930" " unnamed product"
"ostta06g00990" " Armadillo-like helical"
"ostta06g01010" " WASH complex, subunit strumpellin"
"ostta06g01020" " T-complex protein 1, delta subunit"
"ostta06g01090" " Putative S-adenosyl-L-methionine-dependent methyltransferase MidA"
"ostta06g01250" " Protein of unknown function DUF1077, TMEM85"
"ostta06g01280" " unnamed product"
"ostta06g01290" " Piezo family"
"ostta06g01320" " MT-A70-like"
"ostta06g01360" " Rho GTPase-activating protein domain"
"ostta06g01580" " NADP-binding domain"
"ostta06g01840" " Heavy-metal-associated, conserved site"
"ostta06g01880" " Carbohydrate binding module family 20"
"ostta06g01950" " WD40/YVTN repeat-like-containing domain"
"ostta06g02030" " Ubiquitin-conjugating enzyme, E2"
"ostta06g02160" " Small GTPase superfamily, Rab type"
"ostta06g02290" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta06g02330" " unnamed product"
"ostta06g02350" " unnamed product"
"ostta06g02370" " unnamed product"
"ostta06g02440" " Protein of unknown function DUF490"
"ostta06g02590" " Cyclin-like"
"ostta06g02600" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta06g02610" " Ubiquitin ligase, Det1/DDB1-complexing"
"ostta06g02615" " hypothetical protein"
"ostta06g02640" " DNA mismatch repair protein MutS-homologue MSH6"
"ostta06g02700" " Anaphase-promoting complex subunit 1"
"ostta06g02890" " Proliferating cell nuclear antigen, PCNA, N-terminal"
"ostta06g02910" " Uncharacterised protein family UPF0454"
"ostta06g02940" " Glycosyl transferase, family 1"
"ostta06g03060" " Cold-shock protein, DNA-binding"
"ostta06g03120" " Succinate dehydrogenase/Fumarate reductase, transmembrane subunit"
"ostta06g03210" " Tetratricopeptide-like helical"
"ostta06g03280" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g03290" " unnamed product"
"ostta06g03440" " Phospholipid-transporting  P-type ATPase, subfamily IV"
"ostta06g03470" " unnamed product"
"ostta06g03540" " unnamed product"
"ostta06g03620" " ABC transporter, conserved site"
"ostta06g03630" " Helicase, C-terminal"
"ostta06g03810" " Autophagy-related protein 3, N-terminal"
"ostta06g03840" " Rhodanese-like domain"
"ostta06g03900" " Rpn11/EIF3F C-terminal domain"
"ostta06g03990" " DNA mismatch repair protein Pms1/Mlh2"
"ostta06g04110" " Permease, cytosine/purines, uracil, thiamine, allantoin"
"ostta06g04140" " unnamed product"
"ostta06g04280" " unnamed product"
"ostta06g04290" " Apc5/TPR19 domain"
"ostta06g04540" " unnamed product"
"ostta07g00010" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta07g00020" " Mre11, DNA-binding"
"ostta07g00100" " unnamed product"
"ostta07g00150" " Ham1-like protein"
"ostta07g00160" " Cullin repeat-like-containing domain"
"ostta07g00200" " unnamed product"
"ostta07g00240" " Protein of unknown function DUF4539"
"ostta07g00250" " Ham1-like protein"
"ostta07g00330" " HAD-like domain"
"ostta07g00590" " Mitochondrial chaperone BCS1"
"ostta07g00690" " Thermonuclease active site"
"ostta07g00720" " Zinc finger, GATA-type"
"ostta07g00840" " Endonuclease/exonuclease/phosphatase"
"ostta07g00870" " SSXT"
"ostta07g01270" " Methyltransferase type 11"
"ostta07g01340" " Thymidylate kinase, conserved site"
"ostta07g01400" " Serine/threonine-protein kinase, active site"
"ostta07g01490" " Prenylated rab acceptor PRA1"
"ostta07g01600" " unnamed product"
"ostta07g01610" " Cell division protein FtsZ, C-terminal"
"ostta07g01800" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta07g01910" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta07g01950" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta07g02030" " Peptidase U9, T4 prohead protease"
"ostta07g02150" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta07g02260" " Carbohydrate binding module family 20"
"ostta07g02270" " unnamed product"
"ostta07g02330" " unnamed product"
"ostta07g02520" " Tetratricopeptide repeat"
"ostta07g02540" " BRCT domain"
"ostta07g02550" " Zinc finger, RING/FYVE/PHD-type"
"ostta07g02570" " Structural maintenance of chromosomes protein 6"
"ostta07g02580" " CDP-alcohol phosphatidyltransferase"
"ostta07g02610" " DNA polymerase delta, subunit 4"
"ostta07g02660" " Non-structural maintenance of chromosomes element 1"
"ostta07g02710" " Nucleic acid-binding, OB-fold n/a  Nucleic acid-binding, OB-fold"
"ostta07g02820" " Helicase, C-terminal"
"ostta07g02855" " Protein of unknown function DUF866, eukaryotic"
"ostta07g02880" " EF-hand domain pair"
"ostta07g03060" " Conserved oligomeric Golgi complex subunit 7"
"ostta07g03130" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta07g03160" " Mitochondrial inner membrane protein Mitofilin"
"ostta07g03210" " Helicase, C-terminal"
"ostta07g03220" " unnamed product"
"ostta07g03290" " Breast cancer type 1 susceptibility protein BRCA1"
"ostta07g03300" " unnamed product"
"ostta07g03430" " unnamed product"
"ostta07g03440" " Nucleotidyl transferase"
"ostta07g03460" " Transcription factor CBF/NF-Y/archaeal histone"
"ostta07g03470" " Protein of unknown function DUF3754"
"ostta07g03510" " PIK-related kinase, FATC"
"ostta07g03620" " Zinc finger, NHR/GATA-type"
"ostta07g03720" " Serine hydrolase FSH"
"ostta07g03730" " Adenylate kinase"
"ostta07g03910" " WD40 repeat"
"ostta07g03920" " Ribonuclease III domain"
"ostta07g04010" " Protein of unknown function DUF3769"
"ostta07g04090" " unnamed product"
"ostta07g04110" " unnamed product"
"ostta07g04290" " Helicase, C-terminal"
"ostta07g04350" " Armadillo-type fold"
"ostta07g04560" " Biopterin transport-related protein BT1"
"ostta07g04590" " Replication termination factor 2, RING-finger"
"ostta07g04680" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta08g00070" " Choline/Ethanolamine kinase"
"ostta08g00100" " unnamed product"
"ostta08g00240" " ATP-dependent helicase, C-terminal"
"ostta08g00310" " Tetratricopeptide, SHNi-TPR domain"
"ostta08g00460" " Serine/threonine- / dual specificity protein kinase, catalytic  domain n/a  Ser/ dual specificity protein kinase, catalytic  domain n/a  Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00530" " Insulin-like growth factor binding protein, N-terminal"
"ostta08g00560" " Ferritin-like superfamily"
"ostta08g00680" " Bacterial surface protein 26-residue repeat"
"ostta08g00710" " Zinc finger, DNA-directed DNA polymerase, family B, alpha"
"ostta08g00830" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta08g00880" " DEK, C-terminal"
"ostta08g00970" " unnamed product"
"ostta08g01170" " SMN complex, gem-associated protein 7"
"ostta08g01240" " Bacterial surface protein 26-residue repeat"
"ostta08g01310" " Carbohydrate binding module family 20"
"ostta08g01410" " unnamed product"
"ostta08g01470" " unnamed product"
"ostta08g01510" " WLM"
"ostta08g01520" " BCCT transporter family"
"ostta08g01550" " Clathrin adaptor, mu subunit, C-terminal"
"ostta08g01560" " Cytochrome P450, E-class, group I"
"ostta08g01600" " unnamed product"
"ostta08g01640" " Foie gras liver health family 1"
"ostta08g01810" " unnamed product"
"ostta08g01840" " Rad60/SUMO-like domain"
"ostta08g01870" " unnamed product"
"ostta08g02030" " unnamed product"
"ostta08g02230" " Cell division protein FtsZ, C-terminal"
"ostta08g02280" " Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, CybS"
"ostta08g02290" " Helix-hairpin-helix motif, class 2"
"ostta08g02310" " unnamed product"
"ostta08g02340" " unnamed product"
"ostta08g02350" " unnamed product"
"ostta08g02600" " Chaperone tailless complex polypeptide 1 TCP-1"
"ostta08g02730" " Tetratricopeptide repeat"
"ostta08g02740" " PspA/IM30"
"ostta08g02980" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03100" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03190" " TRAPP I complex, Bet3"
"ostta08g03260" " Tetratricopeptide repeat"
"ostta08g03320" " Zinc finger, Sec23/Sec24-type"
"ostta08g03395" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03420" " unnamed product"
"ostta08g03430" " unnamed product"
"ostta08g03680" " DNA polymerase alpha/epsilon, subunit B"
"ostta08g03730" " WD40 repeat"
"ostta08g03800" " Protein of unknown function DUF1997"
"ostta08g03820" " unnamed product"
"ostta08g03830" " Tim44-like domain"
"ostta08g04010" " unnamed product"
"ostta08g04110" " unnamed product"
"ostta08g04200" " unnamed product"
"ostta08g04240" " Signal transduction histidine kinase, phosphotransfer Hpt domain"
"ostta09g00100" " NAD-dependent epimerase/dehydratase"
